# bmoe_metrics v1
# model=gpt-oss-120b-Q4_K_M.gguf arch=gpt-oss n_layer=36 n_expert=128 n_expert_used=2 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=2000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=8 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,256,1054.888,1633.736,658.504,860037120,0.38,282.007,114.377,12197,3069.652,-1.000,0,47.64,2000.0,3648.8,3417.7,230.8,639.7,2011.9,264.7,6906.5
2,256,466.942,963.612,179.491,595402752,1.78,215.455,71.997,202,1069.308,-1.000,0,0.79,2000.0,3648.9,3418.6,229.9,639.2,2026.8,235.1,6912.0
3,256,1110.649,1413.802,749.581,833544192,2.17,258.172,102.895,452,3332.741,0.750,0,1.77,2000.0,3621.6,3391.4,229.9,666.3,2011.3,182.1,6853.5
4,256,584.655,969.762,311.583,582160384,3.46,202.276,70.796,412,1724.744,0.750,0,1.61,2000.0,3602.2,3374.4,227.4,683.8,2039.4,316.0,6827.3
5,256,426.358,1008.853,131.752,635113472,4.47,226.310,68.296,492,1050.060,0.750,0,1.92,2000.0,3599.3,3371.5,227.4,686.5,2047.6,347.8,6806.6
6,256,411.548,1166.000,112.820,661553152,5.33,227.168,71.560,338,945.094,0.750,0,1.32,2000.0,3592.0,3364.2,227.4,694.0,2043.4,346.6,6791.9
7,256,551.086,1021.386,261.040,621871104,6.26,221.933,68.114,393,1323.292,0.738,0,1.54,2000.0,3580.7,3352.9,227.4,705.5,2073.2,383.2,6772.4
8,256,367.887,879.708,114.810,542420992,7.39,193.143,59.935,355,748.662,0.738,0,1.39,2000.0,3579.7,3351.9,227.4,706.9,2066.0,383.4,6761.4
9,256,459.018,1268.762,131.063,714481664,7.92,252.654,75.301,378,799.404,0.738,0,1.48,2000.0,3577.1,3349.4,227.4,709.3,2040.9,361.0,6749.4
10,256,441.550,1168.851,122.461,701243392,8.45,242.484,76.604,346,777.193,0.738,0,1.35,2000.0,3575.9,3348.1,227.4,710.9,2054.7,345.8,6745.6
11,256,404.742,983.721,114.395,608616448,9.23,227.549,62.798,318,610.459,0.738,0,1.24,2000.0,3572.5,3344.7,227.4,714.4,2043.3,333.6,6738.4
12,256,417.894,1066.271,116.381,648335360,9.85,233.685,67.827,402,651.621,0.738,0,1.57,2000.0,3573.4,3345.7,227.4,713.7,2062.1,351.9,6732.7
13,256,393.275,855.040,124.852,555683840,10.70,208.894,59.529,146,721.263,0.738,0,0.57,2000.0,3574.2,3346.4,227.4,713.2,2061.4,327.7,6745.7
14,256,294.002,529.843,118.416,344031232,12.08,137.555,38.031,262,516.046,0.734,0,1.02,2000.0,3575.2,3347.4,227.4,712.2,2044.9,311.1,6747.0
15,256,319.545,636.650,125.048,396967936,13.25,151.200,43.297,270,672.251,0.734,0,1.05,2000.0,3576.4,3348.6,227.4,711.0,2034.9,295.6,6749.7
