# bmoe_metrics v1
# model=Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=ahwb
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,2048,624.246,564.067,448.509,388349952,3.31,106.014,69.723,4933,2026.339,-1.000,0,19.27,3000.0,3318.6,3091.7,226.8,289.8,1718.4,299.6,7893.8
2,2048,596.149,540.010,430.744,375877632,6.25,104.208,61.198,11,1968.849,-1.000,0,0.04,3000.0,3334.2,3107.3,226.8,274.8,1707.6,280.4,7904.0
3,2048,218.087,314.251,122.603,214806528,10.80,61.749,33.735,4,791.905,1.000,0,0.02,3000.0,3332.7,3105.8,226.8,274.8,1697.2,267.0,7904.7
4,2048,467.660,290.632,381.819,181432320,15.07,58.130,27.711,0,1547.237,1.000,0,0.00,3000.0,3332.6,3105.7,226.8,274.8,1690.0,251.0,7906.2
5,2048,165.551,171.452,113.094,115556352,19.49,34.555,17.902,0,582.516,1.000,0,0.00,3000.0,3333.5,3106.6,226.8,274.8,1684.3,244.8,7906.3
6,2048,215.712,309.214,120.248,208220160,22.44,62.955,32.509,12,788.212,1.000,0,0.05,3000.0,3333.0,3106.1,226.8,274.8,1684.0,240.5,7907.8
7,2048,232.199,350.166,126.079,236998656,24.75,70.486,35.634,0,842.483,1.000,0,0.00,3000.0,3333.0,3106.0,226.8,274.8,1668.1,216.8,7908.4
8,2048,655.099,224.616,594.484,129810432,27.75,38.962,21.653,0,2038.504,1.000,0,0.00,3000.0,3331.8,3104.8,226.8,277.4,1704.7,233.4,7901.9
9,2048,690.811,221.452,630.313,136937472,30.38,38.546,21.952,0,2109.581,1.000,0,0.00,3000.0,3321.1,3095.9,225.0,285.6,1722.4,248.7,7871.1
10,2048,327.367,146.939,282.277,77488128,33.24,30.872,14.218,12,1061.767,1.000,0,0.05,3000.0,3317.9,3093.6,224.2,287.4,1713.7,267.3,7862.8
