# bmoe_metrics v1
# model=Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,2048,811.605,446.930,690.498,273666048,6.74,76.579,44.528,12428,2390.637,-1.000,0,48.55,3000.0,4910.2,4699.6,210.2,463.5,1790.0,343.8,8398.9
2,2048,178.029,198.079,123.264,120471552,14.69,35.878,18.886,2,548.508,-1.000,0,0.01,3000.0,4910.0,4699.4,210.2,463.5,1786.7,336.9,8398.9
3,2048,524.400,376.722,421.046,249741312,19.03,68.540,34.814,1,1547.383,0.852,0,0.00,3000.0,4867.4,4656.8,210.2,506.2,1819.1,367.3,8356.1
4,2048,504.187,288.195,421.057,175927296,23.68,58.439,24.691,1,1501.093,0.852,0,0.00,3000.0,4866.5,4655.9,210.2,506.2,1800.5,348.6,8356.4
5,2048,534.409,413.965,422.779,257679360,26.48,75.270,36.360,1,1478.712,0.852,0,0.00,3000.0,4824.9,4620.3,204.2,541.7,1877.7,376.2,8331.2
6,2048,183.359,238.648,110.062,154275840,30.15,48.994,24.303,1,600.780,0.852,0,0.00,3000.0,4820.3,4615.7,204.2,547.4,1862.4,383.0,8323.9
7,2048,190.902,280.603,107.741,190291968,32.90,55.516,27.644,1,634.183,0.852,0,0.00,3000.0,4817.3,4612.7,204.2,549.2,1861.7,382.3,8321.7
8,2048,156.057,150.023,107.828,92553216,36.30,33.560,14.670,2,468.113,0.852,0,0.01,3000.0,4816.8,4612.2,204.2,550.0,1858.4,378.9,8320.7
9,2048,471.947,179.726,415.895,109400064,39.12,37.876,18.176,1,1430.085,0.852,0,0.00,3000.0,4805.1,4600.5,204.2,561.6,1829.5,349.9,8308.9
10,2048,1042.765,284.874,958.029,167559168,41.08,56.800,27.936,565,3191.937,0.852,0,2.21,3000.0,4783.0,4578.4,204.2,584.2,1818.3,330.3,8287.7
11,2048,193.472,284.525,111.023,191262720,42.61,56.182,26.267,289,673.399,0.852,0,1.13,3000.0,4784.3,4579.7,204.2,583.4,1827.1,338.1,8290.7
12,2048,158.235,170.600,106.025,112803840,44.65,35.105,17.105,1,513.574,0.852,0,0.00,3000.0,4784.5,4579.9,204.2,583.4,1826.1,337.1,8290.7
13,2048,178.914,201.821,113.139,116367360,46.45,47.915,17.860,0,609.117,0.852,0,0.00,3000.0,4783.8,4579.2,204.2,583.4,1826.1,331.0,8292.2
14,2048,169.473,169.789,118.475,107999232,48.16,32.925,18.074,1,566.086,0.852,0,0.00,3000.0,4801.8,4597.2,204.2,566.2,1820.1,325.0,8309.4
15,2048,243.312,379.686,134.347,256548864,48.63,69.171,39.794,2688,861.502,0.852,0,10.50,3000.0,4808.5,4604.1,204.0,557.8,1865.3,370.6,8316.9
16,2048,202.905,299.566,115.284,203735040,49.42,54.888,32.733,1,679.949,0.852,0,0.00,3000.0,4810.3,4605.9,204.0,556.9,1851.0,368.9,8314.1
17,2048,471.395,218.246,411.693,139911168,50.57,36.129,23.573,2,1459.516,0.852,0,0.01,3000.0,4809.2,4605.0,203.8,558.4,1847.6,385.8,8306.1
18,2048,163.907,180.898,110.200,115126272,51.80,34.494,19.212,2,530.365,0.852,0,0.01,3000.0,4813.8,4609.6,203.8,553.3,1843.2,380.8,8309.3
19,2048,455.261,324.706,355.249,216317952,52.30,63.498,36.514,1,1462.547,0.852,0,0.00,3000.0,4812.5,4608.3,203.8,554.9,1839.4,375.7,8309.8
20,2048,163.656,164.778,112.311,109670400,53.39,33.775,17.570,1,523.568,0.852,0,0.00,3000.0,4807.6,4603.4,203.8,558.2,1838.9,375.2,8304.1
21,2048,167.375,193.284,109.389,125276160,54.32,37.592,20.394,2,549.079,0.852,0,0.01,3000.0,4809.4,4605.1,203.8,558.1,1836.7,368.3,8304.5
22,2048,500.613,237.460,428.551,144986112,55.08,48.874,23.188,0,1517.294,0.852,0,0.00,3000.0,4809.6,4605.4,203.8,557.1,1811.5,342.3,8306.0
23,2048,197.375,206.691,138.490,134885376,55.83,39.437,19.448,0,521.572,0.852,0,0.00,3000.0,4810.0,4605.7,203.8,557.1,1829.5,371.6,8303.7
