# bmoe_metrics v1
# model=gpt-oss-120b-Q4_K_M.gguf arch=gpt-oss n_layer=36 n_expert=128 n_expert_used=4 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=1000 cache_auto=0 cache_ceil_mb=0 force_cache=1 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=ahwb
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,2048,2184.703,2402.519,1461.399,1905405952,0.00,429.309,293.995,73,6899.692,-1.000,0,0.29,1000.0,1657.9,1182.2,475.5,270.2,3653.0,248.2,7831.8
2,2048,1695.817,2445.072,944.809,1905270784,0.00,474.641,276.367,3,5665.939,-1.000,0,0.01,1000.0,1640.1,1168.6,471.2,284.1,3635.8,219.2,7839.2
3,2048,2311.804,2396.907,1480.217,1905283072,0.00,561.001,270.586,2,7050.527,1.000,0,0.01,1000.0,1640.6,1169.1,471.2,284.1,3665.2,245.7,7841.3
4,2048,1335.644,2393.558,543.043,1905291264,0.00,515.025,277.576,0,3903.783,1.000,0,0.00,1000.0,1640.8,1169.3,471.2,284.1,3653.8,231.1,7842.0
5,2048,1306.314,2378.675,559.054,1905348608,0.00,484.059,263.201,0,4466.250,1.000,0,0.00,1000.0,1640.7,1169.3,471.2,284.1,3664.3,239.6,7842.8
6,2048,1266.268,2397.920,493.179,1905262592,0.00,505.648,267.441,2,2943.197,1.000,0,0.01,1000.0,1640.9,1169.4,471.2,284.1,3644.4,217.1,7843.5
7,2048,1524.581,2429.383,776.208,1905315840,0.00,478.875,269.498,0,4901.079,1.000,0,0.00,1000.0,1626.8,1156.1,470.5,297.5,3669.8,278.1,7834.3
8,2048,1774.721,2456.520,1021.331,1905356800,0.00,492.963,260.427,0,5072.078,1.000,0,0.00,1000.0,1625.0,1154.3,470.5,299.5,3607.7,223.9,7834.3
9,2048,1585.934,2459.292,795.242,1905205248,0.00,527.302,263.390,0,5412.467,1.000,0,0.00,1000.0,1614.5,1147.9,466.3,306.1,3663.3,304.8,7827.6
10,2048,1793.280,2426.194,1032.514,1905336320,0.00,494.782,265.984,2,5944.218,1.000,0,0.01,1000.0,1614.4,1147.8,466.3,306.1,3620.1,257.4,7829.1
11,2048,975.715,2394.782,254.591,1905336320,0.00,459.328,261.797,0,2063.149,1.000,0,0.00,1000.0,1614.5,1147.9,466.3,306.1,3646.2,276.9,7829.4
12,2048,1774.393,2406.813,1009.678,1905348608,0.00,497.845,266.870,0,5686.695,1.000,0,0.00,1000.0,1614.8,1148.2,466.3,306.1,3660.0,274.7,7914.1
13,2048,2149.792,2395.188,1464.155,1905340416,0.00,422.700,262.938,1,6969.579,1.000,0,0.00,1000.0,1615.2,1148.6,466.3,306.1,3659.9,270.4,7915.8
14,2048,1593.538,2405.968,811.057,1905319936,0.00,515.402,267.079,2,4981.886,1.000,0,0.01,1000.0,1615.3,1148.6,466.3,306.1,3629.1,229.9,7919.5
15,2048,1784.468,2472.460,1004.211,1905393664,0.00,517.026,263.230,0,5000.144,1.000,0,0.00,1000.0,1615.5,1148.9,466.3,306.1,3653.6,254.2,7919.8
16,2048,2138.411,2480.174,1330.810,1905311744,0.00,544.442,263.159,0,6590.378,1.000,0,0.00,1000.0,1615.6,1149.0,466.3,306.1,3647.8,247.1,7919.8
17,2048,1670.083,2456.190,887.962,1905389568,0.00,522.424,259.698,0,5738.226,1.000,0,0.00,1000.0,1615.4,1148.8,466.3,306.1,3647.8,246.6,7919.8
18,2048,2106.412,2463.528,1322.005,1905242112,0.00,515.534,268.873,4,6952.445,1.000,0,0.02,1000.0,1616.0,1149.3,466.3,306.1,3646.7,245.2,7920.7
19,2048,1483.946,2415.819,719.337,1905336320,0.00,500.587,264.023,0,5262.173,1.000,0,0.00,1000.0,1616.0,1149.4,466.3,306.1,3643.2,234.7,7921.7
20,2048,1617.074,2437.586,841.807,1905258496,0.00,515.210,260.057,0,5434.374,1.000,0,0.00,1000.0,1607.4,1140.8,466.3,314.6,3636.8,259.0,7914.2
21,2048,3281.206,2474.905,2480.793,1905229824,0.00,530.234,270.179,0,8649.737,1.000,0,0.00,1000.0,1590.6,1128.3,462.1,327.1,3573.2,232.6,7921.6
