# bmoe_metrics v1
# model=gpt-oss-120b-Q4_K_M.gguf arch=gpt-oss n_layer=36 n_expert=128 n_expert_used=4 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=2000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,2048,2278.749,2354.037,1539.825,1892171776,0.04,468.035,270.888,4127,7067.132,-1.000,0,16.12,2000.0,4452.3,4056.1,395.8,148.4,2080.0,242.3,7748.9
2,2048,1905.443,2191.943,1199.756,1680330752,0.67,471.065,234.621,164,5875.669,-1.000,0,0.64,2000.0,4453.2,4057.0,395.8,147.9,2105.4,259.4,7751.7
3,2048,771.703,1827.810,166.379,1481895936,1.77,404.622,200.701,129,2996.004,0.957,0,0.50,2000.0,4454.2,4058.0,395.8,147.1,2103.2,257.1,7752.9
4,2048,1423.650,1878.903,808.332,1455435776,2.83,410.054,205.263,113,4322.641,0.957,0,0.44,2000.0,4454.6,4058.4,395.8,146.9,2094.4,246.0,7756.0
5,2048,1029.759,2096.888,353.695,1653940224,3.31,450.702,225.362,36,3813.716,0.957,0,0.14,2000.0,4455.0,4058.9,395.8,146.7,2098.2,246.3,7756.7
6,2048,1811.774,2109.259,1125.662,1614172160,3.84,455.779,230.333,178,5633.893,0.957,0,0.70,2000.0,4455.8,4059.6,395.8,145.7,2080.7,225.8,7760.5
7,2048,1609.686,1848.463,1028.321,1429004288,4.74,384.485,196.881,147,4539.117,0.957,0,0.57,2000.0,4421.3,4025.1,395.8,180.4,2101.5,244.3,7719.2
8,2048,1177.724,2148.191,492.520,1693646848,4.99,451.535,233.669,82,4118.238,0.957,0,0.32,2000.0,4399.6,4003.4,395.8,202.2,2100.0,234.0,7700.2
9,2048,1170.968,2136.033,472.666,1667039232,5.29,471.210,227.092,110,3696.046,0.957,0,0.43,2000.0,4378.8,3982.6,395.8,223.1,2096.5,228.9,7679.0
10,2048,917.877,1456.784,437.852,1124700160,6.63,321.108,158.916,86,2613.925,0.898,0,0.34,2000.0,4321.8,3927.0,394.4,278.5,2131.1,268.0,7637.5
11,2048,2028.297,2107.764,1410.125,1640689664,6.89,383.930,234.241,71,6567.108,0.898,0,0.28,2000.0,4236.7,3846.1,390.1,359.6,2128.8,229.8,7574.2
12,2048,1050.954,1721.801,483.779,1336356864,7.69,386.251,180.923,161,3719.590,0.898,0,0.63,2000.0,4164.2,3773.9,389.9,432.6,2114.4,239.6,7499.3
13,2048,1652.676,2007.622,1066.047,1574543360,8.02,364.073,222.556,154,5195.913,0.898,0,0.60,2000.0,4138.8,3748.5,389.9,458.1,2125.5,235.6,7474.0
14,2048,1444.093,1574.889,931.499,1204051968,8.96,346.005,166.589,115,4059.479,0.766,0,0.45,2000.0,4087.1,3696.7,389.9,509.7,2145.9,272.8,7422.1
15,2048,942.870,1286.007,526.991,926228480,10.30,285.545,130.333,30,3029.774,0.766,0,0.12,2000.0,4087.4,3697.1,389.9,509.6,2116.9,238.7,7423.3
16,2048,779.490,1316.873,322.491,1005559808,11.44,312.909,144.090,32,2584.911,0.766,0,0.12,2000.0,4087.5,3697.2,389.9,509.6,2152.2,273.9,7424.3
17,2048,1197.424,1600.346,653.678,1270251520,12.09,367.579,176.168,19,4143.334,0.770,0,0.07,2000.0,4087.6,3697.3,389.9,509.5,2144.4,240.2,7433.6
18,2048,1466.395,2284.800,718.474,1799385088,11.90,495.834,252.087,156,4568.005,0.770,0,0.61,2000.0,4088.5,3698.2,389.9,509.4,2118.5,205.3,7435.9
19,2048,1713.828,2107.290,1042.993,1693638656,11.88,429.463,241.371,70,5340.614,0.770,0,0.27,2000.0,4089.0,3698.6,389.9,508.9,2134.4,215.3,7438.5
20,2048,1742.876,2264.845,1047.706,1746493440,11.78,448.726,246.445,23,5944.474,0.770,0,0.09,2000.0,4089.0,3698.7,389.9,508.9,2125.6,205.1,7439.2
21,2048,1375.428,2090.774,686.724,1627381760,11.85,458.972,229.732,58,4777.865,0.770,0,0.23,2000.0,4019.6,3629.3,389.9,577.9,2173.9,274.5,7364.5
22,2048,1129.839,1876.078,512.341,1468698624,12.14,403.705,213.793,84,3025.630,0.770,0,0.33,2000.0,4020.1,3629.8,389.9,577.7,2167.0,267.2,7365.0
23,2048,901.125,1671.222,349.535,1309888512,12.62,363.148,188.442,112,3248.516,0.770,0,0.44,2000.0,4020.5,3630.2,389.9,577.7,2156.8,256.8,7368.0
24,2048,761.748,1781.408,170.973,1323151360,13.06,403.899,186.877,56,2873.187,0.770,0,0.22,2000.0,4021.0,3630.7,389.9,577.5,2125.1,224.8,7368.5
