# bmoe_metrics v1
# model=Qwen_Qwen3.6-35B-A3B-Q4_K_M.gguf arch=qwen35moe n_layer=40 n_expert=256 n_expert_used=8 threads=4 n_ctx=4096
# moe_stream=1 cache_mb=3000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,2048,3278.155,597.965,3118.951,304336896,5.84,20.038,139.166,99877,7972.956,-1.000,0,390.14,3000.0,4210.9,4200.0,10.6,957.5,869.8,146.6,7371.4
2,2048,626.154,229.838,555.335,129921024,13.38,28.821,41.998,3638,1832.093,-1.000,0,14.21,3000.0,4252.2,4241.4,10.5,915.8,877.9,143.3,7406.5
3,2048,802.987,464.221,661.509,263454720,17.44,55.945,85.532,8542,2436.031,0.852,0,33.37,3000.0,4482.3,4471.5,10.5,685.9,900.4,172.4,7609.9
4,2048,1527.208,318.719,1417.520,180461568,21.98,54.420,55.268,1457,4015.569,0.852,0,5.69,3000.0,4397.4,4386.7,10.4,771.8,883.1,123.5,7528.6
5,2048,1847.819,537.953,1664.223,260702208,24.77,56.210,127.385,7952,4688.198,0.852,0,31.06,3000.0,4340.9,4330.9,9.8,826.9,879.2,140.9,7424.6
6,2048,191.775,253.956,111.490,148660224,28.53,33.130,47.155,1322,584.927,0.848,0,5.16,3000.0,4478.4,4468.7,9.5,689.7,880.7,146.5,7551.7
7,2048,1250.177,350.968,1148.218,209350656,31.07,36.633,65.326,720,3606.935,0.848,0,2.81,3000.0,4548.9,4539.7,9.0,619.1,880.4,119.4,7618.4
8,2048,795.112,192.049,733.568,103514112,34.38,27.002,34.542,12,1997.266,0.848,0,0.05,3000.0,4521.6,4512.6,8.8,645.8,864.9,150.0,7597.8
9,2048,944.900,340.883,835.351,169771008,36.66,38.559,70.990,432,2345.350,0.848,0,1.69,3000.0,4518.1,4509.1,8.8,649.0,906.5,139.1,7607.1
10,2048,1427.216,294.862,1341.890,168529920,38.70,26.725,58.600,478,4078.263,0.848,0,1.87,3000.0,4547.4,4538.4,8.8,620.1,905.3,178.5,7598.5
11,2048,197.899,291.340,109.415,184836096,40.37,49.363,39.121,1,651.146,0.848,0,0.00,3000.0,4611.3,4602.3,8.8,556.1,903.9,180.7,7658.4
12,2048,174.643,208.105,108.959,126898176,42.37,46.828,18.857,11,573.892,0.848,0,0.04,3000.0,4598.0,4589.0,8.8,568.9,902.7,177.4,7642.6
13,2048,472.166,174.288,418.100,98279424,44.40,38.786,15.280,908,1438.577,0.848,0,3.55,3000.0,4578.1,4569.0,8.8,588.3,921.7,202.1,7618.6
14,2048,481.782,245.918,408.583,140992512,45.92,49.240,23.959,352,1494.062,0.848,0,1.38,3000.0,4586.0,4577.0,8.8,581.3,928.0,200.0,7617.5
15,2048,940.895,559.244,784.390,350232576,45.80,95.949,60.556,3057,2922.280,0.848,0,11.94,3000.0,4562.7,4553.7,8.8,604.7,941.7,209.3,7576.5
16,2048,243.851,344.744,137.647,217559040,46.59,70.517,35.687,11,804.628,0.848,0,0.04,3000.0,4569.3,4560.2,8.8,598.0,949.3,214.2,7576.3
17,2048,175.771,225.482,108.949,145797120,47.81,45.218,21.604,500,592.477,0.848,0,1.95,3000.0,4576.0,4566.9,8.8,591.1,957.7,233.1,7570.2
18,2048,640.008,194.518,584.027,110051328,49.16,38.313,17.667,1295,1923.367,0.848,0,5.06,3000.0,4542.3,4533.4,8.6,624.7,954.8,210.6,7531.8
