# bmoe_metrics v1
# model=gpt-oss-120b-Q4_K_M.gguf arch=gpt-oss n_layer=36 n_expert=128 n_expert_used=4 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=2000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
1,256,1201.416,2310.998,439.119,1825931264,0.23,544.538,217.759,31,4333.720,-1.000,0,0.12,2000.0,4396.9,3965.1,431.6,89.8,2852.7,369.7,8937.4
2,256,602.838,1270.668,179.506,1005584384,2.72,303.886,119.445,101,1711.807,-1.000,0,0.39,2000.0,4397.7,3965.9,431.6,89.1,2840.1,356.8,8937.4
3,256,1143.907,2082.932,461.577,1640681472,3.28,486.040,196.290,62,4189.721,0.980,0,0.24,2000.0,4398.1,3966.3,431.6,88.9,2851.0,367.6,8937.7
4,256,738.402,1765.499,173.182,1376026624,4.45,404.677,160.544,66,2005.284,0.980,0,0.26,2000.0,4398.6,3966.8,431.6,88.6,2838.0,354.4,8938.2
5,256,843.352,2041.780,227.919,1561255936,5.07,432.654,182.778,58,1635.088,0.980,0,0.23,2000.0,4399.0,3967.2,431.6,88.6,2841.9,356.6,8939.5
6,256,870.287,2162.258,195.378,1706819584,5.31,475.431,199.477,68,1636.168,0.980,0,0.27,2000.0,4399.5,3967.6,431.6,88.4,2835.5,349.9,8939.7
7,256,673.894,1568.397,155.875,1217314816,6.60,371.558,146.462,84,2489.391,0.980,0,0.33,2000.0,4400.1,3968.2,431.6,87.9,2835.6,349.7,8940.2
8,256,704.615,1640.441,164.382,1256943616,7.70,391.777,148.456,50,2389.463,0.980,0,0.20,2000.0,4400.5,3968.6,431.6,87.8,2824.6,338.7,8940.2
9,256,1545.827,1585.704,1036.579,1190772736,8.85,354.953,154.295,17,4970.753,0.980,0,0.07,2000.0,4400.4,3968.6,431.6,87.5,2833.2,337.0,8944.0
10,256,649.374,1424.494,185.733,1098203136,10.09,331.490,132.151,24,1689.053,0.980,0,0.09,2000.0,4400.8,3969.0,431.6,87.4,2813.4,317.0,8944.4
11,256,882.036,2170.913,194.821,1693618176,10.13,488.951,198.263,34,1629.281,0.980,0,0.13,2000.0,4401.1,3969.2,431.6,87.4,2810.5,314.0,8944.4
12,256,645.217,1417.471,193.140,1111326720,11.22,323.662,128.414,23,1274.544,0.980,0,0.09,2000.0,4401.3,3969.4,431.6,87.4,2809.7,313.1,8944.9
13,256,662.799,1527.884,161.054,1151135744,12.17,364.559,137.186,12,2427.667,0.980,0,0.05,2000.0,4401.2,3969.3,431.6,87.4,2812.0,315.4,8944.9
14,256,928.043,1883.919,334.533,1455431680,12.54,418.324,175.187,20,2651.714,0.980,0,0.08,2000.0,4401.2,3969.3,431.6,87.1,2818.0,316.4,8947.2
15,256,1172.022,2079.294,511.496,1627414528,12.60,471.266,189.260,36,4338.499,0.980,0,0.14,2000.0,4393.2,3969.8,423.2,86.9,2844.4,369.6,8949.0
16,256,570.611,1163.111,174.773,899772416,13.82,288.597,107.241,14,1457.593,0.980,0,0.05,2000.0,4393.4,3969.9,423.2,86.8,2838.4,397.9,8948.7
17,256,634.125,1412.082,182.709,1098186752,14.67,322.130,129.285,6,1274.562,0.980,0,0.02,2000.0,4393.6,3970.1,423.2,86.8,2824.5,384.0,8948.7
18,256,690.216,1579.810,180.055,1217359872,15.28,367.591,142.571,23,1815.722,0.980,0,0.09,2000.0,4393.6,3970.1,423.2,86.8,2821.3,380.7,8948.7
19,256,589.789,1182.014,188.097,912961536,16.31,295.136,106.557,28,1161.656,0.980,0,0.11,2000.0,4393.9,3970.4,423.2,86.8,2829.3,388.7,8948.7
20,256,636.076,1347.151,187.299,1032044544,17.11,326.339,122.437,39,1344.469,0.980,0,0.15,2000.0,4393.9,3970.5,423.2,86.5,2821.8,381.1,8949.2
21,256,898.614,1744.225,340.752,1323114496,17.46,398.916,158.945,0,3207.383,0.980,0,0.00,2000.0,4393.8,3970.3,423.2,86.5,2826.3,385.6,8949.2
22,256,716.617,1720.214,155.096,1336307712,17.78,405.121,156.400,35,2733.388,0.980,0,0.14,2000.0,4394.0,3970.6,423.2,86.4,2822.1,381.3,8949.5
23,256,918.188,1813.223,339.211,1429041152,17.96,410.591,168.386,119,3350.813,0.980,0,0.46,2000.0,4395.1,3971.6,423.2,86.0,2816.9,375.9,8949.7
24,256,745.920,1806.048,157.024,1429028864,18.13,420.495,168.401,27,2929.551,0.980,0,0.11,2000.0,4395.1,3971.6,423.2,85.9,2814.8,373.8,8949.7
25,256,728.825,1726.633,174.721,1336385536,18.41,396.516,157.588,4,1965.485,0.980,0,0.02,2000.0,4395.3,3971.8,423.2,85.9,2793.4,352.3,8949.7
26,256,855.097,2065.698,214.228,1574514688,18.39,453.776,187.093,14,1639.539,0.980,0,0.05,2000.0,4395.2,3971.7,423.2,85.9,2812.8,371.7,8950.2
27,256,888.464,2200.339,198.614,1680343040,18.24,493.694,196.157,34,1636.534,0.980,0,0.13,2000.0,4395.3,3971.9,423.2,85.8,2806.6,347.4,8951.8
28,256,720.280,1549.114,215.443,1177640960,18.68,323.557,181.281,7,2298.444,0.980,0,0.03,2000.0,4395.6,3972.1,423.2,85.6,2804.6,341.7,8952.0
29,256,764.536,1809.345,167.925,1415749632,18.84,431.892,164.719,15,2951.135,0.980,0,0.06,2000.0,4395.5,3972.0,423.2,85.5,2819.5,356.5,8952.0
30,256,1045.541,2269.641,300.896,1759760384,18.60,536.795,207.850,11,3837.854,0.980,0,0.04,2000.0,4395.7,3972.2,423.2,85.5,2818.0,354.9,8952.3
31,256,907.193,1626.913,361.055,1230536704,18.95,399.932,146.206,0,3296.928,0.980,0,0.00,2000.0,4395.8,3972.3,423.2,85.5,2787.8,310.2,8973.9
32,256,1883.663,1987.350,1315.504,1442201600,19.06,430.215,137.945,24,4750.451,0.980,0,0.09,2000.0,4144.9,3747.3,397.3,310.0,2659.4,149.3,9155.3
33,256,2146.977,2571.177,1461.944,1746563072,18.84,532.632,152.400,52,5627.991,0.980,0,0.20,2000.0,3847.6,3471.1,376.2,586.0,2720.9,290.9,8954.7
34,256,691.067,1581.699,162.169,1217294336,19.18,414.300,114.598,141,2465.242,0.980,0,0.55,2000.0,3824.9,3461.2,363.4,596.4,2701.6,413.7,8944.1
35,256,772.052,1212.702,358.075,952729600,19.78,331.619,82.358,62,2415.551,0.770,0,0.24,2000.0,3800.5,3436.8,363.4,621.1,2692.6,325.4,8930.2
36,256,1078.775,1679.125,517.908,1309884416,19.99,433.768,127.099,732,3551.835,0.770,0,2.86,2000.0,3701.3,3413.2,287.8,645.0,2632.6,414.1,8904.3
37,256,2194.470,1968.309,1609.791,1495117824,20.02,424.232,160.447,893,5228.760,0.770,0,3.49,2000.0,3497.4,3413.5,83.7,644.6,2394.6,190.7,8976.9
38,256,1411.485,1451.724,981.891,1177612288,20.35,263.209,166.384,638,3365.127,0.770,0,2.49,2000.0,3471.0,3414.6,56.1,643.4,2478.1,110.6,9295.7
39,256,1894.756,1858.309,1279.853,1495121920,20.37,399.748,215.155,737,5534.056,0.766,0,2.88,2000.0,3387.5,3377.1,10.1,681.4,2425.8,190.9,9217.5
40,256,2415.342,1872.822,1762.912,1415696384,20.47,484.681,167.749,1093,6892.417,0.766,0,4.27,2000.0,3357.0,3348.9,7.8,709.4,2418.8,264.4,9156.2
41,256,2163.165,1932.263,1637.755,1468612608,20.51,324.141,201.269,698,5400.498,0.766,0,2.73,2000.0,3310.4,3302.7,7.4,755.4,2493.7,309.6,9081.3
42,256,1706.940,1427.916,1251.516,1071718400,20.90,304.133,151.292,868,4310.112,0.727,0,3.39,2000.0,3307.5,3299.9,7.3,758.6,2531.4,383.6,9088.4
43,256,941.568,2076.051,297.652,1627467776,20.80,459.542,184.375,809,2122.001,0.727,0,3.16,2000.0,3310.5,3302.9,7.3,755.4,2536.0,384.4,9092.6
44,256,3403.552,1788.757,2763.340,1362788352,20.92,460.707,179.505,656,9769.950,0.727,0,2.56,2000.0,3313.4,3305.8,7.3,752.8,2528.3,350.4,9164.8
45,256,3852.600,2035.604,3174.213,1548042240,20.89,455.495,222.892,695,10970.162,0.727,0,2.71,2000.0,3314.6,3307.0,7.3,750.9,2722.7,347.4,9324.8
46,256,3277.154,2358.722,2574.467,1773027328,20.67,477.331,225.356,1744,9836.162,0.727,0,6.81,2000.0,3317.9,3310.5,7.2,747.6,2672.2,389.6,9388.1
47,256,1073.471,1039.274,649.385,793903104,21.26,326.131,97.955,777,3257.757,0.727,0,3.04,2000.0,3317.3,3310.2,6.8,747.9,2628.7,396.9,9369.9
48,256,493.217,679.450,261.370,542478336,22.03,173.090,58.757,438,1229.394,0.727,0,1.71,2000.0,3318.8,3312.0,6.4,746.4,2585.8,318.2,9381.9
49,256,1021.115,1169.075,623.343,939462656,22.47,288.574,109.197,498,3144.445,0.723,0,1.95,2000.0,3314.5,3308.1,6.2,750.3,2532.1,424.6,9360.0
