# bmoe_metrics v1
# model=google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6 threads=4 n_ctx=2048
# moe_stream=1 cache_mb=4000 cache_auto=0 cache_ceil_mb=0 force_cache=0 io_threads=4 o_direct=1 overlap=1 prefetch=0 dense_weights=anon
step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms,majflt,cpu_ms,dense_resident_frac,turn,majflt_mib,cache_budget_mib,rss_mib,rss_anon_mib,rss_file_mib,swap_mib,mem_available_mib,mem_free_mib,swap_free_mib
34,256,242.508,284.452,130.791,209575936,66.27,87.288,24.429,76,929.907,1.000,0,0.30,4000.0,5961.3,5860.1,101.0,518.8,1091.5,265.3,9142.7
35,256,233.432,106.468,169.429,78098432,66.80,50.256,13.747,63,799.553,1.000,0,0.25,4000.0,5962.2,5860.9,101.0,518.5,1071.7,227.5,9160.8
36,256,210.572,105.008,152.279,77934592,67.29,48.270,10.023,56,709.944,1.000,0,0.22,4000.0,5961.0,5859.7,101.0,518.1,1060.7,215.2,9162.0
37,256,143.559,59.300,113.389,49164288,67.86,24.127,6.043,63,460.448,1.000,0,0.25,4000.0,5962.7,5861.5,101.0,517.8,1052.3,204.6,9164.0
38,256,183.965,81.983,138.007,65052672,68.35,37.459,8.498,53,627.063,1.000,0,0.21,4000.0,5964.4,5863.1,101.0,517.6,1044.8,197.1,9164.3
39,256,264.919,377.482,134.855,291500032,68.13,97.387,32.677,88,967.570,1.000,0,0.34,4000.0,5962.4,5861.1,101.0,517.4,1045.0,189.4,9166.3
40,256,165.533,46.919,133.437,40472576,68.67,26.006,6.090,51,572.101,1.000,0,0.20,4000.0,5959.4,5859.7,99.5,518.3,1088.8,240.1,9160.8
41,256,152.938,84.342,115.255,67178496,69.11,29.793,7.890,63,509.270,1.000,0,0.25,4000.0,5962.2,5862.5,99.5,518.1,1092.6,241.1,9157.6
42,256,153.723,61.002,117.786,54140928,69.56,28.209,7.728,52,502.593,1.000,0,0.20,4000.0,5960.4,5861.2,99.0,518.1,1099.5,255.3,9151.8
43,256,133.553,40.884,117.370,25325568,70.08,12.617,3.566,58,403.766,1.000,0,0.23,4000.0,5955.3,5859.2,95.9,518.5,1103.9,265.8,9146.8
44,256,160.851,132.062,110.857,89542656,70.41,40.330,9.664,51,525.130,1.000,0,0.20,4000.0,5958.5,5862.3,95.9,518.3,1089.7,254.7,9142.1
45,256,183.653,86.036,146.944,60080128,70.81,28.877,7.832,64,640.451,1.000,0,0.25,4000.0,5951.6,5858.5,92.8,520.1,1105.3,214.0,9135.1
46,256,177.018,148.984,115.443,110497792,71.06,48.115,13.460,73,596.451,1.000,0,0.29,4000.0,5946.8,5858.5,88.0,521.8,1111.1,230.1,9127.1
47,256,195.255,165.903,123.608,134496256,71.25,55.918,15.729,67,652.697,1.000,0,0.26,4000.0,5938.7,5857.9,80.5,521.6,1107.2,241.2,9128.6
48,256,222.027,251.657,124.388,187109376,71.30,75.529,22.110,56,797.479,1.000,0,0.22,4000.0,5934.7,5853.9,80.5,526.6,1080.5,217.7,9153.6
49,256,206.162,228.629,116.526,176926720,71.36,68.898,20.739,78,691.873,1.000,0,0.30,4000.0,5927.2,5852.5,74.4,526.4,1068.6,218.3,9172.4
50,256,353.900,144.502,276.424,101933056,71.61,65.223,12.253,52,943.397,1.000,0,0.20,4000.0,5920.2,5848.9,71.0,531.4,1076.5,232.6,9204.9
51,256,130.691,23.036,116.300,18743296,72.04,10.455,3.936,59,411.332,1.000,0,0.23,4000.0,5911.0,5844.8,65.9,532.6,1081.5,245.2,9199.6
52,256,154.198,61.845,121.036,53514240,72.38,26.805,6.357,60,520.137,1.000,0,0.23,4000.0,5910.4,5847.4,62.8,533.3,1084.5,257.6,9194.3
53,256,161.473,84.038,115.173,75878400,72.65,37.206,9.095,75,541.045,1.000,0,0.29,4000.0,5902.9,5845.3,57.3,533.0,1090.6,272.1,9187.1
54,256,178.270,77.789,132.036,62816256,72.95,38.819,7.414,54,609.100,1.000,0,0.21,4000.0,5905.4,5847.7,57.4,532.8,1093.4,277.6,9178.5
55,256,163.673,100.851,115.313,80211968,73.20,38.447,9.913,69,554.205,1.000,0,0.27,4000.0,5903.1,5847.8,55.0,532.6,1091.8,281.5,9177.0
56,256,234.697,211.568,139.725,161046528,73.26,76.923,18.050,58,863.835,1.000,0,0.23,4000.0,5901.0,5848.7,52.0,532.4,1082.5,275.2,9176.6
57,256,260.731,427.684,117.154,319213568,72.98,108.021,35.556,118,959.188,1.000,0,0.46,4000.0,5900.6,5848.3,52.0,532.0,1080.2,273.9,9175.1
58,256,230.130,227.189,130.495,169840640,73.04,80.003,19.633,52,852.975,1.000,0,0.20,4000.0,5901.6,5849.3,52.0,532.0,1067.0,259.1,9175.6
59,256,191.553,95.054,133.688,78721024,73.27,47.531,10.334,62,691.628,1.000,0,0.24,4000.0,5902.0,5849.7,52.0,531.8,1063.3,255.4,9175.8
60,256,197.443,92.097,140.639,78106624,73.50,46.979,9.825,54,686.498,1.000,0,0.21,4000.0,5902.3,5850.0,52.0,531.5,1060.1,252.2,9176.1
61,256,219.033,244.288,118.961,197853184,73.49,76.761,23.311,71,770.583,1.000,0,0.28,4000.0,5901.7,5849.4,52.0,531.3,1056.8,248.9,9176.6
62,256,222.053,212.466,129.958,161148928,73.55,72.923,19.173,64,806.395,1.000,0,0.25,4000.0,5900.4,5848.0,52.2,530.9,1060.0,252.1,9176.8
63,256,223.345,177.421,144.886,130719744,73.66,61.438,17.021,68,723.431,1.000,0,0.27,4000.0,5902.7,5850.3,52.2,530.8,1053.7,245.8,9177.3
64,256,178.353,115.968,115.784,109010944,73.81,49.450,13.119,66,591.831,1.000,0,0.26,4000.0,5902.1,5849.7,52.2,530.5,1043.9,236.0,9178.6
65,256,201.146,175.278,124.023,139321344,73.89,60.558,16.565,69,671.747,1.000,0,0.27,4000.0,5903.7,5851.3,52.2,530.3,1040.6,232.6,9178.8
66,256,193.629,160.443,128.545,126517248,74.01,50.004,15.080,54,649.719,1.000,0,0.21,4000.0,5902.9,5850.3,52.3,530.0,1042.0,213.0,9179.1
67,256,267.840,458.804,121.744,336461824,73.72,108.028,38.068,77,951.404,1.000,0,0.30,4000.0,5901.7,5849.1,52.3,529.6,1039.9,211.0,9179.6
68,256,193.153,184.105,120.743,137314304,73.82,54.109,18.301,59,630.088,1.000,0,0.23,4000.0,5899.1,5852.1,46.7,529.3,1093.3,272.9,9172.6
69,256,170.664,112.659,113.266,100425728,73.98,45.294,12.104,71,597.381,1.000,0,0.28,4000.0,5895.4,5849.8,45.3,529.0,1097.8,281.2,9169.8
70,256,300.234,398.000,152.365,293216256,73.78,113.496,34.373,49,843.242,1.000,0,0.19,4000.0,5889.3,5850.8,38.3,529.0,1088.5,283.0,9167.3
71,256,215.596,199.886,124.744,164634624,73.82,70.943,19.909,73,657.292,1.000,0,0.29,4000.0,5890.4,5852.1,38.0,528.8,1082.0,280.5,9167.6
72,256,182.964,157.438,119.977,127148032,73.92,47.465,15.523,54,630.660,1.000,0,0.21,4000.0,5890.0,5851.7,38.0,528.5,1078.5,276.9,9167.8
73,256,247.235,298.320,127.631,228241408,73.85,94.721,24.884,66,895.098,1.000,0,0.26,4000.0,5891.4,5853.1,38.0,528.4,1063.5,256.0,9168.8
74,256,163.132,90.065,115.175,80961536,74.03,38.224,9.733,56,537.959,1.000,0,0.22,4000.0,5891.9,5853.6,38.0,528.0,1057.2,249.6,9169.3
75,256,189.360,136.936,126.778,109867008,74.16,48.942,13.640,69,617.257,1.000,0,0.27,4000.0,5890.0,5851.7,38.0,527.5,1052.3,244.8,9169.8
