# route_trace v1
# model=/data/local/tmp/shardllm/Qwen3-30B-A3B-Q4_K_M.gguf arch=qwen3moe n_layer=48 n_expert=128 n_expert_used=6
# layer=0 expert_bytes=3059712 dense_bytes=11953152
# layer=1 expert_bytes=3059712 dense_bytes=11953152
# layer=2 expert_bytes=3059712 dense_bytes=11953152
# layer=3 expert_bytes=3059712 dense_bytes=11953152
# layer=4 expert_bytes=3059712 dense_bytes=11953152
# layer=5 expert_bytes=3059712 dense_bytes=11953152
# layer=6 expert_bytes=2654208 dense_bytes=11682816
# layer=7 expert_bytes=2654208 dense_bytes=11682816
# layer=8 expert_bytes=3059712 dense_bytes=11953152
# layer=9 expert_bytes=2654208 dense_bytes=11682816
# layer=10 expert_bytes=2654208 dense_bytes=11682816
# layer=11 expert_bytes=3059712 dense_bytes=11953152
# layer=12 expert_bytes=2654208 dense_bytes=11682816
# layer=13 expert_bytes=2654208 dense_bytes=11682816
# layer=14 expert_bytes=3059712 dense_bytes=11953152
# layer=15 expert_bytes=2654208 dense_bytes=11682816
# layer=16 expert_bytes=2654208 dense_bytes=11682816
# layer=17 expert_bytes=3059712 dense_bytes=11953152
# layer=18 expert_bytes=2654208 dense_bytes=11682816
# layer=19 expert_bytes=2654208 dense_bytes=11682816
# layer=20 expert_bytes=3059712 dense_bytes=11953152
# layer=21 expert_bytes=2654208 dense_bytes=11682816
# layer=22 expert_bytes=2654208 dense_bytes=11682816
# layer=23 expert_bytes=3059712 dense_bytes=11953152
# layer=24 expert_bytes=2654208 dense_bytes=11682816
# layer=25 expert_bytes=2654208 dense_bytes=11682816
# layer=26 expert_bytes=3059712 dense_bytes=11953152
# layer=27 expert_bytes=2654208 dense_bytes=11682816
# layer=28 expert_bytes=2654208 dense_bytes=11682816
# layer=29 expert_bytes=3059712 dense_bytes=11953152
# layer=30 expert_bytes=2654208 dense_bytes=11682816
# layer=31 expert_bytes=2654208 dense_bytes=11682816
# layer=32 expert_bytes=3059712 dense_bytes=11953152
# layer=33 expert_bytes=2654208 dense_bytes=11682816
# layer=34 expert_bytes=2654208 dense_bytes=11682816
# layer=35 expert_bytes=3059712 dense_bytes=11953152
# layer=36 expert_bytes=2654208 dense_bytes=11682816
# layer=37 expert_bytes=2654208 dense_bytes=11682816
# layer=38 expert_bytes=3059712 dense_bytes=11953152
# layer=39 expert_bytes=2654208 dense_bytes=11682816
# layer=40 expert_bytes=2654208 dense_bytes=11682816
# layer=41 expert_bytes=3059712 dense_bytes=11953152
# layer=42 expert_bytes=3059712 dense_bytes=11953152
# layer=43 expert_bytes=3059712 dense_bytes=11953152
# layer=44 expert_bytes=3059712 dense_bytes=11953152
# layer=45 expert_bytes=3059712 dense_bytes=11953152
# layer=46 expert_bytes=3059712 dense_bytes=11953152
# layer=47 expert_bytes=3059712 dense_bytes=11953152
turn,phase,step,layer,slot,expert,weight,residency,expert_bytes
0,1,46,46,2,10,0.169059,0,3059712
0,1,46,46,3,96,0.127822,1,0
0,1,46,46,4,75,0.126837,1,0
0,1,46,46,5,39,0.11642,1,0
0,1,46,47,0,127,0.252497,1,0
0,1,46,47,1,90,0.202186,1,0
0,1,46,47,2,31,0.196719,1,0
0,1,46,47,3,11,0.125133,0,3059712
0,1,46,47,4,95,0.119871,1,0
0,1,46,47,5,15,0.103595,1,0
0,1,47,0,0,120,0.376841,1,0
0,1,47,0,1,84,0.193444,1,0
0,1,47,0,2,2,0.14511,0,3059712
0,1,47,0,3,103,0.122801,0,3059712
0,1,47,0,4,80,0.0934284,1,0
0,1,47,0,5,14,0.0683755,0,3059712
0,1,47,1,0,83,0.301942,1,0
0,1,47,1,1,58,0.230624,0,3059712
0,1,47,1,2,3,0.197774,0,3059712
0,1,47,1,3,2,0.100266,1,0
0,1,47,1,4,14,0.0932403,1,0
0,1,47,1,5,66,0.0761534,0,3059712
0,1,47,2,0,84,0.260223,1,0
0,1,47,2,1,116,0.230041,1,0
0,1,47,2,2,122,0.20244,1,0
0,1,47,2,3,10,0.10942,0,3059712
0,1,47,2,4,100,0.109373,0,3059712
0,1,47,2,5,117,0.088504,1,0
0,1,47,3,0,10,0.228466,1,0
0,1,47,3,1,89,0.221933,1,0
0,1,47,3,2,76,0.177432,1,0
0,1,47,3,3,16,0.15828,1,0
0,1,47,3,4,64,0.126984,0,3059712
0,1,47,3,5,3,0.086905,1,0
0,1,47,4,0,91,0.201474,1,0
0,1,47,4,1,124,0.192742,1,0
0,1,47,4,2,10,0.171903,1,0
0,1,47,4,3,0,0.156146,1,0
0,1,47,4,4,85,0.150567,1,0
0,1,47,4,5,79,0.127168,1,0
0,1,47,5,0,111,0.260869,1,0
0,1,47,5,1,107,0.250732,1,0
0,1,47,5,2,125,0.18155,1,0
0,1,47,5,3,12,0.136849,1,0
0,1,47,5,4,95,0.0939705,1,0
0,1,47,5,5,41,0.0760301,1,0
0,1,47,6,0,34,0.219703,1,0
0,1,47,6,1,56,0.19998,1,0
0,1,47,6,2,30,0.194002,1,0
0,1,47,6,3,8,0.165385,1,0
0,1,47,6,4,74,0.112078,1,0
0,1,47,6,5,13,0.108853,1,0
0,1,47,7,0,98,0.270729,1,0
0,1,47,7,1,50,0.204511,1,0
0,1,47,7,2,28,0.167515,1,0
0,1,47,7,3,3,0.124737,1,0
0,1,47,7,4,67,0.117317,1,0
0,1,47,7,5,115,0.115192,1,0
0,1,47,8,0,127,0.276622,1,0
0,1,47,8,1,109,0.183892,0,3059712
0,1,47,8,2,116,0.166325,1,0
0,1,47,8,3,42,0.128394,1,0
0,1,47,8,4,43,0.126308,1,0
0,1,47,8,5,2,0.118459,1,0
0,1,47,9,0,117,0.341451,1,0
0,1,47,9,1,43,0.237432,0,2654208
0,1,47,9,2,112,0.138702,1,0
0,1,47,9,3,102,0.0980527,1,0
0,1,47,9,4,111,0.0936134,1,0
0,1,47,9,5,51,0.090748,1,0
0,1,47,10,0,108,0.224726,1,0
0,1,47,10,1,83,0.220706,1,0
0,1,47,10,2,2,0.20225,1,0
0,1,47,10,3,53,0.160001,1,0
0,1,47,10,4,98,0.115047,1,0
0,1,47,10,5,29,0.0772701,1,0
0,1,47,11,0,79,0.217765,1,0
0,1,47,11,1,9,0.169209,1,0
0,1,47,11,2,0,0.16329,1,0
0,1,47,11,3,49,0.160171,1,0
0,1,47,11,4,61,0.159767,1,0
0,1,47,11,5,89,0.129797,1,0
0,1,47,12,0,53,0.272938,1,0
0,1,47,12,1,115,0.224736,1,0
0,1,47,12,2,104,0.221403,1,0
0,1,47,12,3,56,0.102657,1,0
0,1,47,12,4,32,0.0919007,1,0
0,1,47,12,5,124,0.0863655,0,2654208
0,1,47,13,0,79,0.224353,0,2654208
0,1,47,13,1,121,0.192809,1,0
0,1,47,13,2,64,0.163028,1,0
0,1,47,13,3,44,0.156409,1,0
0,1,47,13,4,21,0.152965,1,0
0,1,47,13,5,12,0.110437,1,0
0,1,47,14,0,80,0.240741,1,0
0,1,47,14,1,58,0.175229,1,0
0,1,47,14,2,90,0.152112,1,0
0,1,47,14,3,28,0.149797,0,3059712
0,1,47,14,4,8,0.149684,1,0
0,1,47,14,5,79,0.132438,1,0
0,1,47,15,0,61,0.252991,1,0
0,1,47,15,1,76,0.174969,1,0
0,1,47,15,2,56,0.165291,1,0
0,1,47,15,3,60,0.152262,1,0
0,1,47,15,4,10,0.150267,1,0
0,1,47,15,5,35,0.104219,0,2654208
0,1,47,16,0,60,0.22625,1,0
0,1,47,16,1,15,0.215239,0,2654208
0,1,47,16,2,55,0.207028,0,2654208
0,1,47,16,3,124,0.129649,0,2654208
0,1,47,16,4,19,0.124378,1,0
0,1,47,16,5,73,0.0974566,1,0
0,1,47,17,0,15,0.243772,1,0
0,1,47,17,1,52,0.203005,1,0
0,1,47,17,2,103,0.180522,1,0
0,1,47,17,3,97,0.129605,1,0
0,1,47,17,4,69,0.12817,0,3059712
0,1,47,17,5,72,0.114926,0,3059712
0,1,47,18,0,90,0.195319,1,0
0,1,47,18,1,74,0.183841,1,0
0,1,47,18,2,56,0.175136,1,0
0,1,47,18,3,86,0.167319,1,0
0,1,47,18,4,59,0.14856,1,0
0,1,47,18,5,32,0.129825,1,0
0,1,47,19,0,28,0.231829,1,0
0,1,47,19,1,67,0.217715,1,0
0,1,47,19,2,103,0.194255,1,0
0,1,47,19,3,81,0.12095,1,0
0,1,47,19,4,115,0.12011,1,0
0,1,47,19,5,98,0.115141,1,0
0,1,47,20,0,43,0.315693,1,0
0,1,47,20,1,127,0.15494,1,0
0,1,47,20,2,42,0.150564,1,0
0,1,47,20,3,109,0.148554,0,3059712
0,1,47,20,4,68,0.138691,1,0
0,1,47,20,5,82,0.091558,0,3059712
0,1,47,21,0,51,0.228327,1,0
0,1,47,21,1,117,0.207077,1,0
0,1,47,21,2,112,0.20174,1,0
0,1,47,21,3,43,0.151867,0,2654208
0,1,47,21,4,12,0.108598,1,0
0,1,47,21,5,104,0.102391,0,2654208
0,1,47,22,0,53,0.20744,1,0
0,1,47,22,1,45,0.194973,1,0
0,1,47,22,2,83,0.168683,1,0
0,1,47,22,3,65,0.150745,1,0
0,1,47,22,4,37,0.143776,1,0
0,1,47,22,5,62,0.134384,1,0
0,1,47,23,0,0,0.222036,1,0
0,1,47,23,1,67,0.213485,1,0
0,1,47,23,2,89,0.192759,1,0
0,1,47,23,3,47,0.154964,1,0
0,1,47,23,4,79,0.11256,0,3059712
0,1,47,23,5,34,0.104195,1,0
0,1,47,24,0,115,0.329317,1,0
0,1,47,24,1,53,0.153643,1,0
0,1,47,24,2,119,0.152376,1,0
0,1,47,24,3,124,0.138804,0,2654208
0,1,47,24,4,104,0.123601,1,0
0,1,47,24,5,9,0.102259,1,0
0,1,47,25,0,121,0.239346,1,0
0,1,47,25,1,21,0.200661,1,0
0,1,47,25,2,44,0.165099,1,0
0,1,47,25,3,64,0.143573,1,0
0,1,47,25,4,79,0.135953,1,0
0,1,47,25,5,16,0.115369,1,0
0,1,47,26,0,80,0.220021,1,0
0,1,47,26,1,58,0.217087,1,0
0,1,47,26,2,79,0.163792,1,0
0,1,47,26,3,28,0.146774,1,0
0,1,47,26,4,90,0.127734,1,0
0,1,47,26,5,0,0.124593,1,0
0,1,47,27,0,61,0.260807,1,0
0,1,47,27,1,56,0.215692,1,0
0,1,47,27,2,60,0.164422,1,0
0,1,47,27,3,76,0.134611,1,0
0,1,47,27,4,35,0.1134,0,2654208
0,1,47,27,5,10,0.111068,1,0
0,1,47,28,0,15,0.291166,0,2654208
0,1,47,28,1,19,0.191322,1,0
0,1,47,28,2,60,0.151815,1,0
0,1,47,28,3,55,0.130038,0,2654208
0,1,47,28,4,85,0.121825,1,0
0,1,47,28,5,124,0.113835,0,2654208
0,1,47,29,0,116,0.281116,1,0
0,1,47,29,1,15,0.209944,1,0
0,1,47,29,2,52,0.20148,1,0
0,1,47,29,3,103,0.120192,1,0
0,1,47,29,4,46,0.0991887,1,0
0,1,47,29,5,97,0.0880788,1,0
0,1,47,30,0,74,0.238155,1,0
0,1,47,30,1,90,0.211578,1,0
0,1,47,30,2,59,0.195457,1,0
0,1,47,30,3,32,0.14717,1,0
0,1,47,30,4,86,0.119966,1,0
0,1,47,30,5,56,0.0876751,1,0
0,1,47,31,0,103,0.298467,1,0
0,1,47,31,1,28,0.288336,1,0
0,1,47,31,2,67,0.20853,1,0
0,1,47,31,3,81,0.103022,1,0
0,1,47,31,4,115,0.056711,1,0
0,1,47,31,5,97,0.0449337,1,0
0,1,47,32,0,43,0.254655,1,0
0,1,47,32,1,109,0.236649,0,3059712
0,1,47,32,2,7,0.145121,1,0
0,1,47,32,3,42,0.122724,1,0
0,1,47,32,4,106,0.122113,1,0
0,1,47,32,5,126,0.118738,0,3059712
0,1,47,33,0,51,0.315693,1,0
0,1,47,33,1,112,0.176309,1,0
0,1,47,33,2,117,0.13726,1,0
0,1,47,33,3,45,0.135021,0,2654208
0,1,47,33,4,12,0.119689,1,0
0,1,47,33,5,43,0.116028,0,2654208
0,1,47,34,0,45,0.327805,1,0
0,1,47,34,1,83,0.187897,1,0
0,1,47,34,2,101,0.147152,0,2654208
0,1,47,34,3,65,0.130528,0,2654208
0,1,47,34,4,74,0.106154,0,2654208
0,1,47,34,5,62,0.100465,1,0
0,1,47,35,0,67,0.286999,1,0
0,1,47,35,1,0,0.236872,1,0
0,1,47,35,2,79,0.145846,1,0
0,1,47,35,3,89,0.145045,1,0
0,1,47,35,4,34,0.0979707,1,0
0,1,47,35,5,122,0.0872672,1,0
0,1,47,36,0,53,0.274161,1,0
0,1,47,36,1,115,0.229569,1,0
0,1,47,36,2,119,0.217347,1,0
0,1,47,36,3,104,0.0971171,1,0
0,1,47,36,4,9,0.0909301,1,0
0,1,47,36,5,76,0.0908751,0,2654208
0,1,47,37,0,79,0.230936,0,2654208
0,1,47,37,1,21,0.193362,1,0
0,1,47,37,2,16,0.174667,1,0
0,1,47,37,3,6,0.163515,0,2654208
0,1,47,37,4,115,0.119306,0,2654208
0,1,47,37,5,76,0.118213,1,0
0,1,47,38,0,80,0.258797,1,0
0,1,47,38,1,8,0.193795,1,0
0,1,47,38,2,79,0.187882,1,0
0,1,47,38,3,0,0.162672,1,0
0,1,47,38,4,58,0.112892,1,0
0,1,47,38,5,111,0.0839629,1,0
0,1,47,39,0,60,0.217712,1,0
0,1,47,39,1,76,0.191047,1,0
0,1,47,39,2,35,0.168321,1,0
0,1,47,39,3,56,0.167631,1,0
0,1,47,39,4,61,0.158696,1,0
0,1,47,39,5,90,0.0965925,1,0
0,1,47,40,0,15,0.246489,1,0
0,1,47,40,1,55,0.218079,0,2654208
0,1,47,40,2,60,0.182964,1,0
0,1,47,40,3,18,0.13302,1,0
0,1,47,40,4,19,0.116648,1,0
0,1,47,40,5,7,0.102801,1,0
0,1,47,41,0,15,0.19931,1,0
0,1,47,41,1,52,0.19727,1,0
0,1,47,41,2,103,0.196929,1,0
0,1,47,41,3,46,0.177494,1,0
0,1,47,41,4,117,0.140773,1,0
0,1,47,41,5,17,0.0882234,0,3059712
0,1,47,42,0,37,0.216261,1,0
0,1,47,42,1,7,0.2141,1,0
0,1,47,42,2,125,0.178962,1,0
0,1,47,42,3,24,0.151363,1,0
0,1,47,42,4,73,0.133083,1,0
0,1,47,42,5,109,0.106231,0,3059712
0,1,47,43,0,19,0.206803,1,0
0,1,47,43,1,45,0.184507,1,0
0,1,47,43,2,43,0.183515,1,0
0,1,47,43,3,12,0.161333,1,0
0,1,47,43,4,127,0.132694,1,0
0,1,47,43,5,102,0.131148,1,0
0,1,47,44,0,88,0.234191,1,0
0,1,47,44,1,45,0.22094,1,0
0,1,47,44,2,99,0.190434,1,0
0,1,47,44,3,79,0.148293,1,0
0,1,47,44,4,73,0.10515,0,3059712
0,1,47,44,5,92,0.100992,1,0
0,1,47,45,0,1,0.238953,1,0
0,1,47,45,1,84,0.180623,1,0
0,1,47,45,2,112,0.178233,1,0
0,1,47,45,3,17,0.17751,1,0
0,1,47,45,4,46,0.150978,1,0
0,1,47,45,5,34,0.073703,1,0
0,1,47,46,0,30,0.195798,1,0
0,1,47,46,1,39,0.194338,1,0
0,1,47,46,2,105,0.188521,1,0
0,1,47,46,3,81,0.1682,1,0
0,1,47,46,4,29,0.156581,1,0
0,1,47,46,5,75,0.0965618,1,0
0,1,47,47,0,95,0.218624,1,0
0,1,47,47,1,35,0.216558,1,0
0,1,47,47,2,52,0.184042,1,0
0,1,47,47,3,111,0.174569,1,0
0,1,47,47,4,108,0.124523,0,3059712
0,1,47,47,5,9,0.0816832,1,0
0,1,48,0,0,7,0.246527,1,0
0,1,48,0,1,126,0.229898,0,3059712
0,1,48,0,2,29,0.21149,1,0
0,1,48,0,3,116,0.168157,1,0
0,1,48,0,4,62,0.0738825,0,3059712
0,1,48,0,5,3,0.0700452,1,0
0,1,48,1,0,107,0.299395,1,0
0,1,48,1,1,78,0.249317,1,0
0,1,48,1,2,76,0.132115,0,3059712
0,1,48,1,3,86,0.114031,1,0
0,1,48,1,4,91,0.108907,0,3059712
0,1,48,1,5,3,0.0962355,1,0
0,1,48,2,0,119,0.202978,0,3059712
0,1,48,2,1,15,0.19036,0,3059712
0,1,48,2,2,116,0.17096,1,0
0,1,48,2,3,117,0.155549,1,0
0,1,48,2,4,67,0.150394,0,3059712
0,1,48,2,5,14,0.129759,1,0
0,1,48,3,0,7,0.220336,0,3059712
0,1,48,3,1,16,0.219987,1,0
0,1,48,3,2,26,0.203502,1,0
0,1,48,3,3,10,0.154633,1,0
0,1,48,3,4,25,0.118384,1,0
0,1,48,3,5,90,0.0831589,1,0
0,1,48,4,0,91,0.266182,1,0
0,1,48,4,1,0,0.175672,1,0
0,1,48,4,2,10,0.160919,1,0
0,1,48,4,3,39,0.154283,0,3059712
0,1,48,4,4,124,0.149162,1,0
0,1,48,4,5,18,0.0937824,0,3059712
0,1,48,5,0,102,0.288779,1,0
0,1,48,5,1,80,0.201751,1,0
0,1,48,5,2,12,0.197333,1,0
0,1,48,5,3,95,0.115847,1,0
0,1,48,5,4,47,0.100117,0,3059712
0,1,48,5,5,111,0.096173,1,0
0,1,48,6,0,74,0.209361,1,0
0,1,48,6,1,30,0.186363,1,0
0,1,48,6,2,90,0.162297,1,0
0,1,48,6,3,64,0.152685,1,0
0,1,48,6,4,8,0.146701,1,0
0,1,48,6,5,59,0.142594,1,0
0,1,48,7,0,28,0.253141,1,0
0,1,48,7,1,87,0.24971,1,0
0,1,48,7,2,98,0.164163,1,0
0,1,48,7,3,103,0.122847,1,0
0,1,48,7,4,67,0.111206,1,0
0,1,48,7,5,63,0.0989341,1,0
0,1,48,8,0,99,0.278557,1,0
0,1,48,8,1,51,0.184798,0,3059712
0,1,48,8,2,43,0.156017,1,0
0,1,48,8,3,127,0.138869,1,0
0,1,48,8,4,24,0.135062,0,3059712
0,1,48,8,5,42,0.106697,1,0
0,1,48,9,0,112,0.243537,1,0
0,1,48,9,1,117,0.212998,1,0
0,1,48,9,2,51,0.177416,1,0
0,1,48,9,3,45,0.131009,1,0
0,1,48,9,4,94,0.130202,1,0
0,1,48,9,5,43,0.104839,1,0
0,1,48,10,0,83,0.293202,1,0
0,1,48,10,1,14,0.273628,1,0
0,1,48,10,2,23,0.135514,1,0
0,1,48,10,3,108,0.124263,1,0
0,1,48,10,4,101,0.0893918,0,2654208
0,1,48,10,5,98,0.0840002,1,0
0,1,48,11,0,87,0.254489,0,3059712
0,1,48,11,1,79,0.202058,1,0
0,1,48,11,2,0,0.201292,1,0
0,1,48,11,3,67,0.128651,1,0
0,1,48,11,4,9,0.108489,1,0
0,1,48,11,5,47,0.105022,1,0
0,1,48,12,0,115,0.294755,1,0
0,1,48,12,1,53,0.2492,1,0
0,1,48,12,2,104,0.153623,1,0
0,1,48,12,3,68,0.113224,1,0
0,1,48,12,4,119,0.100383,1,0
0,1,48,12,5,25,0.0888164,1,0
0,1,48,13,0,24,0.246313,0,2654208
0,1,48,13,1,44,0.185724,1,0
0,1,48,13,2,121,0.173934,1,0
0,1,48,13,3,64,0.173796,1,0
0,1,48,13,4,25,0.128101,0,2654208
0,1,48,13,5,75,0.0921308,1,0
0,1,48,14,0,19,0.253302,0,3059712
0,1,48,14,1,28,0.205454,1,0
0,1,48,14,2,62,0.197984,0,3059712
0,1,48,14,3,58,0.144236,1,0
0,1,48,14,4,0,0.103694,1,0
0,1,48,14,5,8,0.0953297,1,0
0,1,48,15,0,61,0.257505,1,0
0,1,48,15,1,4,0.189118,1,0
0,1,48,15,2,76,0.189041,1,0
0,1,48,15,3,56,0.16642,1,0
0,1,48,15,4,35,0.0991076,1,0
0,1,48,15,5,3,0.0988086,1,0
0,1,48,16,0,123,0.214362,0,2654208
0,1,48,16,1,43,0.192021,1,0
0,1,48,16,2,20,0.190823,0,2654208
0,1,48,16,3,121,0.186817,1,0
0,1,48,16,4,19,0.133205,1,0
0,1,48,16,5,84,0.0827729,1,0
0,1,48,17,0,20,0.291658,0,3059712
0,1,48,17,1,97,0.230165,1,0
0,1,48,17,2,116,0.155872,1,0
0,1,48,17,3,14,0.151486,0,3059712
0,1,48,17,4,103,0.10965,1,0
0,1,48,17,5,84,0.0611679,0,3059712
0,1,48,18,0,74,0.211453,1,0
0,1,48,18,1,86,0.208184,1,0
0,1,48,18,2,90,0.182726,1,0
0,1,48,18,3,32,0.147012,1,0
0,1,48,18,4,59,0.12629,1,0
0,1,48,18,5,9,0.124336,0,2654208
0,1,48,19,0,28,0.2666,1,0
0,1,48,19,1,67,0.188341,1,0
0,1,48,19,2,87,0.166592,1,0
0,1,48,19,3,115,0.144019,1,0
0,1,48,19,4,103,0.12484,1,0
0,1,48,19,5,81,0.109608,1,0
0,1,48,20,0,99,0.298121,1,0
0,1,48,20,1,43,0.235166,1,0
0,1,48,20,2,24,0.152327,0,3059712
0,1,48,20,3,42,0.121328,1,0
0,1,48,20,4,127,0.10176,1,0
0,1,48,20,5,68,0.0912984,1,0
0,1,48,21,0,51,0.302315,1,0
0,1,48,21,1,117,0.163644,1,0
0,1,48,21,2,112,0.149641,1,0
0,1,48,21,3,48,0.142502,1,0
0,1,48,21,4,45,0.12151,0,2654208
0,1,48,21,5,94,0.120388,1,0
0,1,48,22,0,14,0.344901,1,0
0,1,48,22,1,45,0.180541,1,0
0,1,48,22,2,83,0.140876,1,0
0,1,48,22,3,101,0.118036,0,2654208
0,1,48,22,4,53,0.112891,1,0
0,1,48,22,5,65,0.102756,1,0
0,1,48,23,0,0,0.258885,1,0
0,1,48,23,1,47,0.21187,1,0
0,1,48,23,2,87,0.190109,0,3059712
0,1,48,23,3,89,0.129086,1,0
0,1,48,23,4,79,0.107642,1,0
0,1,48,23,5,71,0.102409,0,3059712
0,1,48,24,0,115,0.308062,1,0
0,1,48,24,1,68,0.17426,1,0
0,1,48,24,2,53,0.164992,1,0
0,1,48,24,3,119,0.143502,1,0
0,1,48,24,4,100,0.112243,0,2654208
0,1,48,24,5,76,0.096941,0,2654208
0,1,48,25,0,24,0.222097,0,2654208
0,1,48,25,1,44,0.196487,1,0
0,1,48,25,2,121,0.189404,1,0
0,1,48,25,3,64,0.144601,1,0
0,1,48,25,4,25,0.139193,0,2654208
0,1,48,25,5,75,0.108218,0,2654208
0,1,48,26,0,19,0.274673,0,3059712
0,1,48,26,1,28,0.211552,1,0
0,1,48,26,2,62,0.168909,1,0
0,1,48,26,3,58,0.140452,1,0
0,1,48,26,4,0,0.104345,1,0
0,1,48,26,5,118,0.10007,0,3059712
0,1,48,27,0,61,0.264481,1,0
0,1,48,27,1,4,0.240556,1,0
0,1,48,27,2,56,0.185201,1,0
0,1,48,27,3,76,0.123165,1,0
0,1,48,27,4,115,0.11497,0,2654208
0,1,48,27,5,3,0.0716273,1,0
0,1,48,28,0,121,0.247994,1,0
0,1,48,28,1,43,0.170214,1,0
0,1,48,28,2,20,0.160208,0,2654208
0,1,48,28,3,19,0.155842,1,0
0,1,48,28,4,123,0.140164,0,2654208
0,1,48,28,5,41,0.125576,1,0
0,1,48,29,0,116,0.361082,1,0
0,1,48,29,1,97,0.200573,1,0
0,1,48,29,2,20,0.174119,0,3059712
0,1,48,29,3,14,0.131713,1,0
0,1,48,29,4,127,0.0696075,0,3059712
0,1,48,29,5,126,0.0629061,1,0
0,1,48,30,0,90,0.25368,1,0
0,1,48,30,1,74,0.242775,1,0
0,1,48,30,2,59,0.178878,1,0
0,1,48,30,3,32,0.167509,1,0
0,1,48,30,4,86,0.0955774,1,0
0,1,48,30,5,19,0.0615805,0,2654208
0,1,48,31,0,28,0.284216,1,0
0,1,48,31,1,67,0.264595,1,0
0,1,48,31,2,103,0.215631,1,0
0,1,48,31,3,81,0.103392,1,0
0,1,48,31,4,115,0.0781767,1,0
0,1,48,31,5,97,0.0539896,1,0
0,1,48,32,0,99,0.300613,1,0
0,1,48,32,1,43,0.206278,1,0
0,1,48,32,2,42,0.145291,1,0
0,1,48,32,3,7,0.129648,1,0
0,1,48,32,4,126,0.111593,1,0
0,1,48,32,5,24,0.106577,0,3059712
0,1,48,33,0,51,0.372857,1,0
0,1,48,33,1,48,0.155899,0,2654208
0,1,48,33,2,12,0.140396,1,0
0,1,48,33,3,112,0.121309,1,0
0,1,48,33,4,94,0.108736,1,0
0,1,48,33,5,45,0.100803,1,0
0,1,48,34,0,45,0.272979,1,0
0,1,48,34,1,83,0.202499,1,0
0,1,48,34,2,14,0.195659,1,0
0,1,48,34,3,65,0.117207,1,0
0,1,48,34,4,101,0.107476,1,0
0,1,48,34,5,120,0.104179,0,2654208
0,1,48,35,0,0,0.204642,1,0
0,1,48,35,1,67,0.194252,1,0
0,1,48,35,2,71,0.180879,0,3059712
0,1,48,35,3,87,0.175884,0,3059712
0,1,48,35,4,47,0.134572,1,0
0,1,48,35,5,126,0.109771,0,3059712
0,1,48,36,0,115,0.306447,1,0
0,1,48,36,1,119,0.23029,1,0
0,1,48,36,2,95,0.125322,0,2654208
0,1,48,36,3,120,0.123498,1,0
0,1,48,36,4,68,0.119999,1,0
0,1,48,36,5,53,0.0944448,1,0
0,1,48,37,0,24,0.263829,1,0
0,1,48,37,1,25,0.188436,0,2654208
0,1,48,37,2,44,0.165858,1,0
0,1,48,37,3,121,0.162372,0,2654208
0,1,48,37,4,75,0.114834,1,0
0,1,48,37,5,55,0.104671,0,2654208
0,1,48,38,0,19,0.234559,0,3059712
0,1,48,38,1,62,0.195427,1,0
0,1,48,38,2,28,0.180194,0,3059712
0,1,48,38,3,0,0.165919,1,0
0,1,48,38,4,118,0.131556,1,0
0,1,48,38,5,58,0.0923452,1,0
0,1,48,39,0,76,0.204699,1,0
0,1,48,39,1,61,0.191476,1,0
0,1,48,39,2,98,0.164872,0,2654208
0,1,48,39,3,115,0.159062,0,2654208
0,1,48,39,4,56,0.140298,1,0
0,1,48,39,5,4,0.139593,1,0
0,1,48,40,0,121,0.216851,1,0
0,1,48,40,1,123,0.17012,0,2654208
0,1,48,40,2,20,0.169222,0,2654208
0,1,48,40,3,43,0.153805,1,0
0,1,48,40,4,36,0.151665,0,2654208
0,1,48,40,5,41,0.138337,1,0
0,1,48,41,0,14,0.224704,0,3059712
0,1,48,41,1,97,0.219931,0,3059712
0,1,48,41,2,20,0.215621,0,3059712
0,1,48,41,3,84,0.126045,0,3059712
0,1,48,41,4,113,0.108348,0,3059712
0,1,48,41,5,127,0.105351,0,3059712
0,1,48,42,0,65,0.220413,0,3059712
0,1,48,42,1,101,0.182639,0,3059712
0,1,48,42,2,93,0.176983,1,0
0,1,48,42,3,109,0.163944,1,0
0,1,48,42,4,119,0.157052,1,0
0,1,48,42,5,5,0.0989683,1,0
0,1,48,43,0,45,0.21712,1,0
0,1,48,43,1,4,0.211546,0,3059712
0,1,48,43,2,102,0.177847,1,0
0,1,48,43,3,81,0.150107,1,0
0,1,48,43,4,6,0.133853,1,0
0,1,48,43,5,127,0.109527,1,0
0,1,48,44,0,79,0.18418,1,0
0,1,48,44,1,92,0.180369,1,0
0,1,48,44,2,71,0.176588,0,3059712
0,1,48,44,3,68,0.172998,1,0
0,1,48,44,4,121,0.164307,1,0
0,1,48,44,5,20,0.121559,1,0
0,1,48,45,0,1,0.388868,1,0
0,1,48,45,1,84,0.166543,1,0
0,1,48,45,2,111,0.123903,1,0
0,1,48,45,3,34,0.116861,1,0
0,1,48,45,4,103,0.111288,0,3059712
0,1,48,45,5,19,0.0925365,1,0
0,1,48,46,0,4,0.193589,1,0
0,1,48,46,1,67,0.171598,1,0
0,1,48,46,2,8,0.169484,1,0
0,1,48,46,3,102,0.16566,1,0
0,1,48,46,4,114,0.160696,1,0
0,1,48,46,5,31,0.138974,1,0
0,1,48,47,0,117,0.258357,1,0
0,1,48,47,1,34,0.220584,1,0
0,1,48,47,2,32,0.136131,1,0
