# route_trace v1
# model=/data/local/tmp/shardllm/google_gemma-4-26B-A4B-it-Q4_K_M.gguf arch=gemma4 n_layer=30 n_expert=128 n_expert_used=6
# layer=0 expert_bytes=4336640 dense_bytes=44191236
# layer=1 expert_bytes=4336640 dense_bytes=44191236
# layer=2 expert_bytes=4336640 dense_bytes=44191236
# layer=3 expert_bytes=4336640 dense_bytes=38987268
# layer=4 expert_bytes=4336640 dense_bytes=38987268
# layer=5 expert_bytes=4336640 dense_bytes=52393476
# layer=6 expert_bytes=4336640 dense_bytes=38987268
# layer=7 expert_bytes=3593216 dense_bytes=38987268
# layer=8 expert_bytes=3593216 dense_bytes=44191236
# layer=9 expert_bytes=4336640 dense_bytes=38987268
# layer=10 expert_bytes=3593216 dense_bytes=38987268
# layer=11 expert_bytes=3593216 dense_bytes=52393476
# layer=12 expert_bytes=4336640 dense_bytes=38987268
# layer=13 expert_bytes=3593216 dense_bytes=38987268
# layer=14 expert_bytes=3593216 dense_bytes=44191236
# layer=15 expert_bytes=4336640 dense_bytes=38987268
# layer=16 expert_bytes=3593216 dense_bytes=38987268
# layer=17 expert_bytes=3593216 dense_bytes=52393476
# layer=18 expert_bytes=4336640 dense_bytes=38987268
# layer=19 expert_bytes=3593216 dense_bytes=38987268
# layer=20 expert_bytes=3593216 dense_bytes=44191236
# layer=21 expert_bytes=4336640 dense_bytes=38987268
# layer=22 expert_bytes=3593216 dense_bytes=38987268
# layer=23 expert_bytes=3593216 dense_bytes=52393476
# layer=24 expert_bytes=4336640 dense_bytes=38987268
# layer=25 expert_bytes=3593216 dense_bytes=38987268
# layer=26 expert_bytes=3593216 dense_bytes=44191236
# layer=27 expert_bytes=4336640 dense_bytes=44191236
# layer=28 expert_bytes=3593216 dense_bytes=44191236
# layer=29 expert_bytes=3593216 dense_bytes=52393476
turn,phase,step,layer,slot,expert,weight,residency,expert_bytes
0,0,27,0,3,46,0.113305,0,0
0,0,27,0,4,24,0.0826186,0,0
0,0,27,0,5,39,0.0608126,0,0
0,0,28,0,0,102,0.400869,0,0
0,0,28,0,1,6,0.189265,0,0
0,0,28,0,2,1,0.130686,0,0
0,0,28,0,3,32,0.103433,0,0
0,0,28,0,4,39,0.089439,0,0
0,0,28,0,5,38,0.086307,0,4336640
0,0,0,1,0,122,0.730287,0,4336640
0,0,0,1,1,53,0.0643992,0,4336640
0,0,0,1,2,51,0.0561297,0,4336640
0,0,0,1,3,119,0.0508392,0,4336640
0,0,0,1,4,79,0.0493705,0,4336640
0,0,0,1,5,0,0.0489742,0,4336640
0,0,1,1,0,125,0.462065,0,4336640
0,0,1,1,1,117,0.19801,0,4336640
0,0,1,1,2,104,0.102484,0,4336640
0,0,1,1,3,22,0.0850899,0,4336640
0,0,1,1,4,91,0.0783349,0,4336640
0,0,1,1,5,35,0.0740157,0,4336640
0,0,2,1,0,102,0.336163,0,4336640
0,0,2,1,1,35,0.262439,0,0
0,0,2,1,2,28,0.121619,0,4336640
0,0,2,1,3,56,0.102097,0,4336640
0,0,2,1,4,91,0.0937143,0,0
0,0,2,1,5,9,0.0839679,0,4336640
0,0,3,1,0,35,0.890332,0,0
0,0,3,1,1,56,0.0504316,0,0
0,0,3,1,2,125,0.0204254,0,0
0,0,3,1,3,122,0.0143033,0,0
0,0,3,1,4,12,0.0123977,0,4336640
0,0,3,1,5,64,0.0121095,0,4336640
0,0,4,1,0,125,0.392346,0,0
0,0,4,1,1,35,0.269546,0,0
0,0,4,1,2,83,0.120528,0,4336640
0,0,4,1,3,104,0.114918,0,0
0,0,4,1,4,112,0.0520607,0,4336640
0,0,4,1,5,117,0.0506013,0,0
0,0,5,1,0,125,0.351235,0,0
0,0,5,1,1,21,0.176654,0,4336640
0,0,5,1,2,90,0.176572,0,4336640
0,0,5,1,3,89,0.147742,0,4336640
0,0,5,1,4,115,0.0783333,0,4336640
0,0,5,1,5,100,0.0694643,0,4336640
0,0,6,1,0,100,0.447468,0,0
0,0,6,1,1,69,0.190722,0,4336640
0,0,6,1,2,90,0.123288,0,0
0,0,6,1,3,89,0.0955555,0,0
0,0,6,1,4,125,0.0805357,0,0
0,0,6,1,5,123,0.0624302,0,4336640
0,0,7,1,0,89,0.260504,0,0
0,0,7,1,1,125,0.21984,0,0
0,0,7,1,2,6,0.191129,0,4336640
0,0,7,1,3,8,0.11901,0,4336640
0,0,7,1,4,20,0.108382,0,4336640
0,0,7,1,5,112,0.101134,0,0
0,0,8,1,0,2,0.382122,0,4336640
0,0,8,1,1,113,0.301822,0,4336640
0,0,8,1,2,23,0.138092,0,4336640
0,0,8,1,3,74,0.0745553,0,4336640
0,0,8,1,4,26,0.0540388,0,4336640
0,0,8,1,5,0,0.0493699,0,0
0,0,9,1,0,74,0.50142,0,0
0,0,9,1,1,113,0.344303,0,0
0,0,9,1,2,23,0.0490375,0,0
0,0,9,1,3,26,0.0474235,0,0
0,0,9,1,4,115,0.0294498,0,0
0,0,9,1,5,36,0.0283665,0,4336640
0,0,10,1,0,2,0.578022,0,0
0,0,10,1,1,93,0.143279,0,4336640
0,0,10,1,2,69,0.0738642,0,0
0,0,10,1,3,87,0.0713283,0,4336640
0,0,10,1,4,45,0.067191,0,4336640
0,0,10,1,5,104,0.0663157,0,0
0,0,11,1,0,113,0.489804,0,0
0,0,11,1,1,26,0.204831,0,0
0,0,11,1,2,23,0.158019,0,0
0,0,11,1,3,50,0.0585905,0,4336640
0,0,11,1,4,47,0.04677,0,4336640
0,0,11,1,5,90,0.0419861,0,0
0,0,12,1,0,119,0.203362,0,0
0,0,12,1,1,123,0.192991,0,0
0,0,12,1,2,96,0.167717,0,4336640
0,0,12,1,3,87,0.164324,0,0
0,0,12,1,4,64,0.142294,0,0
0,0,12,1,5,118,0.129312,0,4336640
0,0,13,1,0,123,0.271632,0,0
0,0,13,1,1,51,0.197158,0,0
0,0,13,1,2,96,0.156682,0,0
0,0,13,1,3,119,0.135962,0,0
0,0,13,1,4,118,0.13505,0,0
0,0,13,1,5,87,0.103516,0,0
0,0,14,1,0,90,0.303566,0,0
0,0,14,1,1,30,0.229236,0,4336640
0,0,14,1,2,31,0.142248,0,4336640
0,0,14,1,3,64,0.109348,0,0
0,0,14,1,4,115,0.108387,0,0
0,0,14,1,5,21,0.107214,0,0
0,0,15,1,0,90,0.43011,0,0
0,0,15,1,1,20,0.133955,0,0
0,0,15,1,2,26,0.133113,0,0
0,0,15,1,3,8,0.118507,0,0
0,0,15,1,4,100,0.102235,0,0
0,0,15,1,5,6,0.0820814,0,0
0,0,16,1,0,119,0.224261,0,0
0,0,16,1,1,96,0.223762,0,0
0,0,16,1,2,51,0.15557,0,0
0,0,16,1,3,118,0.155141,0,0
0,0,16,1,4,22,0.124744,0,0
0,0,16,1,5,123,0.116522,0,0
0,0,17,1,0,31,0.206938,0,0
0,0,17,1,1,118,0.20115,0,0
0,0,17,1,2,21,0.183029,0,0
0,0,17,1,3,81,0.155245,0,4336640
0,0,17,1,4,1,0.135594,0,4336640
0,0,17,1,5,46,0.118043,0,4336640
0,0,18,1,0,90,0.201726,0,0
0,0,18,1,1,26,0.198374,0,0
0,0,18,1,2,20,0.192019,0,0
0,0,18,1,3,8,0.167005,0,0
0,0,18,1,4,89,0.137221,0,0
0,0,18,1,5,110,0.103655,0,4336640
0,0,19,1,0,79,0.314811,0,0
0,0,19,1,1,53,0.239927,0,0
0,0,19,1,2,67,0.15894,0,4336640
0,0,19,1,3,105,0.105375,0,4336640
0,0,19,1,4,118,0.098915,0,0
0,0,19,1,5,16,0.0820324,0,4336640
0,0,20,1,0,53,0.299454,0,0
0,0,20,1,1,0,0.229449,0,0
0,0,20,1,2,56,0.139962,0,0
0,0,20,1,3,79,0.137116,0,0
0,0,20,1,4,35,0.103532,0,0
0,0,20,1,5,27,0.0904855,0,4336640
0,0,21,1,0,35,0.350136,0,0
0,0,21,1,1,56,0.252334,0,0
0,0,21,1,2,79,0.106474,0,0
0,0,21,1,3,59,0.104797,0,4336640
0,0,21,1,4,72,0.101934,0,4336640
0,0,21,1,5,53,0.0843251,0,0
0,0,22,1,0,0,0.257421,0,0
0,0,22,1,1,35,0.236689,0,0
0,0,22,1,2,56,0.154502,0,0
0,0,22,1,3,65,0.128284,0,4336640
0,0,22,1,4,87,0.11417,0,0
0,0,22,1,5,104,0.108934,0,0
0,0,23,1,0,104,0.281485,0,0
0,0,23,1,1,117,0.169709,0,0
0,0,23,1,2,0,0.164975,0,0
0,0,23,1,3,35,0.134228,0,0
0,0,23,1,4,83,0.127504,0,0
0,0,23,1,5,9,0.1221,0,0
0,0,24,1,0,39,0.660348,0,4336640
0,0,24,1,1,35,0.156739,0,0
0,0,24,1,2,56,0.0665185,0,0
0,0,24,1,3,90,0.0425274,0,0
0,0,24,1,4,74,0.0408394,0,0
0,0,24,1,5,10,0.0330276,0,4336640
0,0,25,1,0,112,0.452874,0,0
0,0,25,1,1,35,0.13972,0,0
0,0,25,1,2,104,0.115471,0,0
0,0,25,1,3,39,0.108824,0,0
0,0,25,1,4,0,0.0969053,0,0
0,0,25,1,5,91,0.086206,0,0
0,0,26,1,0,104,0.348563,0,0
0,0,26,1,1,0,0.185281,0,0
0,0,26,1,2,83,0.160339,0,0
0,0,26,1,3,35,0.116164,0,0
0,0,26,1,4,102,0.0955502,0,0
0,0,26,1,5,2,0.0941022,0,0
0,0,27,1,0,35,0.470957,0,0
0,0,27,1,1,90,0.310731,0,0
0,0,27,1,2,1,0.0664786,0,0
0,0,27,1,3,38,0.0571388,0,4336640
0,0,27,1,4,74,0.0511448,0,0
0,0,27,1,5,97,0.0435497,0,4336640
0,0,28,1,0,35,0.378179,0,0
0,0,28,1,1,104,0.204412,0,0
0,0,28,1,2,0,0.114183,0,0
0,0,28,1,3,56,0.107289,0,0
0,0,28,1,4,85,0.105387,0,4336640
0,0,28,1,5,88,0.090549,0,4336640
0,0,0,2,0,49,0.363331,0,4336640
0,0,0,2,1,26,0.284555,0,4336640
0,0,0,2,2,41,0.0937686,0,4336640
0,0,0,2,3,114,0.091568,0,4336640
0,0,0,2,4,18,0.0849541,0,4336640
0,0,0,2,5,6,0.081823,0,4336640
0,0,1,2,0,86,0.352835,0,4336640
0,0,1,2,1,102,0.164082,0,4336640
0,0,1,2,2,29,0.162669,0,4336640
0,0,1,2,3,96,0.121183,0,4336640
0,0,1,2,4,48,0.1004,0,4336640
0,0,1,2,5,53,0.0988307,0,4336640
0,0,2,2,0,86,0.371774,0,0
0,0,2,2,1,75,0.181022,0,4336640
0,0,2,2,2,78,0.129848,0,4336640
0,0,2,2,3,79,0.120831,0,4336640
0,0,2,2,4,97,0.111365,0,4336640
0,0,2,2,5,118,0.0851589,0,4336640
0,0,3,2,0,97,0.653624,0,0
0,0,3,2,1,120,0.246754,0,4336640
0,0,3,2,2,41,0.036307,0,0
0,0,3,2,3,62,0.0265731,0,4336640
0,0,3,2,4,15,0.0193923,0,4336640
0,0,3,2,5,119,0.0173503,0,4336640
0,0,4,2,0,64,0.316741,0,4336640
0,0,4,2,1,97,0.175473,0,0
0,0,4,2,2,69,0.158303,0,4336640
0,0,4,2,3,86,0.13154,0,0
0,0,4,2,4,43,0.120265,0,4336640
0,0,4,2,5,59,0.097678,0,4336640
0,0,5,2,0,69,0.289694,0,0
0,0,5,2,1,64,0.206921,0,0
0,0,5,2,2,109,0.163597,0,4336640
0,0,5,2,3,39,0.137217,0,4336640
0,0,5,2,4,86,0.104849,0,0
0,0,5,2,5,49,0.0977214,0,0
0,0,6,2,0,76,0.484908,0,4336640
0,0,6,2,1,29,0.298466,0,0
0,0,6,2,2,102,0.149209,0,0
0,0,6,2,3,37,0.0263222,0,4336640
0,0,6,2,4,39,0.025344,0,0
0,0,6,2,5,109,0.0157507,0,0
0,0,7,2,0,39,0.376319,0,0
0,0,7,2,1,2,0.138155,0,4336640
0,0,7,2,2,109,0.131306,0,0
0,0,7,2,3,58,0.123524,0,4336640
0,0,7,2,4,70,0.11643,0,4336640
0,0,7,2,5,10,0.114266,0,4336640
0,0,8,2,0,10,0.258673,0,0
0,0,8,2,1,15,0.195912,0,0
0,0,8,2,2,116,0.195767,0,4336640
0,0,8,2,3,62,0.142125,0,0
0,0,8,2,4,46,0.11152,0,4336640
0,0,8,2,5,58,0.0960035,0,0
0,0,9,2,0,110,0.824515,0,4336640
0,0,9,2,1,29,0.0431419,0,0
0,0,9,2,2,102,0.0356532,0,0
0,0,9,2,3,37,0.0345168,0,0
