# route_trace v1
# model=/data/local/tmp/shardllm/gpt-oss-120b-Q4_K_M.gguf arch=gpt-oss n_layer=36 n_expert=128 n_expert_used=2
# layer=0 expert_bytes=13219200 dense_bytes=23280128
# layer=1 expert_bytes=13219200 dense_bytes=23280128
# layer=2 expert_bytes=13219200 dense_bytes=23280128
# layer=3 expert_bytes=13219200 dense_bytes=23280128
# layer=4 expert_bytes=13219200 dense_bytes=22727168
# layer=5 expert_bytes=13219200 dense_bytes=22727168
# layer=6 expert_bytes=13219200 dense_bytes=23280128
# layer=7 expert_bytes=13219200 dense_bytes=22727168
# layer=8 expert_bytes=13219200 dense_bytes=22727168
# layer=9 expert_bytes=13219200 dense_bytes=23280128
# layer=10 expert_bytes=13219200 dense_bytes=22727168
# layer=11 expert_bytes=13219200 dense_bytes=22727168
# layer=12 expert_bytes=13219200 dense_bytes=23280128
# layer=13 expert_bytes=13219200 dense_bytes=22727168
# layer=14 expert_bytes=13219200 dense_bytes=22727168
# layer=15 expert_bytes=13219200 dense_bytes=23280128
# layer=16 expert_bytes=13219200 dense_bytes=22727168
# layer=17 expert_bytes=13219200 dense_bytes=22727168
# layer=18 expert_bytes=13219200 dense_bytes=23280128
# layer=19 expert_bytes=13219200 dense_bytes=22727168
# layer=20 expert_bytes=13219200 dense_bytes=22727168
# layer=21 expert_bytes=13219200 dense_bytes=23280128
# layer=22 expert_bytes=13219200 dense_bytes=22727168
# layer=23 expert_bytes=13219200 dense_bytes=22727168
# layer=24 expert_bytes=13219200 dense_bytes=23280128
# layer=25 expert_bytes=13219200 dense_bytes=22727168
# layer=26 expert_bytes=13219200 dense_bytes=22727168
# layer=27 expert_bytes=13219200 dense_bytes=23280128
# layer=28 expert_bytes=13219200 dense_bytes=22727168
# layer=29 expert_bytes=13219200 dense_bytes=22727168
# layer=30 expert_bytes=13219200 dense_bytes=23280128
# layer=31 expert_bytes=13219200 dense_bytes=23280128
# layer=32 expert_bytes=13219200 dense_bytes=23280128
# layer=33 expert_bytes=13219200 dense_bytes=23280128
# layer=34 expert_bytes=13219200 dense_bytes=23280128
# layer=35 expert_bytes=13219200 dense_bytes=23280128
turn,phase,step,layer,slot,expert,weight,residency,expert_bytes
0,0,37,11,1,19,0.483177,0,0
0,0,38,11,0,17,0.515971,0,0
0,0,38,11,1,19,0.484029,0,0
0,0,39,11,0,19,0.510229,0,0
0,0,39,11,1,113,0.489771,0,0
0,0,40,11,0,19,0.529473,0,0
0,0,40,11,1,29,0.470527,0,13219200
0,0,41,11,0,113,0.702584,0,0
0,0,41,11,1,17,0.297416,0,0
0,0,42,11,0,113,0.680423,0,0
0,0,42,11,1,80,0.319577,0,0
0,0,43,11,0,125,0.523991,0,0
0,0,43,11,1,19,0.476009,0,0
0,0,44,11,0,19,0.600575,0,0
0,0,44,11,1,125,0.399425,0,0
0,0,45,11,0,79,0.505333,0,13219200
0,0,45,11,1,125,0.494667,0,0
0,0,46,11,0,17,0.652051,0,0
0,0,46,11,1,19,0.347949,0,0
0,0,47,11,0,105,0.717096,0,13219200
0,0,47,11,1,103,0.282904,0,0
0,0,48,11,0,113,0.670144,0,0
0,0,48,11,1,86,0.329856,0,13219200
0,0,49,11,0,105,0.516341,0,0
0,0,49,11,1,17,0.483659,0,0
0,0,50,11,0,17,0.613671,0,0
0,0,50,11,1,103,0.386329,0,0
0,0,51,11,0,113,0.52737,0,0
0,0,51,11,1,17,0.47263,0,0
0,0,52,11,0,19,0.519778,0,0
0,0,52,11,1,103,0.480222,0,0
0,0,53,11,0,78,0.500316,0,0
0,0,53,11,1,37,0.499684,0,13219200
0,0,54,11,0,113,0.658148,0,0
0,0,54,11,1,19,0.341852,0,0
0,0,55,11,0,97,0.56697,0,13219200
0,0,55,11,1,109,0.43303,0,13219200
0,0,56,11,0,25,0.516828,0,13219200
0,0,56,11,1,97,0.483172,0,0
0,0,57,11,0,79,0.565299,0,0
0,0,57,11,1,29,0.434701,0,0
0,0,58,11,0,103,0.544259,0,0
0,0,58,11,1,113,0.455741,0,0
0,0,59,11,0,35,0.559432,0,13219200
0,0,59,11,1,79,0.440568,0,0
0,0,60,11,0,35,0.531783,0,0
0,0,60,11,1,113,0.468217,0,0
0,0,61,11,0,25,0.566515,0,0
0,0,61,11,1,28,0.433485,0,0
0,0,62,11,0,113,0.711021,0,0
0,0,62,11,1,48,0.288979,0,13219200
0,0,63,11,0,113,0.542452,0,0
0,0,63,11,1,25,0.457548,0,0
0,0,64,11,0,113,0.744928,0,0
0,0,64,11,1,46,0.255072,0,13219200
0,0,65,11,0,113,0.710372,0,0
0,0,65,11,1,19,0.289628,0,0
0,0,66,11,0,113,0.665087,0,0
0,0,66,11,1,17,0.334913,0,0
0,0,67,11,0,70,0.505128,0,13219200
0,0,67,11,1,100,0.494872,0,13219200
0,0,68,11,0,57,0.510194,0,13219200
0,0,68,11,1,75,0.489806,0,13219200
0,0,69,11,0,113,0.607957,0,0
0,0,69,11,1,17,0.392043,0,0
0,0,70,11,0,0,0.507028,0,0
0,0,70,11,1,27,0.492972,0,13219200
0,0,71,11,0,103,0.66356,0,0
0,0,71,11,1,11,0.33644,0,0
0,0,72,11,0,94,0.622811,0,13219200
0,0,72,11,1,45,0.377189,0,13219200
0,0,73,11,0,94,0.602864,0,0
0,0,73,11,1,127,0.397136,0,13219200
0,0,74,11,0,76,0.602931,0,13219200
0,0,74,11,1,29,0.397069,0,0
0,0,75,11,0,127,0.556199,0,0
0,0,75,11,1,29,0.443801,0,0
0,0,76,11,0,127,0.529622,0,0
0,0,76,11,1,7,0.470378,0,13219200
0,0,77,11,0,76,0.546689,0,0
0,0,77,11,1,7,0.453311,0,0
0,0,78,11,0,45,0.502829,0,0
0,0,78,11,1,95,0.497171,0,13219200
0,0,79,11,0,113,0.725265,0,0
0,0,79,11,1,17,0.274735,0,0
0,0,80,11,0,25,0.546596,0,0
0,0,80,11,1,112,0.453404,0,13219200
0,0,81,11,0,103,0.504352,0,0
0,0,81,11,1,113,0.495648,0,0
0,0,82,11,0,113,0.595973,0,0
0,0,82,11,1,103,0.404027,0,0
0,0,83,11,0,113,0.554848,0,0
0,0,83,11,1,17,0.445152,0,0
0,0,84,11,0,113,0.62388,0,0
0,0,84,11,1,17,0.37612,0,0
0,0,0,12,0,109,0.547539,0,13219200
0,0,0,12,1,16,0.452461,0,13219200
0,0,1,12,0,113,0.64573,0,13219200
0,0,1,12,1,22,0.35427,0,13219200
0,0,2,12,0,22,0.522931,0,0
0,0,2,12,1,113,0.477069,0,0
0,0,3,12,0,21,0.561232,0,13219200
0,0,3,12,1,113,0.438768,0,0
0,0,4,12,0,21,0.593284,0,0
0,0,4,12,1,64,0.406716,0,13219200
0,0,5,12,0,21,0.628329,0,0
0,0,5,12,1,46,0.371671,0,13219200
0,0,6,12,0,103,0.661388,0,13219200
0,0,6,12,1,46,0.338612,0,0
0,0,7,12,0,103,0.525506,0,0
0,0,7,12,1,21,0.474494,0,0
0,0,8,12,0,30,0.688617,0,13219200
0,0,8,12,1,21,0.311383,0,0
0,0,9,12,0,30,0.573138,0,0
0,0,9,12,1,103,0.426862,0,0
0,0,10,12,0,103,0.583322,0,0
0,0,10,12,1,21,0.416678,0,0
0,0,11,12,0,103,0.657146,0,0
0,0,11,12,1,30,0.342854,0,0
0,0,12,12,0,103,0.639198,0,0
0,0,12,12,1,30,0.360802,0,0
0,0,13,12,0,21,0.543805,0,0
0,0,13,12,1,109,0.456195,0,0
0,0,14,12,0,21,0.633171,0,0
0,0,14,12,1,20,0.366829,0,13219200
0,0,15,12,0,103,0.642731,0,0
0,0,15,12,1,46,0.357269,0,0
0,0,16,12,0,21,0.570155,0,0
0,0,16,12,1,103,0.429845,0,0
0,0,17,12,0,113,0.522929,0,0
0,0,17,12,1,62,0.477071,0,13219200
0,0,18,12,0,29,0.504709,0,13219200
0,0,18,12,1,21,0.495291,0,0
0,0,19,12,0,21,0.552847,0,0
0,0,19,12,1,94,0.447153,0,13219200
0,0,20,12,0,109,0.661547,0,0
0,0,20,12,1,86,0.338453,0,13219200
0,0,21,12,0,21,0.618508,0,0
0,0,21,12,1,20,0.381492,0,0
0,0,22,12,0,21,0.536841,0,0
0,0,22,12,1,98,0.463159,0,13219200
0,0,23,12,0,5,0.528241,0,13219200
0,0,23,12,1,22,0.471759,0,0
0,0,24,12,0,98,0.527008,0,0
0,0,24,12,1,59,0.472992,0,13219200
0,0,25,12,0,21,0.703007,0,0
0,0,25,12,1,103,0.296993,0,0
0,0,26,12,0,62,0.525236,0,0
0,0,26,12,1,21,0.474764,0,0
0,0,27,12,0,94,0.606124,0,0
0,0,27,12,1,40,0.393876,0,13219200
0,0,28,12,0,94,0.707186,0,0
0,0,28,12,1,21,0.292814,0,0
0,0,29,12,0,41,0.501901,0,13219200
0,0,29,12,1,21,0.498099,0,0
0,0,30,12,0,109,0.72922,0,0
0,0,30,12,1,86,0.27078,0,0
0,0,31,12,0,98,0.648968,0,0
0,0,31,12,1,21,0.351032,0,0
0,0,32,12,0,5,0.559107,0,0
0,0,32,12,1,21,0.440893,0,0
0,0,33,12,0,98,0.621551,0,0
0,0,33,12,1,59,0.378449,0,0
0,0,34,12,0,21,0.60232,0,0
0,0,34,12,1,62,0.39768,0,0
0,0,35,12,0,21,0.506397,0,0
0,0,35,12,1,98,0.493603,0,0
0,0,36,12,0,21,0.632872,0,0
0,0,36,12,1,41,0.367128,0,0
0,0,37,12,0,21,0.571063,0,0
0,0,37,12,1,103,0.428937,0,0
0,0,38,12,0,103,0.503144,0,0
0,0,38,12,1,113,0.496856,0,0
0,0,39,12,0,21,0.681864,0,0
0,0,39,12,1,62,0.318136,0,0
0,0,40,12,0,67,0.655022,0,13219200
0,0,40,12,1,113,0.344978,0,0
0,0,41,12,0,21,0.682542,0,0
0,0,41,12,1,103,0.317458,0,0
0,0,42,12,0,64,0.520132,0,0
0,0,42,12,1,21,0.479868,0,0
0,0,43,12,0,113,0.509297,0,0
0,0,43,12,1,45,0.490703,0,13219200
0,0,44,12,0,113,0.540479,0,0
0,0,44,12,1,45,0.459521,0,0
0,0,45,12,0,74,0.515751,0,13219200
0,0,45,12,1,103,0.484249,0,0
0,0,46,12,0,103,0.538724,0,0
0,0,46,12,1,113,0.461275,0,0
0,0,47,12,0,12,0.534201,0,13219200
0,0,47,12,1,103,0.465799,0,0
0,0,48,12,0,113,0.529206,0,0
0,0,48,12,1,41,0.470794,0,0
0,0,49,12,0,41,0.536866,0,0
0,0,49,12,1,103,0.463134,0,0
0,0,50,12,0,41,0.527358,0,0
0,0,50,12,1,113,0.472642,0,0
0,0,51,12,0,117,0.549997,0,13219200
0,0,51,12,1,21,0.450003,0,0
0,0,52,12,0,45,0.540301,0,0
0,0,52,12,1,113,0.459699,0,0
0,0,53,12,0,4,0.583208,0,13219200
0,0,53,12,1,74,0.416792,0,0
0,0,54,12,0,41,0.5696,0,0
0,0,54,12,1,21,0.4304,0,0
0,0,55,12,0,6,0.542069,0,13219200
0,0,55,12,1,45,0.457931,0,0
0,0,56,12,0,6,0.591039,0,0
0,0,56,12,1,12,0.408961,0,0
0,0,57,12,0,126,0.533525,0,13219200
0,0,57,12,1,4,0.466475,0,0
0,0,58,12,0,53,0.524509,0,13219200
0,0,58,12,1,62,0.475491,0,0
0,0,59,12,0,117,0.649565,0,0
0,0,59,12,1,81,0.350435,0,13219200
0,0,60,12,0,64,0.508409,0,0
0,0,60,12,1,21,0.491591,0,0
0,0,61,12,0,85,0.598349,0,13219200
0,0,61,12,1,113,0.401651,0,0
0,0,62,12,0,21,0.546166,0,0
0,0,62,12,1,80,0.453834,0,13219200
0,0,63,12,0,85,0.648124,0,0
0,0,63,12,1,46,0.351876,0,0
0,0,64,12,0,41,0.553687,0,0
0,0,64,12,1,21,0.446313,0,0
0,0,65,12,0,41,0.522906,0,0
0,0,65,12,1,21,0.477094,0,0
0,0,66,12,0,41,0.516755,0,0
0,0,66,12,1,21,0.483245,0,0
0,0,67,12,0,113,0.559209,0,0
0,0,67,12,1,89,0.440791,0,13219200
0,0,68,12,0,113,0.577442,0,0
0,0,68,12,1,89,0.422558,0,0
0,0,69,12,0,21,0.593861,0,0
0,0,69,12,1,41,0.40614,0,0
0,0,70,12,0,31,0.568911,0,13219200
0,0,70,12,1,89,0.431089,0,0
0,0,71,12,0,89,0.590379,0,0
0,0,71,12,1,53,0.409621,0,0
0,0,72,12,0,4,0.543447,0,0
0,0,72,12,1,16,0.456553,0,0
0,0,73,12,0,77,0.670427,0,13219200
0,0,73,12,1,4,0.329573,0,0
0,0,74,12,0,31,0.573874,0,0
0,0,74,12,1,54,0.426126,0,13219200
0,0,75,12,0,4,0.509872,0,0
0,0,75,12,1,77,0.490128,0,0
0,0,76,12,0,77,0.600629,0,0
0,0,76,12,1,31,0.399371,0,0
0,0,77,12,0,114,0.539589,0,13219200
0,0,77,12,1,126,0.460411,0,0
0,0,78,12,0,117,0.57836,0,0
0,0,78,12,1,42,0.42164,0,13219200
0,0,79,12,0,85,0.511175,0,0
0,0,79,12,1,42,0.488825,0,0
0,0,80,12,0,85,0.665126,0,0
0,0,80,12,1,113,0.334874,0,0
0,0,81,12,0,21,0.629106,0,0
0,0,81,12,1,22,0.370894,0,0
0,0,82,12,0,64,0.52503,0,0
0,0,82,12,1,111,0.47497,0,13219200
0,0,83,12,0,113,0.544888,0,0
0,0,83,12,1,80,0.455112,0,0
0,0,84,12,0,111,0.559957,0,0
0,0,84,12,1,85,0.440043,0,0
0,0,0,13,0,57,0.880162,0,13219200
0,0,0,13,1,104,0.119838,0,13219200
0,0,1,13,0,64,0.58524,0,13219200
0,0,1,13,1,8,0.41476,0,13219200
0,0,2,13,0,71,0.63948,0,13219200
0,0,2,13,1,46,0.36052,0,13219200
0,0,3,13,0,46,0.602951,0,0
0,0,3,13,1,37,0.397049,0,13219200
0,0,4,13,0,46,0.503477,0,0
0,0,4,13,1,108,0.496523,0,13219200
0,0,5,13,0,3,0.504416,0,13219200
0,0,5,13,1,108,0.495584,0,0
0,0,6,13,0,108,0.541675,0,0
0,0,6,13,1,3,0.458325,0,0
0,0,7,13,0,108,0.552287,0,0
0,0,7,13,1,7,0.447713,0,13219200
0,0,8,13,0,108,0.608003,0,0
0,0,8,13,1,88,0.391997,0,13219200
0,0,9,13,0,108,0.629755,0,0
0,0,9,13,1,9,0.370245,0,13219200
0,0,10,13,0,10,0.503612,0,13219200
0,0,10,13,1,19,0.496388,0,13219200
0,0,11,13,0,108,0.509685,0,0
0,0,11,13,1,9,0.490316,0,0
0,0,12,13,0,108,0.52733,0,0
0,0,12,13,1,9,0.47267,0,0
0,0,13,13,0,108,0.66,0,0
0,0,13,13,1,9,0.34,0,0
0,0,14,13,0,46,0.582474,0,0
0,0,14,13,1,37,0.417526,0,0
0,0,15,13,0,9,0.783767,0,0
0,0,15,13,1,108,0.216233,0,0
0,0,16,13,0,7,0.523988,0,0
0,0,16,13,1,46,0.476012,0,0
0,0,17,13,0,70,0.519806,0,13219200
0,0,17,13,1,121,0.480194,0,13219200
0,0,18,13,0,9,0.521097,0,0
0,0,18,13,1,23,0.478903,0,13219200
0,0,19,13,0,87,0.723654,0,13219200
0,0,19,13,1,108,0.276346,0,0
0,0,20,13,0,57,0.513945,0,0
0,0,20,13,1,104,0.486055,0,0
0,0,21,13,0,46,0.570043,0,0
0,0,21,13,1,125,0.429957,0,13219200
0,0,22,13,0,23,0.531555,0,0
0,0,22,13,1,20,0.468445,0,13219200
0,0,23,13,0,23,0.560116,0,0
0,0,23,13,1,9,0.439884,0,0
0,0,24,13,0,20,0.545497,0,0
0,0,24,13,1,23,0.454503,0,0
0,0,25,13,0,7,0.543543,0,0
0,0,25,13,1,46,0.456457,0,0
0,0,26,13,0,46,0.518043,0,0
0,0,26,13,1,64,0.481957,0,0
0,0,27,13,0,9,0.622221,0,0
0,0,27,13,1,87,0.377779,0,0
0,0,28,13,0,87,0.754054,0,0
0,0,28,13,1,23,0.245946,0,0
0,0,29,13,0,46,0.521501,0,0
0,0,29,13,1,7,0.478499,0,0
0,0,30,13,0,57,0.719839,0,0
0,0,30,13,1,46,0.280161,0,0
0,0,31,13,0,23,0.53919,0,0
0,0,31,13,1,20,0.46081,0,0
0,0,32,13,0,23,0.59337,0,0
0,0,32,13,1,20,0.40663,0,0
0,0,33,13,0,20,0.603633,0,0
0,0,33,13,1,23,0.396367,0,0
0,0,34,13,0,125,0.518196,0,0
0,0,34,13,1,100,0.481804,0,13219200
0,0,35,13,0,20,0.541092,0,0
0,0,35,13,1,23,0.458908,0,0
0,0,36,13,0,37,0.583826,0,0
0,0,36,13,1,121,0.416174,0,0
0,0,37,13,0,121,0.519358,0,0
0,0,37,13,1,46,0.480642,0,0
0,0,38,13,0,7,0.593711,0,0
0,0,38,13,1,10,0.406289,0,0
0,0,39,13,0,7,0.590408,0,0
0,0,39,13,1,121,0.409592,0,0
0,0,40,13,0,52,0.572037,0,13219200
0,0,40,13,1,46,0.427963,0,0
0,0,41,13,0,7,0.550917,0,0
0,0,41,13,1,37,0.449083,0,0
0,0,42,13,0,46,0.563331,0,0
0,0,42,13,1,80,0.436669,0,13219200
0,0,43,13,0,125,0.56475,0,0
0,0,43,13,1,19,0.43525,0,0
0,0,44,13,0,125,0.527918,0,0
0,0,44,13,1,52,0.472082,0,0
0,0,45,13,0,87,0.566716,0,0
0,0,45,13,1,52,0.433284,0,0
0,0,46,13,0,100,0.575202,0,0
0,0,46,13,1,7,0.424798,0,0
0,0,47,13,0,18,0.525418,0,13219200
0,0,47,13,1,69,0.474582,0,13219200
0,0,48,13,0,100,0.636617,0,0
0,0,48,13,1,121,0.363383,0,0
0,0,49,13,0,100,0.561028,0,0
0,0,49,13,1,52,0.438972,0,0
0,0,50,13,0,78,0.503573,0,13219200
0,0,50,13,1,100,0.496427,0,0
0,0,51,13,0,7,0.601758,0,0
0,0,51,13,1,78,0.398242,0,0
0,0,52,13,0,110,0.555308,0,13219200
0,0,52,13,1,78,0.444692,0,0
0,0,53,13,0,87,0.543074,0,0
0,0,53,13,1,125,0.456926,0,0
0,0,54,13,0,37,0.574075,0,0
0,0,54,13,1,7,0.425925,0,0
0,0,55,13,0,110,0.565951,0,0
0,0,55,13,1,78,0.434049,0,0
0,0,56,13,0,110,0.590138,0,0
0,0,56,13,1,64,0.409862,0,0
0,0,57,13,0,125,0.522674,0,0
0,0,57,13,1,114,0.477326,0,13219200
0,0,58,13,0,78,0.539995,0,0
0,0,58,13,1,37,0.460005,0,0
0,0,59,13,0,64,0.538381,0,0
0,0,59,13,1,100,0.461619,0,0
0,0,60,13,0,64,0.639454,0,0
0,0,60,13,1,37,0.360546,0,0
0,0,61,13,0,64,0.539032,0,0
0,0,61,13,1,57,0.460968,0,0
0,0,62,13,0,46,0.520144,0,0
0,0,62,13,1,37,0.479856,0,0
0,0,63,13,0,37,0.523112,0,0
0,0,63,13,1,46,0.476888,0,0
0,0,64,13,0,46,0.542893,0,0
0,0,64,13,1,7,0.457107,0,0
0,0,65,13,0,7,0.506045,0,0
0,0,65,13,1,46,0.493955,0,0
0,0,66,13,0,7,0.642724,0,0
0,0,66,13,1,46,0.357276,0,0
0,0,67,13,0,46,0.531895,0,0
0,0,67,13,1,86,0.468105,0,13219200
0,0,68,13,0,118,0.558706,0,13219200
0,0,68,13,1,67,0.441294,0,13219200
0,0,69,13,0,7,0.623045,0,0
0,0,69,13,1,125,0.376955,0,0
0,0,70,13,0,118,0.67864,0,0
0,0,70,13,1,29,0.32136,0,13219200
0,0,71,13,0,29,0.50375,0,0
0,0,71,13,1,118,0.49625,0,0
0,0,72,13,0,127,0.5007,0,13219200
0,0,72,13,1,28,0.4993,0,13219200
0,0,73,13,0,28,0.528146,0,0
0,0,73,13,1,77,0.471854,0,13219200
0,0,74,13,0,85,0.545377,0,13219200
0,0,74,13,1,29,0.454623,0,0
0,0,75,13,0,77,0.509924,0,0
0,0,75,13,1,107,0.490076,0,13219200
0,0,76,13,0,127,0.52255,0,0
0,0,76,13,1,28,0.47745,0,0
0,0,77,13,0,29,0.531056,0,0
0,0,77,13,1,36,0.468944,0,13219200
0,0,78,13,0,7,0.552437,0,0
0,0,78,13,1,120,0.447563,0,13219200
0,0,79,13,0,7,0.506475,0,0
0,0,79,13,1,37,0.493525,0,0
0,0,80,13,0,19,0.515779,0,0
0,0,80,13,1,64,0.484221,0,0
0,0,81,13,0,37,0.553038,0,0
0,0,81,13,1,3,0.446962,0,0
0,0,82,13,0,7,0.564941,0,0
0,0,82,13,1,37,0.435059,0,0
0,0,83,13,0,78,0.587218,0,0
0,0,83,13,1,7,0.412782,0,0
0,0,84,13,0,7,0.652499,0,0
0,0,84,13,1,37,0.347501,0,0
0,0,0,14,0,60,0.919517,0,13219200
0,0,0,14,1,104,0.0804827,0,13219200
0,0,1,14,0,56,0.615444,0,13219200
0,0,1,14,1,33,0.384556,0,13219200
0,0,2,14,0,65,0.54222,0,13219200
0,0,2,14,1,95,0.457779,0,13219200
0,0,3,14,0,38,0.55298,0,13219200
0,0,3,14,1,63,0.44702,0,13219200
0,0,4,14,0,38,0.522882,0,0
0,0,4,14,1,1,0.477118,0,13219200
0,0,5,14,0,95,0.506473,0,0
0,0,5,14,1,64,0.493527,0,13219200
0,0,6,14,0,95,0.536261,0,0
0,0,6,14,1,30,0.463739,0,13219200
0,0,7,14,0,70,0.52689,0,13219200
0,0,7,14,1,38,0.47311,0,0
0,0,8,14,0,36,0.657682,0,13219200
0,0,8,14,1,64,0.342318,0,0
0,0,9,14,0,30,0.522436,0,0
0,0,9,14,1,112,0.477564,0,13219200
0,0,10,14,0,95,0.606441,0,0
0,0,10,14,1,96,0.393559,0,13219200
0,0,11,14,0,112,0.54635,0,0
0,0,11,14,1,58,0.45365,0,13219200
0,0,12,14,0,112,0.540769,0,0
0,0,12,14,1,75,0.459231,0,13219200
0,0,13,14,0,100,0.507795,0,13219200
0,0,13,14,1,6,0.492205,0,13219200
0,0,14,14,0,35,0.51285,0,13219200
0,0,14,14,1,63,0.48715,0,0
0,0,15,14,0,95,0.525619,0,0
0,0,15,14,1,30,0.474381,0,0
0,0,16,14,0,70,0.690401,0,0
0,0,16,14,1,52,0.309599,0,13219200
0,0,17,14,0,121,0.500909,0,13219200
0,0,17,14,1,1,0.499091,0,0
0,0,18,14,0,23,0.546487,0,13219200
0,0,18,14,1,121,0.453513,0,0
0,0,19,14,0,34,0.559968,0,13219200
0,0,19,14,1,70,0.440032,0,0
0,0,20,14,0,60,0.854848,0,0
0,0,20,14,1,100,0.145152,0,0
0,0,21,14,0,69,0.54997,0,13219200
0,0,21,14,1,63,0.45003,0,0
0,0,22,14,0,55,0.5506,0,13219200
0,0,22,14,1,95,0.4494,0,0
0,0,23,14,0,100,0.620878,0,0
0,0,23,14,1,9,0.379122,0,13219200
0,0,24,14,0,55,0.523913,0,0
0,0,24,14,1,100,0.476087,0,0
0,0,25,14,0,70,0.68907,0,0
0,0,25,14,1,115,0.31093,0,13219200
0,0,26,14,0,97,0.560133,0,13219200
0,0,26,14,1,19,0.439867,0,13219200
0,0,27,14,0,23,0.599497,0,0
0,0,27,14,1,121,0.400503,0,0
0,0,28,14,0,34,0.536511,0,0
0,0,28,14,1,23,0.463489,0,0
0,0,29,14,0,63,0.525374,0,0
0,0,29,14,1,101,0.474626,0,13219200
0,0,30,14,0,60,0.871609,0,0
0,0,30,14,1,67,0.128391,0,13219200
0,0,31,14,0,55,0.756099,0,0
0,0,31,14,1,95,0.243901,0,0
0,0,32,14,0,100,0.583377,0,0
0,0,32,14,1,125,0.416623,0,13219200
0,0,33,14,0,55,0.655342,0,0
0,0,33,14,1,100,0.344658,0,0
0,0,34,14,0,101,0.604987,0,0
0,0,34,14,1,95,0.395013,0,0
0,0,35,14,0,55,0.736948,0,0
0,0,35,14,1,95,0.263052,0,0
0,0,36,14,0,70,0.705772,0,0
0,0,36,14,1,53,0.294228,0,13219200
0,0,37,14,0,1,0.526572,0,0
0,0,37,14,1,24,0.473428,0,13219200
0,0,38,14,0,95,0.545003,0,0
0,0,38,14,1,90,0.454997,0,13219200
0,0,39,14,0,38,0.505054,0,0
0,0,39,14,1,70,0.494946,0,0
0,0,40,14,0,95,0.529967,0,0
0,0,40,14,1,40,0.470033,0,13219200
0,0,41,14,0,70,0.771894,0,0
0,0,41,14,1,38,0.228106,0,0
0,0,42,14,0,19,0.501208,0,0
0,0,42,14,1,70,0.498792,0,0
0,0,43,14,0,95,0.618198,0,0
0,0,43,14,1,23,0.381802,0,0
0,0,44,14,0,95,0.555223,0,0
0,0,44,14,1,65,0.444777,0,0
0,0,45,14,0,38,0.525129,0,0
0,0,45,14,1,73,0.474871,0,13219200
0,0,46,14,0,95,0.59649,0,0
0,0,46,14,1,121,0.40351,0,0
0,0,47,14,0,57,0.589179,0,13219200
0,0,47,14,1,84,0.410821,0,13219200
0,0,48,14,0,1,0.536793,0,0
0,0,48,14,1,78,0.463207,0,13219200
0,0,49,14,0,57,0.567633,0,0
0,0,49,14,1,84,0.432367,0,0
0,0,50,14,0,95,0.594357,0,0
0,0,50,14,1,3,0.405643,0,13219200
0,0,51,14,0,70,0.652754,0,0
0,0,51,14,1,95,0.347246,0,0
0,0,52,14,0,95,0.596809,0,0
0,0,52,14,1,23,0.403191,0,0
0,0,53,14,0,73,0.584584,0,0
0,0,53,14,1,87,0.415416,0,13219200
0,0,54,14,0,101,0.622063,0,0
0,0,54,14,1,63,0.377937,0,0
0,0,55,14,0,73,0.529663,0,0
0,0,55,14,1,106,0.470337,0,13219200
0,0,56,14,0,95,0.570768,0,0
0,0,56,14,1,70,0.429232,0,0
0,0,57,14,0,106,0.526084,0,0
0,0,57,14,1,85,0.473916,0,13219200
0,0,58,14,0,95,0.567696,0,0
0,0,58,14,1,103,0.432304,0,13219200
0,0,59,14,0,70,0.644334,0,0
0,0,59,14,1,52,0.355666,0,0
0,0,60,14,0,70,0.504075,0,0
0,0,60,14,1,53,0.495925,0,0
0,0,61,14,0,112,0.554893,0,0
0,0,61,14,1,95,0.445107,0,0
0,0,62,14,0,38,0.500406,0,0
0,0,62,14,1,95,0.499594,0,0
0,0,63,14,0,38,0.543819,0,0
0,0,63,14,1,6,0.456181,0,0
0,0,64,14,0,30,0.530745,0,0
0,0,64,14,1,64,0.469255,0,0
0,0,65,14,0,10,0.504406,0,13219200
0,0,65,14,1,30,0.495594,0,0
0,0,66,14,0,115,0.667902,0,0
0,0,66,14,1,38,0.332098,0,0
0,0,67,14,0,30,0.540879,0,0
0,0,67,14,1,1,0.459121,0,0
0,0,68,14,0,9,0.58708,0,0
0,0,68,14,1,65,0.41292,0,0
0,0,69,14,0,115,0.603535,0,0
0,0,69,14,1,38,0.396465,0,0
0,0,70,14,0,65,0.527968,0,0
0,0,70,14,1,48,0.472032,0,13219200
0,0,71,14,0,65,0.516268,0,0
0,0,71,14,1,7,0.483732,0,13219200
0,0,72,14,0,54,0.509322,0,13219200
0,0,72,14,1,106,0.490678,0,0
0,0,73,14,0,10,0.534555,0,0
0,0,73,14,1,54,0.465445,0,0
0,0,74,14,0,4,0.540054,0,13219200
0,0,74,14,1,74,0.459946,0,13219200
0,0,75,14,0,106,0.532014,0,0
0,0,75,14,1,85,0.467986,0,0
0,0,76,14,0,72,0.507453,0,13219200
0,0,76,14,1,54,0.492547,0,0
0,0,77,14,0,5,0.508781,0,13219200
0,0,77,14,1,4,0.491219,0,0
0,0,78,14,0,29,0.557315,0,13219200
0,0,78,14,1,70,0.442685,0,0
0,0,79,14,0,70,0.542836,0,0
0,0,79,14,1,53,0.457164,0,0
0,0,80,14,0,112,0.57397,0,0
0,0,80,14,1,95,0.42603,0,0
0,0,81,14,0,95,0.579072,0,0
