step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,216.048,293.579,127.428,237477888,79.06,50.507,38.113
100,256,179.029,131.908,133.694,99987456,79.17,26.819,18.516
101,256,189.198,203.086,126.503,161255424,79.23,36.365,26.330
102,256,204.158,256.970,124.712,209424384,79.25,45.432,34.013
103,256,182.362,189.053,124.378,147750912,79.31,33.293,24.691
104,256,185.482,198.863,124.018,157605888,79.37,35.179,26.284
105,256,200.280,237.783,127.149,186470400,79.41,42.106,31.025
106,256,196.652,220.831,129.269,172732416,79.45,38.499,28.884
107,256,169.768,127.030,126.534,92221440,79.56,26.602,16.632
108,256,153.921,79.930,126.149,52862976,79.69,17.876,9.897
109,256,143.069,57.633,123.479,37097472,79.84,12.045,7.545
110,256,279.357,530.671,123.948,439775232,79.67,84.016,71.393
111,256,232.161,363.206,125.578,292257792,79.62,58.793,47.790
112,256,279.171,516.327,125.070,437108736,79.46,83.404,70.698
113,256,172.046,146.899,126.043,107581440,79.55,27.712,18.291
114,256,196.746,237.948,123.938,189947904,79.58,40.698,32.110
115,256,235.275,363.798,124.504,298340352,79.53,62.445,48.326
116,256,221.802,321.185,129.936,250232832,79.51,50.941,40.926
117,256,180.972,165.701,127.628,127463424,79.59,31.405,21.939
118,256,178.637,169.582,124.983,129957888,79.65,31.330,22.324
119,256,214.628,298.577,126.362,238522368,79.65,49.342,38.925
120,256,162.704,100.551,127.804,73789440,79.75,21.492,13.408
121,256,230.883,332.197,129.487,268025856,79.72,56.594,44.802
122,256,213.799,258.275,132.299,202641408,79.74,47.384,34.115
123,256,203.548,184.262,143.195,145895424,79.80,35.288,25.064
124,256,342.492,391.336,221.932,302456832,79.74,69.494,51.065
125,256,220.485,251.015,141.886,189947904,79.77,46.994,31.605
126,256,216.308,169.083,164.739,114130944,79.85,30.552,21.017
127,256,206.753,264.966,128.699,208207872,79.86,43.226,34.828
128,256,194.155,89.008,160.737,63934464,79.96,21.430,11.988
129,256,230.933,179.134,172.507,132562944,80.02,33.864,24.562
130,256,206.659,200.063,138.460,154300416,80.07,39.948,28.251
131,256,199.862,213.042,134.989,156561408,80.11,36.591,28.283
132,256,159.337,62.018,136.811,44457984,80.22,13.985,8.541
133,256,189.371,162.328,135.975,120913920,80.29,31.623,21.773
134,256,190.841,194.469,130.368,146939904,80.33,34.463,26.010
135,256,198.972,213.251,134.891,164560896,80.37,34.896,29.185
136,256,233.703,343.472,129.456,277069824,80.33,56.650,47.597
137,256,186.604,188.275,126.536,143056896,80.38,35.174,24.894
138,256,265.615,447.887,127.672,362041344,80.29,78.400,59.543
139,256,222.761,307.866,132.572,240611328,80.28,49.906,40.283
140,256,187.365,192.633,128.044,148967424,80.32,33.349,25.972
141,256,209.188,266.041,128.391,212324352,80.32,44.895,35.902
142,256,156.079,93.569,125.361,66600960,80.41,18.386,12.333
143,256,173.101,135.170,128.242,99815424,80.48,26.061,18.798
144,256,192.582,222.085,125.931,171749376,80.51,36.395,30.256
145,256,174.989,137.737,129.044,97554432,80.58,27.847,18.098
146,256,148.645,62.226,127.450,44052480,80.68,12.163,9.033
147,256,161.454,86.779,131.433,61267968,80.77,17.659,12.363
148,256,145.278,58.411,125.378,35880960,80.87,12.074,7.826
149,256,189.259,190.048,129.893,139751424,80.91,34.748,24.618
150,256,210.773,271.481,127.693,209424384,80.91,47.727,35.352
151,256,170.444,138.970,127.570,104103936,80.98,24.393,18.481
