step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,207.021,335.040,101.554,266575872,71.83,74.180,31.288
100,256,146.683,146.744,94.419,114536448,72.00,39.306,12.959
101,256,199.133,317.015,100.225,244666368,72.06,70.973,27.935
102,256,190.928,307.651,100.600,244666368,72.11,62.771,27.556
103,256,189.849,247.758,111.564,191803392,72.21,58.052,20.234
104,256,205.827,351.466,100.608,271159296,72.24,75.688,29.530
105,256,188.679,304.135,96.189,230522880,72.30,68.508,23.982
106,256,185.751,253.844,109.001,193019904,72.39,55.070,21.680
107,256,163.327,168.843,107.182,130535424,72.53,40.482,15.663
108,256,122.565,83.613,94.387,58601472,72.73,21.752,6.426
109,256,127.392,104.074,90.295,75005952,72.90,28.428,8.668
110,256,304.326,684.439,120.094,538546176,72.72,124.133,60.100
111,256,226.288,407.271,106.948,313356288,72.71,84.312,35.028
112,256,291.870,645.842,118.650,512114688,72.55,117.065,56.155
113,256,169.469,234.357,99.554,179920896,72.65,50.539,19.377
114,256,200.935,305.103,102.905,238522368,72.70,71.191,26.839
115,256,248.629,472.022,106.827,371085312,72.65,99.939,41.863
116,256,256.949,443.014,132.110,347148288,72.62,87.639,37.201
117,256,175.873,216.759,102.898,171110400,72.71,53.318,19.657
118,256,218.607,367.763,110.198,282636288,72.73,77.346,31.063
119,256,233.924,441.806,111.947,347959296,72.69,84.348,37.629
120,256,199.943,341.551,102.874,266637312,72.72,67.986,29.084
121,256,237.653,466.393,104.868,365580288,72.68,91.881,40.904
122,256,191.449,300.346,98.877,234405888,72.73,67.043,25.529
123,256,237.817,385.006,130.849,302628864,72.73,71.971,34.997
124,256,223.347,399.063,110.418,308600832,72.73,79.825,33.104
125,256,213.693,384.521,102.989,299212800,72.73,77.639,33.065
126,256,180.451,201.554,110.232,155516928,72.83,51.726,18.492
127,256,187.404,275.300,98.818,214351872,72.89,64.049,24.537
128,256,131.719,116.256,92.795,84627456,73.03,29.144,9.780
129,256,166.617,209.968,97.491,161660928,73.12,52.164,16.962
130,256,178.570,249.334,100.680,198758400,73.19,56.479,21.411
131,256,169.925,228.791,100.506,176443392,73.27,51.331,18.088
132,256,136.426,148.341,91.520,110419968,73.39,33.379,11.528
133,256,248.952,478.914,111.829,380534784,73.34,93.744,43.378
134,256,180.500,275.462,96.105,214757376,73.39,60.194,24.201
135,256,217.811,362.836,111.663,284835840,73.40,75.259,30.890
136,256,234.165,449.516,108.623,350625792,73.36,86.320,39.222
137,256,188.401,280.576,101.048,213540864,73.42,63.823,23.530
138,256,252.010,510.945,101.051,411021312,73.35,105.449,45.510
139,256,236.132,435.044,115.859,347381760,73.31,81.592,38.680
140,256,196.062,305.841,105.917,240783360,73.35,63.638,26.507
141,256,212.875,375.455,106.079,296140800,73.35,73.075,33.721
142,256,177.635,212.571,109.658,163110912,73.43,50.154,17.823
143,256,149.256,160.594,96.000,120508416,73.53,39.221,14.034
144,256,193.560,314.300,97.304,245305344,73.56,68.484,27.772
145,256,182.591,178.775,127.715,135462912,73.65,40.222,14.654
146,256,119.502,84.543,89.891,59006976,73.79,22.735,6.876
147,256,181.843,269.119,103.143,206352384,73.84,55.855,22.845
148,256,176.436,237.348,101.056,186875904,73.90,54.924,20.455
149,256,207.885,360.653,103.569,286052352,73.91,70.985,33.332
150,256,193.846,298.694,100.705,227450880,73.94,67.366,25.775
151,256,161.966,187.512,103.318,144273408,74.02,43.405,15.243
152,256,174.712,229.727,99.439,178704384,74.09,55.369,19.904
153,256,188.976,216.847,123.418,165371904,74.16,48.118,17.441
154,256,248.199,487.762,113.844,381517824,74.11,90.774,43.581
155,256,162.661,188.909,98.420,142417920,74.19,49.676,14.564
156,256,139.360,142.152,94.531,106131456,74.29,32.248,12.580
157,256,272.821,556.704,136.264,425459712,74.21,91.391,45.165
158,256,186.332,249.749,107.331,191397888,74.26,58.410,20.591
159,256,165.689,217.849,97.661,158994432,74.33,50.137,17.892
160,256,117.174,78.407,90.706,57151488,74.45,20.174,6.293
161,256,109.961,62.846,88.659,40169472,74.58,16.354,4.948
162,256,129.829,107.799,93.949,75005952,74.69,27.553,8.327
163,256,205.768,342.944,107.976,269647872,74.70,68.493,29.300
164,256,266.270,557.219,115.101,445747200,74.61,102.825,48.344
165,256,205.714,343.818,107.434,266403840,74.62,69.106,29.173
166,256,172.481,229.194,103.408,176443392,74.68,50.066,19.007
167,256,178.133,248.335,98.728,196325376,74.72,57.151,22.254
168,256,164.238,195.183,99.666,151633920,74.79,46.899,17.673
169,256,261.412,547.921,108.051,431603712,74.71,105.469,47.892
170,256,187.645,270.469,102.172,204730368,74.75,62.603,22.870
171,256,238.729,470.500,108.952,367669248,74.70,87.587,42.190
172,256,208.324,318.834,115.293,235855872,74.73,67.636,25.395
173,256,351.479,630.265,190.088,480989184,74.62,107.964,53.427
174,256,212.168,346.502,117.571,264142848,74.63,64.429,30.168
175,256,211.788,359.245,108.303,280952832,74.63,72.601,30.884
176,256,301.465,416.981,187.403,320483328,74.62,76.951,37.110
177,256,177.039,275.444,93.937,212090880,74.65,58.543,24.559
178,256,153.776,160.823,99.093,119697408,74.73,41.699,12.984
179,256,253.418,506.426,113.376,395550720,74.67,96.907,43.135
180,256,242.655,466.330,112.187,369291264,74.63,89.769,40.699
181,256,133.034,97.162,97.370,70078464,74.73,27.450,8.214
182,256,164.931,221.984,96.199,171921408,74.78,50.322,18.411
183,256,124.775,58.791,103.315,38719488,74.90,17.091,4.369
184,256,200.427,322.836,102.391,249827328,74.91,70.221,27.814
185,256,149.762,163.919,94.852,124968960,74.98,41.642,13.268
186,256,178.374,240.395,103.602,180559872,75.03,53.204,21.569
187,256,164.326,183.193,100.122,136912896,75.09,48.544,15.660
188,256,231.837,402.066,107.432,319033344,75.07,86.953,37.451
189,256,364.503,870.273,116.930,697257984,74.88,170.436,77.137
190,256,196.679,304.782,102.927,238755840,74.90,67.552,26.201
191,256,168.594,209.394,98.635,159633408,74.95,53.361,16.597
192,256,167.458,204.465,98.437,156561408,75.00,51.133,17.887
193,256,127.887,94.242,93.450,61267968,75.10,27.204,7.233
194,256,221.134,370.846,110.573,288952320,75.10,78.270,32.292
195,256,172.851,228.752,99.705,176443392,75.14,53.233,19.913
196,256,164.936,207.014,97.669,160677888,75.19,48.858,18.409
197,256,130.404,88.841,97.508,57790464,75.29,25.801,7.095
198,256,153.994,155.590,102.895,113319936,75.36,39.239,11.860
199,256,218.674,353.447,114.551,275791872,75.36,72.464,31.659
200,256,211.039,357.086,104.160,281530368,75.36,76.294,30.585
201,256,194.436,281.388,106.595,217829376,75.38,62.148,25.693
202,256,103.526,37.546,89.597,23764992,75.49,11.108,2.820
203,256,140.177,114.378,97.577,85438464,75.57,33.290,9.309
204,256,110.469,54.603,90.857,39358464,75.67,14.754,4.858
205,256,212.937,383.702,102.599,296484864,75.66,76.960,33.379
206,256,185.069,279.221,100.336,215568384,75.68,60.067,24.666
207,256,155.303,176.796,97.937,128507904,75.74,43.447,13.918
208,256,235.647,440.464,106.357,348598272,75.71,88.871,40.418
209,256,230.851,442.728,109.243,343904256,75.68,83.611,37.997
210,256,204.407,313.555,106.628,241827840,75.69,70.234,27.545
211,256,373.111,744.475,189.013,580976640,75.56,120.409,63.689
212,256,184.984,268.918,103.209,206524416,75.59,58.949,22.827
213,256,173.512,226.516,100.550,179109888,75.62,52.817,20.145
214,256,140.893,110.856,104.542,75411456,75.70,27.462,8.889
215,256,150.082,146.801,98.384,114130944,75.77,38.860,12.838
216,256,115.021,66.211,91.053,43646976,75.86,18.644,5.323
217,256,119.947,74.759,92.976,52457472,75.94,21.199,5.772
218,256,100.451,25.847,89.684,17215488,76.04,8.103,2.665
219,256,204.678,311.690,107.276,242638848,76.05,70.367,27.034
220,256,241.013,450.644,109.055,349003776,76.02,92.032,39.926
221,256,185.882,261.519,103.022,200613888,76.05,60.971,21.890
222,256,299.031,649.853,126.786,514781184,75.95,113.872,58.373
223,256,259.314,417.817,137.465,324599808,75.93,86.486,35.363
224,256,250.386,459.911,118.903,360886272,75.89,91.539,39.944
225,256,156.564,139.965,108.591,98365440,75.96,37.138,10.835
226,256,200.603,319.003,108.651,243449856,75.96,64.835,27.117
227,256,212.743,350.097,111.222,269881344,75.96,72.240,29.281
228,256,329.616,747.251,127.805,590020608,75.84,135.710,66.101
229,256,204.167,325.024,104.420,249360384,75.85,71.416,28.332
230,256,180.034,186.883,119.038,141606912,75.90,44.491,16.505
231,256,166.373,185.691,104.200,142012416,75.94,44.716,17.457
232,256,127.155,84.572,98.959,62484480,76.02,21.041,7.155
233,256,167.319,211.783,99.733,163344384,76.06,48.844,18.742
234,256,132.027,87.133,99.222,58195968,76.14,26.328,6.477
235,256,124.936,69.019,100.140,49385472,76.22,18.940,5.856
236,256,126.656,83.502,96.300,58195968,76.29,24.404,5.952
237,256,168.837,209.878,102.003,160677888,76.33,48.462,18.371
238,256,179.797,264.650,101.396,192847872,76.36,59.642,18.760
239,256,274.342,552.490,120.250,439369728,76.29,104.152,49.940
240,256,218.243,380.321,105.889,295096320,76.28,79.734,32.620
241,256,145.759,97.996,104.988,71933952,76.35,31.245,9.525
242,256,215.224,329.460,116.450,254115840,76.35,70.112,28.662
243,256,181.390,252.719,103.171,194064384,76.38,54.931,23.288
244,256,196.572,254.293,120.586,182992896,76.41,54.740,21.246
245,256,198.638,310.405,110.353,236089344,76.41,60.389,27.896
246,256,158.948,182.807,100.325,141201408,76.46,43.494,15.129
247,256,175.717,227.578,104.289,172154880,76.49,52.420,19.008
248,256,175.830,220.143,104.954,172965888,76.52,50.789,20.088
249,256,152.900,137.091,102.886,104509440,76.57,37.592,12.423
250,256,211.151,336.694,114.932,260493312,76.57,66.475,29.743
251,256,163.360,176.817,103.248,135868416,76.62,44.288,15.824
252,256,193.682,268.795,104.496,205369344,76.63,67.205,21.981
253,256,157.272,149.787,104.067,108625920,76.69,40.568,12.637
254,256,137.739,103.231,100.908,76222464,76.75,27.947,8.885
255,256,248.054,478.674,111.556,371552256,76.71,94.197,42.301
256,256,270.909,541.012,116.471,424992768,76.65,106.505,47.933
# summary tokens=256 s/tok=0.197 tok/s=5.081 read_MiB=57623.6 io_s=78.20 compute_s/tok=0.107 io_s/tok=0.305 cache_hit_pct=76.7 n_prompt=34 load_s=10.876 prefill_s=5.492 prefill_tps=6.19 stall_s/tok=0.063 mgmt_s/tok=0.026
