step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,334.166,587.956,212.751,438247424,84.68,14.462,106.953
100,256,262.799,307.414,189.186,216940544,84.78,6.150,67.463
101,256,375.624,587.918,247.735,429920256,84.81,16.745,111.144
102,256,305.322,539.815,192.500,413904896,84.85,9.846,102.977
103,256,298.125,504.404,189.224,366546944,84.92,11.750,97.151
104,256,349.506,616.442,226.927,468762624,84.96,6.958,115.620
105,256,328.505,601.734,200.787,446808064,85.00,15.566,112.152
106,256,318.672,514.727,204.611,344170496,85.08,12.759,101.301
107,256,263.418,339.522,173.757,230273024,85.15,12.800,76.860
108,256,413.683,274.101,347.560,150183936,85.26,7.580,58.544
109,256,354.485,408.959,272.580,248627200,85.35,4.787,77.118
110,256,838.259,1088.229,650.850,732422144,85.31,27.200,160.209
111,256,514.044,730.721,382.795,479367168,85.37,2.546,128.702
112,256,539.002,964.695,361.328,709484544,85.31,26.282,151.391
113,256,322.543,502.512,211.163,368480256,85.38,4.859,106.522
114,256,314.903,501.549,196.041,375918592,85.44,15.164,103.698
115,256,352.549,727.607,191.036,564572160,85.39,30.168,131.346
116,256,364.963,809.615,202.957,633978880,85.33,23.562,138.445
117,256,303.510,477.359,188.712,356519936,85.39,9.357,105.441
118,256,339.522,624.326,214.403,482750464,85.42,11.164,113.955
119,256,371.192,671.685,233.827,522297344,85.43,17.292,120.073
120,256,337.445,578.700,214.420,433131520,85.44,15.842,107.183
121,256,365.128,724.965,216.592,577343488,85.45,17.844,130.693
122,256,306.318,516.808,192.784,407605248,85.49,11.884,101.650
123,256,333.175,633.823,201.207,497815552,85.51,12.973,118.994
124,256,371.824,650.812,241.894,508559360,85.52,17.304,112.625
125,256,423.639,629.069,295.516,481550336,85.53,17.859,110.263
126,256,359.611,428.733,281.250,278691840,85.61,3.017,75.344
127,256,360.482,698.001,230.565,537640960,85.60,15.269,114.648
128,256,280.167,427.977,192.725,300429312,85.64,11.535,75.906
129,256,462.536,402.840,364.375,279269376,85.70,12.935,85.227
130,256,332.992,599.386,202.960,472911872,85.71,16.358,113.675
131,256,316.109,531.225,202.967,398483456,85.76,7.952,105.191
132,256,280.137,296.758,216.107,199647232,85.84,2.458,61.572
133,256,411.382,767.768,264.047,586309632,85.83,18.119,129.216
134,256,319.662,470.943,218.453,342454272,85.88,10.501,90.709
135,256,360.412,578.289,242.614,463290368,85.91,5.123,112.675
136,256,367.862,734.131,211.986,577826816,85.89,26.179,129.698
137,256,359.963,503.603,250.982,387301376,85.93,8.303,100.679
138,256,402.069,807.893,229.479,645566464,85.85,33.825,138.764
139,256,361.525,773.707,200.545,613285888,85.79,32.128,128.852
140,256,494.143,522.650,377.027,389578752,85.82,6.782,110.335
141,256,368.523,651.178,242.029,503771136,85.84,13.185,113.310
142,256,337.668,623.123,205.769,494820864,85.86,14.899,117.000
143,256,282.921,430.194,196.868,338010112,85.89,11.982,74.072
144,256,333.791,572.057,217.746,446947328,85.92,7.536,108.510
145,256,267.505,344.063,182.892,271892480,85.99,1.970,82.643
146,256,226.840,183.157,173.652,144773120,86.07,3.556,49.632
147,256,318.746,544.491,211.215,435564544,86.09,8.608,98.922
