step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,279.789,441.274,129.359,314994688,54.39,113.285,37.146
100,256,375.933,729.276,136.994,529547264,54.29,177.103,61.836
101,256,433.937,936.880,137.041,675872768,54.06,217.171,79.725
102,256,386.033,808.851,130.195,575553536,53.92,189.155,66.683
103,256,382.852,754.274,136.833,555638784,53.81,182.069,63.950
104,256,383.614,774.473,138.482,561156096,53.70,179.080,66.052
105,256,238.760,312.073,124.351,226836480,53.90,87.949,26.460
106,256,269.903,349.038,137.895,257867776,54.07,101.193,30.815
107,256,283.442,433.486,132.588,323624960,54.17,112.236,38.618
108,256,358.546,681.398,136.082,484040704,54.13,164.295,58.168
109,256,333.313,444.810,171.576,315686912,54.24,124.865,36.873
110,256,303.669,503.677,132.703,370700288,54.30,126.521,44.445
111,256,295.592,474.926,135.130,357613568,54.37,117.466,42.996
112,256,368.974,706.665,139.449,520241152,54.30,167.232,62.293
113,256,321.628,536.166,137.527,389570560,54.35,137.386,46.716
114,256,364.131,678.807,143.280,460169216,54.32,163.634,57.216
115,256,368.747,665.920,147.798,463712256,54.30,163.382,57.567
116,256,335.222,362.466,189.100,252133376,54.46,113.722,32.400
117,256,274.309,359.069,145.807,273063936,54.59,96.384,32.119
118,256,369.200,701.845,140.156,498999296,54.53,167.930,61.113
119,256,297.725,506.136,133.491,359682048,54.59,121.976,42.258
120,256,349.568,553.566,148.329,385110016,54.63,152.590,48.649
121,256,301.155,463.930,140.682,338079744,54.71,119.560,40.912
122,256,314.008,541.196,134.421,378580992,54.75,134.055,45.532
123,256,353.979,644.698,139.857,458080256,54.73,157.764,56.358
124,256,388.405,778.142,137.421,549097472,54.64,186.261,64.722
125,256,388.870,780.157,138.729,569384960,54.54,181.919,68.222
126,256,263.622,376.621,126.411,270192640,54.67,105.133,32.077
127,256,351.523,658.943,137.634,462139392,54.64,158.332,55.556
128,256,250.071,280.158,140.300,197926912,54.82,85.193,24.579
129,256,293.060,453.655,138.595,315596800,54.91,115.899,38.567
130,256,382.706,761.909,143.647,551985152,54.82,171.195,67.864
131,256,318.528,539.771,134.744,395055104,54.84,136.867,46.917
132,256,356.992,666.544,137.249,475500544,54.81,163.067,56.677
133,256,451.599,995.046,138.139,724414464,54.59,226.311,87.149
134,256,352.290,665.678,134.336,490545152,54.55,160.424,57.529
135,256,327.003,573.885,136.468,404008960,54.58,140.775,49.760
136,256,477.369,944.645,173.952,674738176,54.40,222.654,80.763
137,256,394.014,746.491,159.434,542457856,54.33,170.295,64.285
138,256,345.418,550.492,164.420,394493952,54.36,132.653,48.345
139,256,300.598,515.911,133.878,355434496,54.41,123.628,43.092
140,256,424.603,893.698,137.472,652414976,54.26,208.323,78.809
141,256,342.803,542.836,162.095,400310272,54.29,132.030,48.678
142,256,352.741,637.924,140.068,465215488,54.27,156.827,55.846
143,256,294.146,466.931,136.936,326397952,54.34,118.865,38.345
144,256,278.611,391.176,138.259,286056448,54.45,104.632,35.720
145,256,379.715,768.725,134.774,548835328,54.37,178.881,66.060
146,256,339.624,619.155,136.498,435523584,54.36,151.787,51.340
147,256,341.537,610.440,139.088,436318208,54.36,149.261,53.188
148,256,317.393,545.763,134.793,391458816,54.39,135.747,46.852
149,256,267.201,365.954,135.078,265084928,54.50,100.325,31.797
150,256,268.629,408.359,131.364,286658560,54.60,102.136,35.129
151,256,299.978,444.900,139.887,333705216,54.66,119.203,40.888
152,256,334.868,629.833,129.726,462553088,54.65,150.861,54.281
153,256,278.794,383.528,136.472,281804800,54.75,108.494,33.827
154,256,354.694,695.095,136.760,499122176,54.70,157.669,60.265
155,256,263.522,365.873,127.627,267411456,54.81,104.150,31.745
156,256,300.767,453.738,143.179,317153280,54.89,118.631,38.956
157,256,401.421,809.165,139.019,601792512,54.78,190.112,72.290
158,256,312.246,534.218,134.893,390848512,54.80,130.968,46.385
159,256,252.386,312.996,135.105,217542656,54.94,88.823,28.458
160,256,322.977,602.396,129.100,442810368,54.93,141.723,52.155
161,256,357.591,662.095,139.242,474542080,54.90,160.376,57.973
