step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,305.089,490.513,194.843,434208768,83.62,5.792,104.454
100,256,250.840,244.203,186.657,208613376,83.75,0.621,63.562
101,256,321.451,488.194,216.057,431775744,83.82,5.128,100.266
102,256,297.576,491.104,190.683,443486208,83.88,2.513,104.380
103,256,302.773,392.416,214.728,331866112,83.99,3.390,84.655
104,256,309.776,518.190,192.043,465690624,84.04,3.929,113.803
105,256,305.529,483.403,201.964,427003904,84.11,3.299,100.265
106,256,275.110,379.416,178.694,344653824,84.19,3.658,92.758
107,256,246.642,271.187,175.042,239972352,84.28,3.675,67.925
108,256,380.194,191.964,320.983,153661440,84.39,2.332,56.879
109,256,280.101,301.104,199.299,251371520,84.49,0.655,80.147
110,256,373.365,801.325,210.787,768241664,84.37,16.315,146.263
111,256,317.640,587.296,186.538,527863808,84.40,5.399,125.702
112,256,366.554,765.246,221.606,729038848,84.31,8.351,136.597
113,256,301.638,419.940,195.067,369774592,84.39,2.631,103.940
114,256,294.849,419.533,182.466,383107072,84.46,4.725,107.657
115,256,357.928,608.220,220.708,560205824,84.46,8.668,128.552
116,256,419.545,718.821,271.473,639078400,84.44,7.624,140.448
117,256,292.836,389.840,191.503,344559616,84.52,2.514,98.820
118,256,324.167,526.374,214.319,472645632,84.57,4.663,105.184
119,256,326.593,599.576,193.710,533446656,84.57,8.087,124.796
120,256,291.832,477.856,182.300,429654016,84.62,5.007,104.526
121,256,424.420,630.352,287.947,569344000,84.62,7.260,129.213
122,256,298.462,473.887,196.196,413265920,84.68,4.713,97.553
123,256,319.636,543.319,197.935,490549248,84.71,5.843,115.858
124,256,318.495,586.387,194.143,529252352,84.72,7.974,116.378
125,256,304.611,530.588,179.120,481783808,84.73,10.655,114.835
126,256,272.765,333.059,181.382,295501824,84.81,1.841,89.542
127,256,326.289,602.086,204.876,540962816,84.82,4.934,116.479
128,256,254.597,323.375,182.831,279658496,84.88,6.623,65.143
129,256,255.479,324.804,173.550,285569024,84.95,3.070,78.859
130,256,316.479,516.140,194.333,476311552,84.98,1.997,120.149
131,256,330.455,422.956,239.862,358547456,85.03,6.550,84.043
132,256,289.127,236.636,227.537,205791232,85.11,0.802,60.787
133,256,356.018,627.875,221.794,561655808,85.12,7.419,126.805
134,256,281.185,422.116,184.548,358219776,85.16,7.555,89.081
135,256,321.227,531.033,203.881,468795392,85.20,6.090,111.256
136,256,321.485,631.773,181.102,581787648,85.17,11.641,128.742
137,256,298.657,453.020,185.330,392884224,85.22,4.639,108.689
138,256,348.741,697.650,207.339,648232960,85.18,7.082,134.321
139,256,355.904,675.212,210.344,620163072,85.16,8.368,137.192
140,256,298.095,470.752,185.193,415932416,85.19,3.521,109.381
141,256,316.394,577.556,187.664,518397952,85.20,6.465,122.265
142,256,327.285,562.369,200.401,512114176,85.22,5.621,121.263
143,256,270.119,406.834,178.158,359514112,85.24,7.120,84.841
144,256,322.070,508.231,204.029,450019328,85.29,1.467,116.575
145,256,256.854,300.762,175.697,253788160,85.36,1.444,79.713
146,256,222.830,169.195,168.362,142995456,85.45,3.200,51.268
147,256,346.560,532.259,234.596,451891200,85.48,4.428,107.536
148,256,297.372,410.376,204.943,359514112,85.54,2.333,90.095
149,256,337.663,532.855,238.504,459423744,85.59,2.571,96.589
150,256,280.787,413.577,180.013,367357952,85.63,3.319,97.455
151,256,389.833,369.137,299.375,307290112,85.70,1.938,88.520
152,256,291.360,417.157,193.010,356847616,85.74,4.250,94.099
153,256,270.236,339.497,178.368,308506624,85.79,3.941,87.927
154,256,336.456,633.036,201.954,585842688,85.78,7.744,126.758
155,256,298.819,375.139,204.034,331227136,85.84,2.245,92.541
156,256,262.439,261.517,198.446,220745728,85.90,3.137,60.857
157,256,325.177,681.128,181.586,642867200,85.85,11.673,131.917
158,256,290.763,431.361,184.574,373891072,85.89,1.352,104.837
159,256,275.612,351.171,193.055,297934848,85.95,1.830,80.727
