step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
98,256,770.050,973.947,532.712,664584192,55.14,95.719,141.619
99,256,630.715,893.628,352.390,611233792,55.25,101.105,177.220
100,256,675.055,1079.075,346.338,762847232,55.20,127.309,201.408
101,256,913.839,1330.877,594.252,943292416,55.11,114.557,205.030
102,256,732.778,1130.488,438.160,791486464,55.08,101.400,193.217
103,256,645.541,1118.438,300.580,796241920,55.02,143.547,201.414
104,256,784.274,1078.967,520.275,763392000,55.06,98.046,165.954
105,256,667.143,632.503,472.056,450662400,55.28,68.646,126.441
106,256,614.743,594.712,434.911,429199360,55.49,47.603,132.229
107,256,541.425,712.119,291.232,515039232,55.62,91.267,158.926
108,256,545.645,994.848,202.537,694890496,55.59,140.124,202.984
109,256,479.241,751.390,196.340,510676992,55.69,112.236,170.665
110,256,556.681,865.025,279.681,618622976,55.77,97.257,179.743
111,256,603.849,801.490,346.288,570667008,55.86,99.854,157.707
112,256,673.485,1132.933,343.740,814284800,55.82,128.325,201.421
113,256,582.400,961.013,278.787,669773824,55.85,117.330,186.283
114,256,669.372,1071.144,352.435,760041472,55.82,135.778,181.158
115,256,559.419,1065.060,206.017,752758784,55.74,150.546,202.856
116,256,453.814,637.748,197.675,444960768,55.89,91.586,164.554
117,256,565.632,704.507,314.893,501981184,56.03,87.400,163.339
118,256,875.879,1137.618,632.389,737488896,56.09,84.159,159.331
119,256,528.260,885.783,235.131,626876416,56.13,108.135,184.994
120,256,809.268,1218.715,495.178,865349632,56.09,121.323,192.767
121,256,582.885,726.493,338.438,493416448,56.21,88.885,155.562
122,256,780.090,1221.491,449.310,859693056,56.14,139.789,190.991
123,256,564.931,1014.495,211.149,696500224,56.11,148.357,205.424
124,256,568.096,1075.597,213.419,764477440,56.02,161.261,193.415
125,256,657.034,1137.118,348.141,824500224,55.98,117.926,190.968
126,256,757.259,729.507,562.410,481161216,56.15,69.585,125.265
127,256,707.834,938.169,433.504,655052800,56.18,104.020,170.310
128,256,572.181,958.584,261.509,661786624,56.20,120.674,189.997
129,256,709.422,772.202,481.780,529379328,56.31,77.844,149.798
130,256,780.755,1151.045,479.080,814211072,56.31,126.107,175.567
131,256,755.943,1079.055,452.993,766341120,56.29,126.790,176.159
132,256,647.222,986.756,354.320,692936704,56.30,117.094,175.808
133,256,720.018,1344.829,340.666,956928000,56.16,163.173,216.179
134,256,831.791,1041.559,544.521,720224256,56.18,119.974,167.296
135,256,627.159,893.888,348.537,616480768,56.23,114.766,163.857
136,256,703.138,1272.094,368.897,897208320,56.13,134.573,199.668
137,256,759.705,1050.448,467.423,743858176,56.13,122.820,169.462
138,256,595.783,907.212,298.028,623484928,56.16,119.346,178.409
139,256,737.530,934.740,498.672,626995200,56.24,93.172,145.686
140,256,859.549,1282.012,514.577,881324032,56.16,150.748,194.223
141,256,556.158,870.303,266.095,612012032,56.20,110.676,179.387
142,256,568.021,1000.636,231.583,702124032,56.19,137.539,198.899
143,256,508.532,818.122,231.833,565489664,56.25,99.583,177.116
144,256,738.273,848.878,497.980,577085440,56.32,95.437,144.856
145,256,790.159,1205.929,442.822,850186240,56.25,146.536,200.801
146,256,815.835,971.626,551.658,658026496,56.30,101.564,162.614
147,256,780.373,1117.086,482.997,775876608,56.31,115.400,181.976
148,256,766.626,1144.037,461.814,805900288,56.27,114.327,190.485
149,256,520.675,704.858,289.755,497627136,56.37,84.333,146.587
150,256,728.114,785.431,516.380,526422016,56.50,69.174,142.560
151,256,681.386,874.851,448.378,598925312,56.59,75.888,157.119
