step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,191.400,291.984,102.765,237477888,79.05,58.024,30.610
100,256,144.026,130.040,102.986,99987456,79.16,26.619,14.420
101,256,164.827,207.978,102.108,161255424,79.22,42.087,20.631
102,256,183.819,262.149,101.762,209424384,79.24,54.730,27.328
103,256,160.408,189.000,101.739,147750912,79.30,38.841,19.829
104,256,163.104,202.638,100.340,157605888,79.36,41.633,21.131
105,256,177.055,240.719,102.966,186470400,79.40,49.560,24.530
106,256,171.971,219.832,104.012,172732416,79.44,45.061,22.898
107,256,148.082,127.326,104.724,92221440,79.55,30.166,13.192
108,256,131.213,79.099,104.657,52862976,79.69,18.348,8.208
109,256,120.859,58.560,99.664,37097472,79.83,15.272,5.923
110,256,262.369,550.819,101.563,439775232,79.67,105.722,55.085
111,256,215.250,368.734,104.175,292257792,79.61,73.880,37.196
112,256,262.498,535.923,103.303,437108736,79.45,103.128,56.066
113,256,148.661,146.637,101.892,107581440,79.55,32.078,14.691
114,256,178.212,236.311,104.314,189947904,79.57,48.364,25.534
115,256,216.548,371.850,103.378,298340352,79.52,74.680,38.490
116,256,193.478,312.989,101.896,250232832,79.51,59.293,32.289
117,256,155.801,163.441,103.883,127463424,79.58,34.612,17.306
118,256,156.152,168.089,101.657,129957888,79.65,36.661,17.834
119,256,201.469,312.495,106.553,238522368,79.64,63.498,31.418
120,256,135.902,97.300,101.624,73789440,79.74,23.622,10.656
121,256,200.335,330.967,101.291,268025856,79.72,64.975,34.069
122,256,184.770,256.647,105.621,202641408,79.73,52.105,27.044
123,256,165.969,181.877,107.565,145895424,79.79,38.744,19.660
124,256,218.940,379.565,104.455,302456832,79.74,74.700,39.785
125,256,176.770,241.760,102.368,189947904,79.76,49.131,25.270
126,256,153.462,153.618,105.223,114130944,79.84,32.137,16.102
127,256,186.969,262.107,108.039,208207872,79.85,51.801,27.129
128,256,136.994,94.441,105.193,63934464,79.95,22.142,9.659
129,256,157.385,173.480,102.238,132562944,80.02,37.006,18.141
130,256,182.823,198.944,123.723,154300416,80.06,37.243,21.857
131,256,168.799,210.925,106.063,156561408,80.10,41.780,20.957
132,256,133.108,62.687,109.743,44457984,80.22,15.975,7.390
133,256,149.364,156.205,100.790,120913920,80.28,32.653,15.922
134,256,164.438,196.405,105.207,146939904,80.33,38.767,20.464
135,256,168.389,207.648,105.653,164560896,80.36,40.776,21.961
136,256,207.237,348.664,105.043,277069824,80.32,66.597,35.597
137,256,167.965,185.485,107.148,143056896,80.37,40.837,19.980
138,256,238.185,442.904,104.313,362041344,80.28,87.556,46.316
139,256,197.970,304.798,107.264,240611328,80.27,58.424,32.283
140,256,168.518,195.034,105.560,148967424,80.31,41.933,21.025
141,256,186.521,262.736,104.514,212324352,80.31,53.996,28.011
142,256,136.950,92.879,104.219,66600960,80.41,22.736,9.996
143,256,148.312,137.621,102.413,99815424,80.48,31.738,14.162
144,256,200.722,235.820,127.449,171749376,80.50,48.681,24.592
145,256,188.230,142.537,136.945,97554432,80.57,32.535,18.749
146,256,160.645,73.492,135.894,44052480,80.67,16.302,8.449
147,256,165.564,84.974,131.924,61267968,80.76,22.798,10.842
148,256,155.630,63.861,132.039,35880960,80.86,16.659,6.931
149,256,200.996,193.237,142.094,139751424,80.91,37.859,21.043
150,256,242.624,274.979,155.083,209424384,80.91,56.457,31.083
151,256,176.996,142.252,129.968,104103936,80.97,31.307,15.722
152,256,194.638,195.336,129.944,150822912,81.00,42.124,22.570
153,256,228.389,182.015,162.235,142012416,81.04,43.912,22.242
154,256,244.735,384.912,131.803,303845376,80.99,67.881,45.051
155,256,193.992,155.013,141.450,110247936,81.05,35.061,17.481
156,256,155.318,81.344,126.967,60862464,81.13,18.088,10.263
157,256,195.487,189.906,138.303,141434880,81.17,35.674,21.509
158,256,176.758,148.063,126.680,111464448,81.22,32.364,17.714
159,256,191.360,178.980,137.087,121896960,81.27,36.951,17.323
160,256,144.990,50.254,126.448,33386496,81.37,12.844,5.698
161,256,142.310,42.482,126.187,25620480,81.46,11.436,4.687
162,256,149.214,60.952,127.228,38952960,81.55,15.054,6.932
163,256,139.567,28.791,127.889,17215488,81.65,8.598,3.080
164,256,193.157,183.252,134.527,132624384,81.68,37.967,20.663
165,256,152.612,69.362,125.738,43241472,81.77,18.900,7.974
166,256,183.631,149.194,132.971,101031936,81.82,34.827,15.833
167,256,196.690,187.730,136.614,141201408,81.85,39.254,20.822
168,256,174.234,124.759,129.354,91815936,81.91,30.251,14.629
169,256,239.765,368.508,133.703,294690816,81.86,60.199,45.863
170,256,211.263,262.515,131.568,204730368,81.86,48.493,31.202
171,256,258.008,397.862,152.772,314167296,81.80,57.894,47.342
172,256,221.427,241.273,143.310,182587392,81.81,48.225,29.892
173,256,307.916,497.945,161.978,410099712,81.70,79.449,66.488
174,256,168.591,105.698,133.698,76222464,81.77,19.900,14.992
175,256,177.350,148.266,128.561,114130944,81.81,27.874,20.915
176,256,268.309,282.106,172.556,194064384,81.82,59.301,36.452
177,256,256.082,253.392,170.069,189542400,81.82,51.068,34.945
178,256,179.190,122.344,136.096,85266432,81.88,27.272,15.822
179,256,262.112,395.612,138.803,331616256,81.81,61.685,61.624
180,256,238.870,115.294,198.600,83177472,81.87,23.055,17.215
181,256,190.680,82.394,166.318,52051968,81.94,14.178,10.184
182,256,332.297,180.637,269.253,105725952,81.99,42.631,20.413
183,256,429.459,43.184,408.259,35647488,82.07,12.542,8.659
184,256,229.111,210.030,149.145,157200384,82.09,50.585,29.381
185,256,194.467,114.062,150.802,75177984,82.14,29.323,14.342
186,256,255.661,189.842,165.422,147173376,82.17,63.935,26.304
187,256,212.077,183.050,148.512,131579904,82.20,38.767,24.798
188,256,245.997,343.348,133.588,288485376,82.16,61.865,50.545
189,256,359.171,666.573,137.802,598659072,81.97,116.175,105.194
190,256,240.906,277.471,149.577,216207360,81.96,52.711,38.618
191,256,203.523,164.330,145.767,117202944,82.00,35.886,21.871
192,256,204.755,197.868,136.758,147750912,82.03,41.370,26.627
193,256,165.278,85.310,133.174,55529472,82.09,21.075,11.029
194,256,234.830,250.989,150.057,191803392,82.09,49.796,34.978
195,256,196.606,170.340,138.718,128913408,82.13,34.050,23.837
196,256,187.185,178.175,131.139,129724416,82.16,33.397,22.649
197,256,172.782,70.610,147.094,40574976,82.22,16.956,8.732
198,256,170.588,74.138,143.843,48574464,82.29,16.757,9.989
199,256,214.535,251.022,137.206,198352896,82.29,41.236,36.093
200,256,197.283,170.315,140.659,126824448,82.32,32.599,24.025
201,256,181.436,133.904,135.469,94887936,82.36,28.658,17.309
202,256,156.602,22.968,147.547,14954496,82.44,4.370,4.685
203,256,161.529,75.734,133.324,52862976,82.50,18.175,10.031
204,256,149.446,44.953,133.130,31358976,82.57,9.596,6.720
205,256,236.171,335.452,135.078,267386880,82.54,51.247,49.847
206,256,212.569,238.155,137.359,183803904,82.55,41.136,34.073
207,256,185.405,161.437,135.294,105553920,82.58,31.001,19.110
208,256,251.202,372.891,135.472,307617792,82.54,60.577,55.153
209,256,254.064,384.469,136.628,317472768,82.48,60.005,57.432
210,256,215.290,269.930,134.300,205135872,82.48,45.477,35.512
211,256,284.908,496.263,135.352,417226752,82.39,78.329,71.227
212,256,206.416,226.300,133.903,182353920,82.39,40.577,31.936
213,256,341.465,118.484,301.085,85671936,82.44,23.625,16.756
214,256,176.323,30.143,164.377,20287488,82.51,6.659,5.287
215,256,343.172,113.520,306.827,76627968,82.56,21.475,14.869
216,256,153.691,53.686,133.640,32575488,82.62,11.277,8.774
217,256,153.886,47.576,136.912,31358976,82.69,9.763,7.212
218,256,139.430,21.134,130.424,14548992,82.76,4.663,4.343
219,256,229.167,285.876,138.236,221945856,82.75,53.544,37.387
220,256,164.098,86.780,135.466,61673472,82.80,16.323,12.309
221,256,196.933,189.532,136.300,142012416,82.82,36.008,24.625
222,256,220.237,279.508,135.144,221540352,82.80,47.177,37.916
223,256,280.073,335.757,174.512,265359360,82.78,59.274,46.287
224,256,330.698,371.850,224.167,290402304,82.74,54.318,52.213
225,256,184.283,121.525,144.511,84221952,82.78,24.064,15.708
226,256,238.824,300.034,151.102,237305856,82.76,44.331,43.391
227,256,231.216,278.209,146.097,218640384,82.75,47.086,38.033
228,256,291.316,471.401,150.644,394100736,82.67,70.385,70.287
229,256,216.790,249.838,139.913,193830912,82.67,41.928,34.950
230,256,164.556,69.831,140.692,46718976,82.73,14.446,9.419
