step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,203.274,339.357,100.905,266575872,71.48,72.263,30.107
100,256,144.432,145.046,94.634,114536448,71.65,36.387,13.411
101,256,198.825,315.243,102.236,244666368,71.71,69.761,26.828
102,256,198.461,306.322,101.937,244666368,71.77,68.824,27.700
103,256,182.115,249.645,103.001,191803392,71.87,57.807,21.308
104,256,204.021,341.573,102.553,271159296,71.90,69.815,31.653
105,256,200.028,296.758,110.884,230522880,71.96,63.998,25.146
106,256,177.195,244.286,99.082,193019904,72.06,55.891,22.221
107,256,154.327,165.285,96.409,130535424,72.20,43.562,14.356
108,256,117.422,81.619,89.527,58601472,72.40,21.634,6.262
109,256,127.934,107.806,89.356,75005952,72.58,29.902,8.675
110,256,332.284,685.074,162.946,538546176,72.40,109.991,59.347
111,256,221.967,402.388,103.879,313356288,72.39,83.411,34.677
112,256,290.439,643.244,109.617,512114688,72.24,123.145,57.676
113,256,180.667,235.930,107.250,179920896,72.33,53.285,20.132
114,256,192.975,305.671,97.756,238522368,72.38,68.747,26.471
115,256,239.326,466.793,105.222,371085312,72.34,92.616,41.487
116,256,228.964,444.401,101.846,347148288,72.31,87.826,39.292
117,256,182.020,216.803,110.838,171110400,72.41,52.159,19.023
118,256,208.633,369.818,104.322,282636288,72.42,72.338,31.973
119,256,241.021,442.014,111.193,347959296,72.39,90.999,38.829
120,256,218.125,343.021,115.708,266637312,72.42,73.206,29.211
121,256,239.368,464.761,113.297,365580288,72.38,87.325,38.746
122,256,190.084,305.193,101.349,234405888,72.43,61.704,27.032
123,256,222.134,380.509,110.656,302628864,72.44,77.896,33.581
124,256,221.879,392.473,105.371,308600832,72.44,82.613,33.895
125,256,217.594,383.907,105.812,299212800,72.44,78.419,33.364
126,256,164.301,202.001,98.097,155516928,72.54,48.533,17.670
127,256,188.224,275.171,103.250,214351872,72.61,61.261,23.713
