step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,293.140,444.581,136.507,314994688,54.39,119.361,37.271
100,256,356.868,716.498,129.969,529547264,54.29,166.952,59.948
101,256,430.905,943.883,135.287,675872768,54.06,218.759,76.859
102,256,393.427,785.596,141.033,575553536,53.92,186.206,66.188
103,256,367.280,749.437,130.465,555638784,53.81,174.246,62.568
104,256,386.116,795.182,134.804,561156096,53.70,188.080,63.231
105,256,245.849,315.766,130.952,226836480,53.90,88.326,26.571
106,256,272.062,350.414,140.010,257867776,54.07,101.730,30.321
107,256,289.902,442.284,138.009,323624960,54.17,113.197,38.696
108,256,357.460,689.616,137.100,484040704,54.13,163.687,56.673
109,256,295.783,453.721,141.886,315686912,54.24,116.783,37.114
110,256,372.821,508.392,195.405,370700288,54.30,133.626,43.790
111,256,313.962,505.084,138.802,357613568,54.37,132.928,42.233
112,256,365.860,713.918,137.769,520241152,54.30,166.963,61.128
113,256,322.488,536.511,139.722,389570560,54.35,137.103,45.663
114,256,383.129,673.105,171.262,460169216,54.32,157.089,54.778
115,256,346.181,651.842,136.121,463712256,54.30,155.873,54.187
116,256,261.299,345.796,130.487,252133376,54.46,101.183,29.630
117,256,273.743,359.696,136.093,273063936,54.59,106.513,31.138
118,256,365.229,692.860,140.463,498999296,54.53,166.376,58.390
119,256,308.130,516.815,138.574,359682048,54.59,128.022,41.533
120,256,317.370,532.419,135.417,385110016,54.63,137.523,44.429
121,256,290.934,462.910,132.617,338079744,54.71,118.840,39.478
122,256,311.260,540.331,133.125,378580992,54.75,133.847,44.287
123,256,368.331,658.685,155.951,458080256,54.73,155.189,57.192
124,256,386.261,780.197,138.470,549097472,54.64,184.176,63.615
125,256,386.433,768.609,138.415,569384960,54.54,177.535,70.483
126,256,269.697,366.498,132.962,270192640,54.67,106.565,30.170
127,256,363.757,666.683,149.402,462139392,54.64,157.805,56.550
128,256,228.175,273.703,128.427,197926912,54.82,76.411,23.337
129,256,292.110,453.929,136.333,315596800,54.91,119.051,36.726
130,256,390.038,761.667,143.577,551985152,54.82,182.699,63.762
131,256,343.375,556.980,163.362,395055104,54.84,132.721,47.292
132,256,364.792,674.892,141.397,475500544,54.81,169.329,54.067
133,256,459.016,1011.209,138.939,724414464,54.59,237.612,82.464
134,256,357.759,674.686,135.135,490545152,54.55,165.354,57.269
135,256,324.212,562.466,136.612,404008960,54.58,141.321,46.279
136,256,441.246,946.584,148.959,674738176,54.40,212.065,80.221
137,256,373.431,748.534,142.565,542457856,54.33,167.664,63.201
138,256,314.402,549.795,136.087,394493952,54.36,131.140,47.174
