step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,212.458,168.019,133.237,128507904,80.65,62.726,16.495
100,256,188.701,85.816,145.839,65806336,80.77,33.823,9.040
101,256,220.956,208.696,133.685,163917824,80.78,65.739,21.533
102,256,316.356,486.368,144.879,329986048,80.64,128.807,42.670
103,256,379.026,240.629,242.492,173457408,80.65,112.058,24.477
104,256,1214.246,656.333,511.729,218271744,80.62,664.888,37.629
105,256,902.355,147.770,610.725,61313024,80.74,276.713,14.917
106,256,4450.080,177.373,4279.300,119934976,80.80,141.189,29.591
107,256,6045.389,65.904,6022.809,45568000,80.92,8.772,13.808
108,256,1623.663,274.254,1501.292,172625920,80.93,74.368,48.002
109,256,274.661,273.078,178.724,184950784,80.93,44.744,51.192
110,256,281.825,233.201,182.296,166977536,80.95,50.334,49.195
111,256,248.766,212.793,169.340,135217152,80.99,49.314,30.112
112,256,253.717,174.872,181.421,117088256,81.05,46.056,26.240
113,256,173.164,32.072,149.687,27443200,81.18,16.052,7.425
114,256,317.232,454.176,164.841,298262528,81.08,74.975,77.417
115,256,253.550,157.421,192.410,107659264,81.14,35.632,25.508
116,256,215.405,160.171,146.317,113471488,81.20,39.929,29.158
117,256,203.732,110.162,148.243,76615680,81.28,37.510,17.979
118,256,247.509,248.417,145.966,172679168,81.29,54.568,46.975
119,256,179.699,70.255,139.852,54882304,81.39,24.827,15.020
120,256,197.278,92.167,147.811,65794048,81.48,32.617,16.849
121,256,262.690,100.022,196.719,55627776,81.58,50.362,15.609
122,256,227.420,176.279,134.612,118456320,81.63,66.246,26.562
123,256,237.618,223.034,144.687,157577216,81.64,49.696,43.234
124,256,193.704,121.697,132.753,93233152,81.71,40.867,20.084
125,256,233.690,178.554,137.924,142282752,81.73,73.845,21.921
126,256,178.782,76.632,135.715,59961344,81.82,33.603,9.464
127,256,249.123,295.113,129.971,206491648,81.80,94.107,25.045
128,256,198.631,142.227,133.418,103305216,81.85,52.025,13.187
129,256,194.836,135.672,132.653,89628672,81.91,50.545,11.638
130,256,182.547,94.682,137.685,72273920,81.99,34.370,10.492
131,256,205.927,161.390,143.947,104046592,82.04,48.366,13.614
132,256,204.631,132.460,136.914,99069952,82.10,54.638,13.079
133,256,192.861,110.539,135.520,85786624,82.16,44.336,13.005
134,256,178.138,72.702,130.944,67170304,82.23,38.192,9.002
135,256,176.487,104.434,131.070,70135808,82.31,36.541,8.876
136,256,132.056,8.942,124.884,7942144,82.43,5.493,1.679
137,256,186.378,121.460,128.625,88039424,82.48,44.773,12.981
138,256,176.338,111.246,126.581,78102528,82.55,39.669,10.088
139,256,173.236,94.526,128.047,66531328,82.62,37.121,8.068
140,256,151.135,32.780,129.617,27439104,82.72,17.438,4.080
141,256,227.200,206.810,134.396,153837568,82.72,72.942,19.863
142,256,328.843,468.761,143.199,323547136,82.61,139.017,46.627
143,256,461.481,147.352,292.602,98181120,82.66,154.033,14.845
144,256,4311.975,212.718,4080.480,64307200,82.73,216.090,15.404
145,256,7810.102,211.867,7683.547,124907520,82.75,91.335,35.221
146,256,2785.790,208.337,2704.976,133722112,82.78,40.791,40.023
147,256,4388.246,310.193,4281.839,206004224,82.75,39.563,66.843
148,256,4150.715,418.353,3981.136,247701504,82.69,90.496,79.083
149,256,3947.531,140.835,3896.401,96722944,82.74,17.387,33.743
150,256,2523.952,156.752,2444.626,99696640,82.78,46.499,32.827
151,256,4113.336,315.147,4014.800,199483392,82.76,32.980,65.556
152,256,408.648,346.329,305.621,228339712,82.72,32.917,70.110
153,256,303.483,215.179,234.032,135184384,82.74,29.506,39.945
154,256,356.970,324.527,257.507,208089088,82.71,32.429,67.033
155,256,658.787,220.342,416.381,124276736,82.74,201.370,41.036
156,256,1700.124,144.312,1578.825,87429120,82.79,90.437,30.863
157,256,4609.343,206.470,4513.127,134471680,82.81,52.273,43.943
158,256,1120.867,73.020,1092.997,46309376,82.89,12.517,15.354
159,256,2056.349,114.487,1876.245,64315392,82.95,157.521,22.583
160,256,2732.063,285.787,2625.152,171139072,82.94,53.184,53.727
161,256,1517.135,268.356,1436.156,176209920,82.93,25.909,55.070
162,256,314.077,414.575,173.859,278876160,82.86,52.003,88.215
163,256,254.768,154.422,192.184,101171200,82.90,29.804,32.780
164,256,299.065,240.993,173.115,151715840,82.91,77.061,48.889
165,256,359.313,160.783,206.311,99676160,82.95,119.267,33.735
166,256,233.603,142.025,168.339,102559744,82.98,33.562,31.703
167,256,248.566,192.986,157.563,133742592,83.00,48.733,42.269
168,256,168.414,59.062,136.404,45461504,83.07,17.865,14.145
169,256,168.918,52.681,137.813,41226240,83.14,19.946,11.159
170,256,170.045,62.769,135.913,44077056,83.21,20.608,13.524
171,256,385.927,84.566,323.432,61329408,83.27,42.872,19.623
172,256,242.068,133.075,185.544,88154112,83.31,30.868,25.655
173,256,221.518,155.625,153.425,109125632,83.34,37.503,30.589
174,256,252.314,176.219,174.676,121409536,83.36,41.321,36.316
175,256,211.376,114.316,158.077,89628672,83.40,25.285,28.014
176,256,194.163,112.306,138.582,79446016,83.45,32.219,23.362
177,256,217.867,187.098,133.137,139419648,83.46,50.871,33.859
178,256,154.293,55.239,129.504,38248448,83.52,15.721,9.068
179,256,141.376,22.203,125.288,19496960,83.60,8.887,7.201
180,256,278.052,344.731,143.255,237748224,83.56,79.384,55.413
181,256,295.687,431.201,136.092,292659200,83.48,116.157,43.437
182,256,250.020,251.747,138.814,175652864,83.48,88.402,22.805
183,256,155.187,32.888,135.452,22343680,83.55,15.725,4.010
184,256,272.064,146.175,137.118,105406464,83.58,121.829,13.117
185,256,192.307,139.111,130.676,99692544,83.61,45.032,16.599
186,256,312.251,312.933,184.589,218189824,83.57,96.851,30.811
187,256,215.864,160.199,137.015,125898752,83.59,62.364,16.486
188,256,175.630,67.020,136.063,54878208,83.65,29.284,10.283
189,256,182.756,74.507,140.360,58605568,83.70,33.295,9.100
190,256,168.846,62.478,128.852,54874112,83.75,30.770,9.223
191,256,151.545,37.585,129.489,28180480,83.82,16.860,5.196
192,256,168.036,87.478,125.733,69283840,83.87,32.443,9.860
193,256,185.135,95.692,140.338,72261632,83.91,35.671,9.127
194,256,152.975,30.713,134.962,20242432,83.98,14.919,3.093
195,256,239.489,268.422,132.418,181907456,83.96,81.960,25.110
196,256,199.071,164.030,129.376,109117440,83.98,56.086,13.609
197,256,173.707,67.183,136.685,53493760,84.03,29.262,7.760
198,256,170.295,72.024,125.627,56369152,84.08,37.401,7.268
199,256,163.736,60.915,130.090,49176576,84.14,25.791,7.855
200,256,157.531,21.447,145.509,16637952,84.21,9.223,2.799
201,256,167.941,52.620,139.563,36868096,84.26,22.367,6.011
202,256,228.965,236.037,131.436,174088192,84.25,74.885,22.645
203,256,260.465,201.126,163.056,156045312,84.25,75.863,21.546
204,256,212.022,183.735,131.087,144506880,84.25,61.800,19.136
205,256,276.811,362.109,136.825,256401408,84.20,106.460,33.527
206,256,176.072,78.874,134.172,59965440,84.24,33.515,8.384
207,256,263.774,120.570,175.243,88154112,84.27,74.353,14.178
208,256,247.373,249.178,138.057,195780608,84.25,82.015,27.301
209,256,228.685,165.785,151.591,122175488,84.27,59.463,17.632
210,256,207.497,149.906,134.023,113479680,84.29,56.958,16.516
211,256,180.950,112.138,134.309,73105408,84.32,37.683,8.958
212,256,196.758,137.783,133.849,97595392,84.35,49.928,12.980
213,256,218.604,200.572,134.904,141557760,84.35,65.368,18.333
214,256,225.731,239.033,131.830,166785024,84.34,73.938,19.963
215,256,216.393,149.529,147.466,111349760,84.36,54.417,14.509
216,256,254.559,286.157,138.068,215920640,84.33,84.384,32.107
217,256,190.473,110.839,136.642,85282816,84.36,41.682,12.149
218,256,255.101,246.189,141.905,175554560,84.35,87.655,25.542
219,256,211.060,94.744,162.243,71503872,84.39,38.633,10.184
220,256,250.253,187.757,160.099,136593408,84.39,72.421,17.733
221,256,186.939,111.647,135.784,77344768,84.43,40.639,10.516
222,256,162.544,46.737,134.085,39727104,84.47,22.912,5.547
223,256,183.073,66.102,140.353,58474496,84.51,33.201,9.519
224,256,178.119,67.890,134.221,59236352,84.55,33.960,9.938
225,256,178.400,60.332,138.062,51273728,84.60,32.830,7.508
226,256,150.039,35.647,131.612,23842816,84.65,14.785,3.642
227,256,182.127,91.657,137.442,67923968,84.69,34.078,10.607
228,256,220.266,196.480,142.363,113479680,84.70,61.677,16.226
229,256,181.439,86.331,131.147,67178496,84.74,41.182,9.110
230,256,209.329,139.541,142.928,113348608,84.75,50.536,15.864
231,256,203.739,122.638,140.339,97591296,84.77,50.685,12.715
232,256,192.968,93.538,141.017,73019392,84.81,41.991,9.960
233,256,176.350,90.282,131.582,74371072,84.84,35.594,9.174
234,256,260.958,322.512,138.960,222384128,84.80,92.024,29.974
235,256,202.934,143.801,137.916,107024384,84.82,49.547,15.471
236,256,211.532,146.714,147.989,114823168,84.83,47.916,15.627
237,256,187.754,121.170,135.618,87535616,84.86,39.757,12.380
238,256,174.165,70.332,137.620,49029120,84.90,29.212,7.332
239,256,195.849,107.135,137.544,91742208,84.92,45.215,13.090
240,256,184.704,91.041,133.916,77365248,84.95,41.077,9.711
241,256,315.395,38.961,294.895,30302208,84.99,15.451,5.049
242,256,185.557,110.757,136.263,75849728,85.02,39.727,9.567
243,256,177.676,87.383,134.179,65056768,85.06,34.591,8.907
244,256,158.024,31.500,134.169,25960448,85.10,18.494,5.361
245,256,159.126,43.898,133.005,36884480,85.15,20.944,5.177
246,256,164.538,64.850,133.316,45555712,85.19,24.295,6.927
247,256,206.794,168.362,133.065,126394368,85.19,56.240,17.489
248,256,189.260,141.932,132.955,97599488,85.21,39.889,16.416
249,256,290.495,380.308,146.886,259985408,85.16,101.963,41.646
250,256,263.587,304.746,145.376,220999680,85.13,90.587,27.623
251,256,216.031,104.774,163.192,72257536,85.16,41.415,11.424
252,256,201.801,130.623,138.092,98340864,85.18,50.907,12.802
253,256,247.561,278.384,143.924,200863744,85.15,78.068,25.570
254,256,732.949,144.647,639.881,103411712,85.17,78.252,14.815
255,256,1152.310,225.507,928.826,148140032,85.17,191.895,31.589
256,256,230.109,172.084,151.026,117702656,85.18,58.989,20.094
# summary tokens=256 s/tok=0.532 tok/s=1.880 read_MiB=28395.3 io_s=42.59 compute_s/tok=0.452 io_s/tok=0.166 cache_hit_pct=85.2 n_prompt=42 load_s=15.449 prefill_s=11.439 prefill_tps=3.67 stall_s/tok=0.058 mgmt_s/tok=0.022 cache_resident_MiB=4608.3 cache_budget_MiB=4610.0 cache_resizes=0 spec_recall_pct=-1.0 spec_auto_off=0 spec_read_MiB=0.0 spec_experts=0 spec_useful=0
