step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,185.657,300.222,88.672,246288384,77.03,67.748,29.237
100,256,143.692,135.473,97.210,103059456,77.16,31.810,14.671
101,256,173.470,251.097,96.939,192208896,77.21,52.825,23.706
102,256,200.165,289.737,112.874,220901376,77.24,60.340,26.951
103,256,182.982,201.874,108.816,156966912,77.32,53.550,20.616
104,256,416.845,327.718,261.001,239800320,77.32,118.256,37.588
105,256,237.453,264.765,136.916,201424896,77.36,70.128,30.409
106,256,253.279,233.231,154.429,172732416,77.43,71.146,27.705
107,256,151.261,144.058,101.576,109436928,77.54,31.659,18.025
108,256,124.559,80.872,96.631,55934976,77.69,20.216,7.712
109,256,125.512,68.592,101.958,43241472,77.85,16.668,6.886
110,256,280.894,579.031,104.526,476872704,77.67,112.908,63.460
111,256,216.064,381.351,101.857,304545792,77.63,76.137,38.069
112,256,269.218,535.380,105.605,445513728,77.48,101.448,62.166
113,256,146.085,148.087,99.142,110247936,77.58,32.419,14.524
114,256,183.817,269.658,101.189,212901888,77.61,55.544,27.084
115,256,227.331,390.940,106.001,321699840,77.56,77.368,43.961
116,256,200.810,342.560,101.475,276664320,77.54,63.969,35.365
117,256,159.679,175.987,101.775,133607424,77.62,41.036,16.868
118,256,165.383,194.184,103.538,153317376,77.69,41.330,20.515
119,256,203.682,301.826,110.951,238522368,77.70,61.022,31.709
120,256,138.412,104.454,100.732,79933440,77.81,26.200,11.481
121,256,226.699,435.296,99.780,348770304,77.74,83.056,43.863
122,256,192.303,285.097,104.190,231333888,77.76,58.112,30.000
123,256,164.037,191.414,102.326,155111424,77.82,40.375,21.336
124,256,217.387,386.675,100.604,308600832,77.78,79.367,37.417
125,256,195.103,304.237,102.677,246927360,77.78,60.188,32.237
126,256,154.964,156.560,101.678,117202944,77.87,36.863,16.424
127,256,185.063,267.923,103.831,208207872,77.89,54.222,27.010
128,256,135.284,107.787,100.729,76222464,78.01,23.291,11.263
129,256,160.452,182.484,102.616,141373440,78.08,38.312,19.524
130,256,183.111,226.431,112.267,180731904,78.12,46.537,24.307
131,256,163.438,209.070,102.012,161894400,78.17,38.978,22.447
132,256,121.247,67.156,98.164,50601984,78.30,15.111,7.972
133,256,146.422,154.905,97.368,120913920,78.37,32.788,16.266
134,256,162.870,217.629,96.921,161083392,78.42,45.317,20.632
