step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,284.749,446.740,132.368,314994688,54.42,114.784,37.597
100,256,368.832,729.264,137.367,529547264,54.33,170.233,61.232
101,256,435.460,968.282,131.552,675872768,54.09,227.219,76.689
102,256,399.123,810.170,137.813,575553536,53.95,194.100,67.210
103,256,376.724,752.439,135.148,555638784,53.84,175.164,66.411
104,256,381.308,783.433,133.581,561156096,53.73,182.739,64.988
105,256,247.124,324.040,128.282,226836480,53.93,92.107,26.735
106,256,269.407,353.699,136.562,257867776,54.09,101.491,31.353
107,256,296.010,458.599,136.344,323624960,54.20,121.470,38.196
108,256,356.826,689.727,133.400,484040704,54.16,166.439,56.988
109,256,294.861,450.036,136.635,315686912,54.27,120.241,37.985
110,256,322.344,517.044,140.019,370700288,54.33,137.202,45.123
111,256,311.066,499.749,136.861,357613568,54.40,131.068,43.138
112,256,364.240,711.213,134.616,520241152,54.33,169.030,60.594
113,256,314.773,538.566,135.197,389570560,54.37,133.972,45.604
114,256,339.505,658.229,131.281,460169216,54.35,154.387,53.838
115,256,348.407,647.226,134.922,463712256,54.33,159.640,53.846
116,256,267.516,351.131,131.782,252133376,54.48,105.423,30.310
117,256,284.797,366.814,141.313,273063936,54.62,109.886,33.598
118,256,389.470,698.593,158.139,498999296,54.56,172.492,58.840
119,256,305.709,512.668,137.736,359682048,54.62,124.490,43.483
120,256,319.863,539.715,136.038,385110016,54.66,138.269,45.556
121,256,291.574,464.290,132.833,338079744,54.74,119.095,39.646
122,256,308.035,533.811,132.167,378580992,54.78,131.510,44.358
123,256,342.157,655.242,133.087,458080256,54.76,154.205,54.864
124,256,393.349,778.829,138.176,549097472,54.67,190.506,64.667
125,256,395.486,770.043,141.676,569384960,54.56,184.896,68.914
126,256,280.416,374.606,137.329,270192640,54.69,110.709,32.378
127,256,492.796,686.713,259.538,462139392,54.66,177.172,56.086
128,256,252.983,269.196,143.025,197926912,54.84,85.373,24.585
129,256,408.622,452.887,270.712,315596800,54.93,108.751,29.159
130,256,370.230,806.714,106.313,551985152,54.84,216.761,47.157
131,256,279.732,585.947,94.716,395055104,54.87,154.028,30.988
132,256,380.813,694.475,155.527,475500544,54.84,166.259,59.027
133,256,462.045,1023.948,137.243,724414464,54.62,236.438,88.364
134,256,367.890,712.471,136.214,490545152,54.57,172.752,58.923
135,256,330.147,574.722,136.199,404008960,54.60,143.717,50.232
136,256,441.913,953.868,135.736,674738176,54.43,224.785,81.392
137,256,390.606,769.581,145.596,542457856,54.35,180.141,64.869
138,256,320.604,566.481,137.698,394493952,54.38,136.475,46.431
139,256,326.548,543.385,164.398,355434496,54.44,120.507,41.642
140,256,434.329,953.354,135.332,652414976,54.29,222.013,76.984
141,256,359.385,589.609,160.356,400310272,54.31,149.764,49.265
142,256,348.082,646.418,134.937,465215488,54.29,156.934,56.211
143,256,288.687,463.860,130.947,326397952,54.37,119.602,38.137
144,256,297.572,427.813,139.583,286056448,54.47,121.214,36.775
145,256,399.431,749.462,146.557,548835328,54.39,186.313,66.561
146,256,367.962,648.510,152.382,435523584,54.39,162.684,52.896
147,256,340.479,625.581,133.607,436318208,54.38,154.439,52.433
148,256,333.749,556.745,151.835,391458816,54.41,133.859,48.054
149,256,256.837,381.569,125.612,265084928,54.53,100.037,31.189
150,256,273.678,416.901,131.417,286658560,54.62,106.521,35.741
151,256,286.941,455.173,128.631,333705216,54.69,119.769,38.541
152,256,340.911,636.861,133.867,462553088,54.67,150.415,56.629
153,256,283.707,389.044,137.378,281804800,54.77,111.710,34.619
154,256,430.784,722.191,208.169,499122176,54.72,152.888,69.727
155,256,319.605,380.841,175.898,267411456,54.83,106.280,37.427
156,256,333.532,470.698,177.393,317153280,54.91,114.397,41.742
157,256,445.995,836.494,179.538,601792512,54.80,183.586,82.871
158,256,357.113,551.245,175.662,390848512,54.82,126.741,54.710
159,256,304.462,326.674,180.750,217542656,54.96,91.839,31.872
160,256,372.377,612.224,183.660,442810368,54.95,126.649,62.069
161,256,395.414,673.456,179.142,474542080,54.92,148.065,68.207
162,256,373.333,611.780,176.645,418279424,54.93,138.406,58.282
163,256,309.441,380.201,171.880,257114112,55.03,101.926,35.635
164,256,318.213,396.643,177.408,285331456,55.12,102.189,38.616
165,256,288.029,282.018,175.143,194424832,55.26,86.264,26.622
166,256,378.259,606.443,174.006,435683328,55.26,146.446,57.807
167,256,425.213,788.184,175.114,576376832,55.17,170.953,79.145
168,256,287.606,344.754,162.797,228339712,55.29,86.679,38.130
169,256,307.018,390.916,162.333,265965568,55.39,101.221,43.464
170,256,357.435,584.300,164.722,397930496,55.40,128.684,64.029
171,256,333.130,515.114,160.728,361803776,55.44,114.152,58.250
172,256,349.613,478.233,182.974,334594048,55.49,112.022,54.617
173,256,321.723,410.072,167.256,285306880,55.57,106.944,47.523
174,256,459.874,810.347,192.648,555606016,55.50,178.377,88.849
175,256,338.100,484.480,170.172,335151104,55.55,114.032,53.897
176,256,338.137,478.447,166.568,325881856,55.60,119.176,52.393
177,256,319.458,395.131,178.344,281714688,55.68,97.376,43.738
178,256,245.446,196.266,164.116,134455296,55.85,58.676,22.654
179,256,247.997,164.020,171.749,114118656,56.02,56.292,19.955
180,256,377.370,627.584,168.567,432652288,56.01,140.469,68.334
181,256,396.825,683.393,169.151,471846912,55.99,152.776,74.898
182,256,300.411,369.588,161.392,261582848,56.07,97.118,41.901
183,256,273.731,194.351,180.959,145133568,56.22,68.118,24.653
184,256,382.176,600.650,175.784,416063488,56.22,139.124,67.268
185,256,404.234,716.371,168.092,518012928,56.17,154.252,81.890
186,256,438.755,729.408,189.779,515051520,56.12,164.023,84.953
187,256,982.333,350.070,858.539,248721408,56.21,72.074,51.720
188,256,509.703,392.982,355.418,254877696,56.30,106.037,48.249
189,256,368.136,273.256,251.386,183635968,56.42,85.474,31.276
190,256,270.656,172.938,189.410,126373888,56.58,59.433,21.813
191,256,261.296,228.890,167.776,167620608,56.71,64.596,28.923
192,256,414.326,463.091,242.113,323420160,56.75,117.417,54.795
193,256,347.520,533.510,164.950,384151552,56.76,119.980,62.590
194,256,330.971,452.671,171.901,308461568,56.81,108.782,50.289
195,256,389.197,634.627,173.391,450555904,56.79,143.906,71.900
196,256,348.196,526.482,165.555,362696704,56.82,124.074,58.567
197,256,293.997,329.032,167.653,237776896,56.91,87.230,39.113
198,256,289.384,296.244,170.296,214679552,57.01,82.751,36.337
199,256,305.248,355.230,170.701,244101120,57.09,94.570,39.978
200,256,436.889,815.228,168.621,575844352,57.01,174.724,93.544
201,256,292.770,344.781,167.704,258142208,57.09,84.017,41.049
202,256,408.896,706.279,171.331,513515520,57.04,153.992,83.573
203,256,372.625,622.489,164.951,413818880,57.03,141.189,66.486
204,256,343.184,480.538,172.186,335990784,57.07,116.946,54.051
205,256,350.674,496.578,174.347,361156608,57.09,117.867,58.460
206,256,293.333,339.280,162.591,231927808,57.18,92.428,38.314
207,256,308.370,402.929,165.632,281714688,57.24,96.286,46.452
208,256,338.529,460.510,171.596,329998336,57.28,113.239,53.694
209,256,382.324,609.420,170.482,433590272,57.27,142.027,69.815
210,256,307.839,376.895,167.677,271659008,57.33,96.651,43.511
211,256,238.133,153.830,171.616,98430976,57.49,48.941,17.576
