step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms,mgmt_ms
99,256,326.017,536.927,159.130,428625920,73.20,45.485,121.403
100,256,268.395,270.781,157.691,224534528,73.36,23.986,86.719
101,256,321.691,491.097,173.675,394350592,73.44,39.599,108.417
102,256,317.496,484.329,147.561,391356416,73.49,48.861,121.075
103,256,302.498,422.711,150.993,335826944,73.58,36.857,114.648
104,256,362.336,548.758,176.937,431181824,73.60,54.379,131.020
105,256,313.312,488.132,147.383,384729088,73.66,44.584,121.345
106,256,296.810,421.127,140.530,337448960,73.74,39.330,116.950
107,256,278.780,301.644,162.100,239800320,73.87,26.656,90.024
108,256,209.737,187.911,126.067,147828736,74.05,15.093,68.577
109,256,239.739,218.299,157.214,169160704,74.22,15.718,66.807
110,256,427.633,901.335,154.270,715784192,74.05,105.157,168.206
111,256,365.286,622.372,162.234,486711296,74.04,63.851,139.201
112,256,430.294,877.951,174.239,696463360,73.91,93.559,162.496
113,256,291.484,419.686,159.983,332271616,74.01,26.673,104.828
114,256,317.970,495.926,144.908,396767232,74.06,47.769,125.293
115,256,370.405,685.222,151.841,542101504,74.01,73.469,145.095
116,256,367.965,663.200,156.008,523091968,73.97,69.214,142.743
117,256,281.345,389.379,139.798,314650624,74.06,35.621,105.926
118,256,342.854,577.701,162.085,448397312,74.08,49.785,130.984
119,256,359.993,664.135,152.348,519864320,74.05,68.096,139.548
120,256,321.213,527.112,150.601,415182848,74.08,52.040,118.571
121,256,371.347,684.212,166.570,539590656,74.05,65.513,139.264
122,256,304.548,479.393,141.431,380284928,74.10,44.103,119.014
123,256,343.690,586.234,144.597,465645568,74.10,62.086,137.007
124,256,346.890,604.394,159.666,472023040,74.11,57.039,130.185
125,256,335.030,552.614,146.052,445575168,74.11,58.441,130.537
126,256,286.079,360.512,145.641,285396992,74.20,34.447,105.990
127,256,320.942,456.109,155.498,358047744,74.25,41.427,124.018
128,256,286.298,219.062,208.083,170377216,74.39,14.992,63.222
129,256,307.167,350.733,188.582,280469504,74.49,28.253,90.332
130,256,387.599,428.845,253.636,345042944,74.56,31.229,102.735
131,256,288.732,398.587,144.434,313917440,74.63,35.107,109.191
132,256,229.144,260.470,132.494,205791232,74.74,21.650,75.000
133,256,371.832,685.286,148.625,542334976,74.69,76.688,146.519
134,256,295.156,440.304,142.550,351264768,74.74,41.726,110.880
135,256,348.796,587.369,173.478,461512704,74.75,52.084,123.233
