step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
106,256,550.903,1498.475,177.975,947527680,-1.00,372.928
107,256,574.818,1496.270,215.740,947548160,-1.00,359.078
108,256,542.767,1512.518,169.540,947646464,-1.00,373.227
109,256,560.522,1528.465,199.666,947531776,-1.00,360.856
110,256,541.163,1477.680,176.713,947519488,-1.00,364.450
111,256,527.457,1451.654,168.909,947613696,-1.00,358.548
112,256,536.335,1475.106,171.148,947630080,-1.00,365.186
113,256,542.832,1489.109,174.756,947564544,-1.00,368.077
114,256,540.254,1483.175,174.363,947675136,-1.00,365.891
115,256,550.306,1492.545,182.305,947585024,-1.00,368.001
116,256,549.189,1499.043,175.079,947539968,-1.00,374.110
117,256,556.540,1507.300,208.013,947568640,-1.00,348.528
118,256,547.963,1513.935,172.062,947593216,-1.00,375.901
119,256,537.937,1483.693,171.233,947625984,-1.00,366.704
120,256,542.075,1498.649,172.611,947519488,-1.00,369.464
121,256,545.325,1523.222,172.524,947548160,-1.00,372.800
122,256,555.413,1511.261,188.051,947625984,-1.00,367.362
123,256,573.643,1501.712,216.953,947634176,-1.00,356.690
124,256,551.243,1528.307,173.550,947527680,-1.00,377.693
125,256,535.947,1468.734,175.652,947613696,-1.00,360.294
126,256,561.917,1500.974,204.210,947609600,-1.00,357.707
127,256,590.170,1485.084,239.552,947589120,-1.00,350.618
128,256,531.704,1466.977,168.911,947601408,-1.00,362.792
129,256,552.044,1490.392,199.781,947597312,-1.00,352.262
130,256,548.927,1486.074,190.202,947576832,-1.00,358.724
131,256,538.506,1484.407,171.192,947564544,-1.00,367.314
132,256,550.153,1508.535,197.124,947564544,-1.00,353.029
133,256,535.170,1478.475,170.065,947535872,-1.00,365.106
134,256,552.661,1457.903,213.928,947593216,-1.00,338.734
135,256,565.052,1502.225,193.176,947609600,-1.00,371.877
136,256,548.349,1510.978,175.652,947535872,-1.00,372.697
137,256,559.861,1468.328,221.900,947576832,-1.00,337.961
138,256,547.785,1487.783,198.091,947617792,-1.00,349.694
139,256,538.239,1484.973,172.831,947568640,-1.00,365.409
140,256,544.415,1497.342,175.425,947539968,-1.00,368.990
141,256,543.204,1490.061,189.239,947597312,-1.00,353.965
142,256,542.794,1484.140,176.508,947605504,-1.00,366.286
143,256,554.599,1475.744,223.244,947568640,-1.00,331.355
144,256,545.998,1478.902,215.411,947601408,-1.00,330.588
145,256,554.597,1475.051,202.508,947503104,-1.00,352.089
146,256,546.150,1503.772,175.197,947527680,-1.00,370.953
147,256,543.102,1494.543,172.422,947585024,-1.00,370.680
148,256,579.276,1528.439,222.287,947507200,-1.00,356.989
149,256,542.943,1497.076,175.559,947572736,-1.00,367.384
150,256,544.790,1508.853,173.672,947535872,-1.00,371.117
151,256,541.507,1485.350,174.121,947552256,-1.00,367.386
152,256,540.953,1496.931,175.523,947630080,-1.00,365.430
153,256,548.481,1501.384,176.502,947539968,-1.00,371.979
154,256,571.659,1569.426,189.078,947580928,-1.00,382.581
155,256,587.825,1577.301,212.754,947556352,-1.00,375.071
156,256,607.482,1650.078,212.471,947613696,-1.00,395.011
157,256,666.459,1681.177,255.034,947589120,-1.00,411.425
158,256,541.607,1478.236,177.294,947613696,-1.00,364.313
159,256,554.370,1522.410,178.584,947662848,-1.00,375.786
160,256,541.247,1493.450,171.713,947650560,-1.00,369.533
161,256,549.619,1493.368,199.471,947646464,-1.00,350.148
162,256,557.729,1504.680,182.345,947617792,-1.00,375.383
163,256,571.131,1516.214,208.820,947568640,-1.00,362.311
164,256,550.853,1503.676,183.642,947654656,-1.00,367.212
165,256,556.926,1513.855,183.468,947658752,-1.00,373.458
166,256,536.021,1467.575,170.149,947679232,-1.00,365.872
167,256,552.107,1499.644,185.295,947617792,-1.00,366.811
168,256,543.148,1486.124,173.136,947662848,-1.00,370.012
169,256,542.980,1484.135,178.703,947630080,-1.00,364.277
170,256,550.680,1513.203,177.398,947630080,-1.00,373.283
171,256,590.640,1601.450,212.169,947617792,-1.00,378.472
172,256,600.749,1580.999,218.239,947560448,-1.00,382.510
173,256,561.883,1523.459,192.415,947580928,-1.00,369.467
174,256,540.274,1481.956,174.204,947576832,-1.00,366.070
175,256,548.403,1507.228,177.452,947638272,-1.00,370.951
176,256,545.931,1498.720,176.050,947539968,-1.00,369.880
177,256,536.262,1467.505,175.570,947601408,-1.00,360.692
178,256,537.737,1464.115,177.320,947634176,-1.00,360.417
179,256,566.764,1502.628,218.083,947593216,-1.00,348.681
180,256,589.593,1515.927,239.178,947576832,-1.00,350.414
181,256,547.868,1506.248,183.301,947654656,-1.00,364.566
182,256,573.011,1530.104,209.368,947560448,-1.00,363.643
183,256,546.405,1500.069,178.071,947564544,-1.00,368.334
184,256,541.853,1488.293,175.100,947630080,-1.00,366.753
185,256,540.899,1475.082,176.203,947642368,-1.00,364.696
186,256,536.710,1457.292,179.422,947650560,-1.00,357.288
187,256,546.196,1458.948,199.750,947662848,-1.00,346.447
188,256,541.498,1489.527,173.603,947597312,-1.00,367.895
189,256,547.463,1493.498,174.991,947666944,-1.00,372.472
190,256,544.080,1487.279,176.050,947564544,-1.00,368.031
191,256,537.455,1457.342,178.057,947703808,-1.00,359.398
192,256,542.134,1486.108,176.576,947535872,-1.00,365.559
193,256,547.619,1484.385,184.015,947646464,-1.00,363.604
194,256,547.496,1483.097,196.118,947642368,-1.00,351.378
195,256,540.438,1472.179,178.837,947589120,-1.00,361.602
196,256,545.274,1485.683,176.381,947654656,-1.00,368.893
197,256,538.178,1455.921,178.437,947658752,-1.00,359.741
198,256,541.191,1483.199,175.869,947625984,-1.00,365.323
199,256,550.157,1477.511,198.742,947642368,-1.00,351.416
200,256,541.977,1486.820,177.298,947601408,-1.00,364.679
201,256,536.643,1478.692,172.333,947671040,-1.00,364.311
202,256,538.589,1465.140,177.217,947556352,-1.00,361.372
203,256,552.622,1515.485,177.182,947568640,-1.00,375.440
204,256,541.924,1489.864,173.383,947593216,-1.00,368.541
205,256,556.189,1523.492,179.613,947503104,-1.00,376.576
206,256,540.573,1456.507,181.107,947601408,-1.00,359.466
207,256,535.094,1475.213,172.803,947564544,-1.00,362.291
208,256,535.446,1471.744,171.911,947572736,-1.00,363.535
209,256,551.807,1514.346,190.145,947601408,-1.00,361.662
210,256,550.830,1491.282,184.537,947572736,-1.00,366.293
211,256,544.946,1503.220,175.358,947560448,-1.00,369.588
212,256,543.483,1482.659,178.235,947613696,-1.00,365.247
213,256,572.458,1513.889,221.603,947662848,-1.00,350.855
214,256,546.859,1487.505,177.546,947642368,-1.00,369.312
215,256,553.360,1480.390,187.758,947576832,-1.00,365.602
216,256,561.132,1506.300,185.828,947638272,-1.00,375.304
217,256,551.830,1498.463,183.883,947601408,-1.00,367.948
218,256,554.384,1497.888,185.558,947666944,-1.00,368.826
219,256,544.875,1484.091,178.263,947691520,-1.00,366.613
220,256,554.265,1489.320,184.892,947642368,-1.00,369.373
221,256,565.057,1517.647,202.618,947535872,-1.00,362.439
222,256,581.732,1506.479,228.988,947617792,-1.00,352.745
223,256,551.514,1498.699,185.027,947585024,-1.00,366.487
224,256,577.317,1486.251,235.851,947609600,-1.00,341.467
225,256,555.147,1502.668,186.142,947589120,-1.00,369.004
226,256,549.852,1486.681,184.888,947580928,-1.00,364.964
227,256,573.963,1546.181,209.020,947601408,-1.00,364.943
228,256,551.531,1477.460,188.280,947605504,-1.00,363.251
229,256,589.627,1547.957,214.365,947548160,-1.00,375.262
230,256,549.331,1471.254,186.457,947568640,-1.00,362.874
231,256,552.971,1498.204,183.236,947589120,-1.00,369.735
232,256,544.163,1475.464,181.082,947634176,-1.00,363.081
233,256,546.967,1484.215,179.422,947630080,-1.00,367.545
234,256,552.074,1499.857,183.210,947601408,-1.00,368.864
235,256,577.816,1463.581,244.789,947638272,-1.00,333.027
236,256,548.096,1492.584,178.872,947531776,-1.00,369.224
237,256,567.898,1481.712,204.417,947625984,-1.00,363.480
238,256,581.315,1500.510,234.096,947535872,-1.00,347.220
239,256,554.122,1496.017,188.752,947535872,-1.00,365.370
240,256,573.325,1490.032,214.149,947638272,-1.00,359.175
241,256,557.316,1505.346,186.684,947638272,-1.00,370.632
242,256,563.742,1476.352,209.962,947576832,-1.00,353.780
243,256,547.117,1483.052,182.641,947613696,-1.00,364.476
244,256,555.351,1492.463,184.330,947535872,-1.00,371.021
245,256,545.358,1459.283,187.298,947625984,-1.00,358.060
246,256,562.259,1471.831,209.450,947572736,-1.00,352.809
247,256,543.183,1468.013,186.348,947556352,-1.00,356.835
248,256,576.352,1498.191,217.770,947539968,-1.00,358.582
249,256,556.577,1502.759,183.720,947572736,-1.00,372.857
250,256,555.288,1499.316,186.903,947494912,-1.00,368.385
251,256,557.476,1501.961,184.556,947589120,-1.00,372.920
252,256,549.867,1501.178,180.694,947535872,-1.00,369.173
253,256,551.939,1490.794,185.929,947544064,-1.00,366.010
254,256,556.094,1501.998,185.481,947580928,-1.00,370.613
255,256,545.546,1475.776,180.589,947646464,-1.00,364.957
256,256,546.426,1474.363,183.002,947617792,-1.00,363.424
# summary tokens=256 s/tok=0.552 tok/s=1.812 read_MiB=231344.2 io_s=384.73 compute_s/tok=0.185 io_s/tok=1.503 cache_hit_pct=-1.0 n_prompt=42 load_s=19.077 prefill_s=5.365 prefill_tps=7.83 stall_s/tok=0.367
