step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
117,256,289.437,0.000,289.437,0,-1.00,0.000
118,256,288.257,0.000,288.257,0,-1.00,0.000
119,256,459.353,0.000,459.353,0,-1.00,0.000
120,256,513.053,0.000,513.053,0,-1.00,0.000
121,256,463.297,0.000,463.297,0,-1.00,0.000
122,256,716.697,0.000,716.697,0,-1.00,0.000
123,256,306.704,0.000,306.704,0,-1.00,0.000
124,256,431.715,0.000,431.715,0,-1.00,0.000
125,256,400.160,0.000,400.160,0,-1.00,0.000
126,256,291.541,0.000,291.541,0,-1.00,0.000
127,256,496.493,0.000,496.493,0,-1.00,0.000
128,256,176.080,0.000,176.080,0,-1.00,0.000
129,256,624.994,0.000,624.994,0,-1.00,0.000
130,256,344.875,0.000,344.875,0,-1.00,0.000
131,256,281.606,0.000,281.606,0,-1.00,0.000
132,256,159.296,0.000,159.296,0,-1.00,0.000
133,256,568.813,0.000,568.813,0,-1.00,0.000
134,256,498.943,0.000,498.943,0,-1.00,0.000
135,256,336.822,0.000,336.822,0,-1.00,0.000
136,256,409.655,0.000,409.655,0,-1.00,0.000
137,256,307.006,0.000,307.006,0,-1.00,0.000
138,256,666.682,0.000,666.682,0,-1.00,0.000
139,256,914.071,0.000,914.071,0,-1.00,0.000
140,256,299.990,0.000,299.990,0,-1.00,0.000
141,256,388.271,0.000,388.271,0,-1.00,0.000
142,256,293.135,0.000,293.135,0,-1.00,0.000
143,256,352.203,0.000,352.203,0,-1.00,0.000
144,256,315.087,0.000,315.087,0,-1.00,0.000
145,256,259.219,0.000,259.219,0,-1.00,0.000
146,256,161.929,0.000,161.929,0,-1.00,0.000
147,256,764.160,0.000,764.160,0,-1.00,0.000
148,256,228.412,0.000,228.412,0,-1.00,0.000
149,256,386.948,0.000,386.948,0,-1.00,0.000
150,256,397.744,0.000,397.744,0,-1.00,0.000
151,256,240.890,0.000,240.890,0,-1.00,0.000
152,256,279.363,0.000,279.363,0,-1.00,0.000
153,256,303.456,0.000,303.456,0,-1.00,0.000
154,256,562.504,0.000,562.504,0,-1.00,0.000
155,256,281.071,0.000,281.071,0,-1.00,0.000
156,256,379.484,0.000,379.484,0,-1.00,0.000
157,256,335.357,0.000,335.357,0,-1.00,0.000
158,256,238.166,0.000,238.166,0,-1.00,0.000
159,256,303.237,0.000,303.237,0,-1.00,0.000
160,256,1526.666,0.000,1526.666,0,-1.00,0.000
161,256,664.170,0.000,664.170,0,-1.00,0.000
162,256,197.628,0.000,197.628,0,-1.00,0.000
163,256,592.479,0.000,592.479,0,-1.00,0.000
164,256,357.821,0.000,357.821,0,-1.00,0.000
165,256,232.787,0.000,232.787,0,-1.00,0.000
166,256,243.804,0.000,243.804,0,-1.00,0.000
167,256,282.632,0.000,282.632,0,-1.00,0.000
168,256,230.115,0.000,230.115,0,-1.00,0.000
169,256,1122.205,0.000,1122.205,0,-1.00,0.000
170,256,546.729,0.000,546.729,0,-1.00,0.000
171,256,684.764,0.000,684.764,0,-1.00,0.000
172,256,356.935,0.000,356.935,0,-1.00,0.000
173,256,696.138,0.000,696.138,0,-1.00,0.000
174,256,304.736,0.000,304.736,0,-1.00,0.000
175,256,1169.413,0.000,1169.413,0,-1.00,0.000
176,256,353.794,0.000,353.794,0,-1.00,0.000
177,256,258.096,0.000,258.096,0,-1.00,0.000
178,256,1155.850,0.000,1155.850,0,-1.00,0.000
179,256,508.672,0.000,508.672,0,-1.00,0.000
180,256,1060.380,0.000,1060.380,0,-1.00,0.000
181,256,183.836,0.000,183.836,0,-1.00,0.000
182,256,242.108,0.000,242.108,0,-1.00,0.000
183,256,131.506,0.000,131.506,0,-1.00,0.000
184,256,345.982,0.000,345.982,0,-1.00,0.000
185,256,198.397,0.000,198.397,0,-1.00,0.000
186,256,311.791,0.000,311.791,0,-1.00,0.000
187,256,258.514,0.000,258.514,0,-1.00,0.000
188,256,1460.766,0.000,1460.766,0,-1.00,0.000
189,256,1291.050,0.000,1291.050,0,-1.00,0.000
190,256,764.816,0.000,764.816,0,-1.00,0.000
191,256,1001.902,0.000,1001.902,0,-1.00,0.000
192,256,323.542,0.000,323.542,0,-1.00,0.000
193,256,646.562,0.000,646.562,0,-1.00,0.000
194,256,341.448,0.000,341.448,0,-1.00,0.000
195,256,423.369,0.000,423.369,0,-1.00,0.000
196,256,307.781,0.000,307.781,0,-1.00,0.000
197,256,175.216,0.000,175.216,0,-1.00,0.000
198,256,205.204,0.000,205.204,0,-1.00,0.000
199,256,499.188,0.000,499.188,0,-1.00,0.000
200,256,908.641,0.000,908.641,0,-1.00,0.000
201,256,292.532,0.000,292.532,0,-1.00,0.000
202,256,6608.164,0.000,6608.164,0,-1.00,0.000
203,256,206.313,0.000,206.313,0,-1.00,0.000
