step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
36,256,448.258,282.357,165.901,446152704,63.19,0.000
37,256,307.819,163.714,144.105,236261376,63.54,0.000
38,256,244.424,105.833,138.590,142012416,64.06,0.000
39,256,302.296,159.237,143.059,233422848,64.38,0.000
40,256,231.178,102.880,128.298,134651904,64.87,0.000
41,256,355.836,204.356,151.480,309817344,65.03,0.000
42,256,464.249,290.839,173.411,464584704,64.89,0.000
43,256,478.157,300.463,177.694,487305216,64.72,0.000
44,256,275.550,130.930,144.620,184848384,65.08,0.000
45,256,298.547,149.420,149.127,212496384,65.38,0.000
46,256,233.419,100.851,132.568,139984896,65.79,0.000
47,256,227.663,86.684,140.979,112914432,66.23,0.000
48,256,260.759,121.233,139.526,167866368,66.56,0.000
49,256,310.994,164.670,146.325,237305856,66.77,0.000
50,256,326.179,181.976,144.202,270925824,66.92,0.000
51,256,318.735,173.322,145.413,259104768,67.08,0.000
52,256,290.384,137.329,153.056,191569920,67.35,0.000
53,256,278.617,141.448,137.170,211513344,67.57,0.000
54,256,190.770,69.087,121.683,88510464,67.97,0.000
55,256,188.751,57.772,130.980,72744960,68.37,0.000
56,256,217.484,82.648,134.836,103292928,68.72,0.000
57,256,377.709,220.618,157.092,345759744,68.72,0.000
58,256,217.904,87.432,130.472,117841920,69.03,0.000
59,256,192.831,42.514,150.317,52457472,69.43,0.000
60,256,243.076,111.731,131.346,148795392,69.68,0.000
61,256,400.119,241.751,158.368,377057280,69.63,0.000
62,256,320.582,170.879,149.704,252493824,69.73,0.000
63,256,220.174,93.486,126.689,123174912,70.00,0.000
64,256,222.988,93.669,129.320,116219904,70.27,0.000
65,256,278.673,142.369,136.304,202469376,70.43,0.000
66,256,669.466,445.094,224.372,741888000,69.92,0.000
67,256,345.270,198.504,146.766,297762816,69.97,0.000
68,256,291.551,150.546,141.005,214179840,70.10,0.000
69,256,328.688,182.728,145.960,268259328,70.18,0.000
70,256,345.851,188.253,157.598,281358336,70.24,0.000
71,256,225.817,96.859,128.958,129724416,70.47,0.000
72,256,275.761,137.249,138.512,189370368,70.62,0.000
73,256,333.754,186.478,147.276,268431360,70.69,0.000
74,256,308.224,148.812,159.412,211279872,70.81,0.000
75,256,324.543,176.381,148.163,260898816,70.88,0.000
76,256,420.969,257.185,163.784,405405696,70.79,0.000
77,256,296.844,156.173,140.671,227856384,70.89,0.000
78,256,234.176,106.364,127.813,144273408,71.08,0.000
79,256,322.567,175.992,146.575,263737344,71.14,0.000
80,256,483.365,303.622,179.743,488288256,70.97,0.000
81,256,232.603,101.384,131.219,141201408,71.16,0.000
82,256,655.812,424.132,231.680,697368576,70.78,0.000
83,256,384.493,226.538,157.956,346570752,70.75,0.000
84,256,446.490,279.384,167.106,441458688,70.64,0.000
85,256,305.813,158.059,147.754,226639872,70.73,0.000
86,256,356.632,205.902,150.730,317239296,70.74,0.000
87,256,458.576,279.745,178.831,441569280,70.63,0.000
88,256,425.759,259.201,166.558,406388736,70.56,0.000
89,256,400.760,229.257,171.503,353931264,70.53,0.000
90,256,314.452,162.448,152.004,238288896,70.62,0.000
91,256,247.784,116.152,131.632,161660928,70.77,0.000
92,256,256.751,123.599,133.152,167632896,70.91,0.000
93,256,218.018,89.721,128.297,112508928,71.10,0.000
94,256,201.886,79.270,122.616,98770944,71.29,0.000
95,256,284.856,76.917,207.938,99004416,71.49,0.000
96,256,406.301,242.668,163.633,376246272,71.43,0.000
97,256,659.044,239.498,419.545,350220288,71.41,0.000
98,256,346.617,193.827,152.790,295096320,71.43,0.000
99,256,336.906,181.416,155.490,266575872,71.47,0.000
100,256,410.033,91.052,318.981,114536448,71.64,0.000
101,256,306.559,165.069,141.491,244666368,71.70,0.000
102,256,332.430,169.756,162.674,244666368,71.76,0.000
103,256,275.241,138.713,136.528,191803392,71.86,0.000
104,256,389.876,190.089,199.787,271159296,71.89,0.000
105,256,317.535,161.225,156.310,230522880,71.96,0.000
106,256,300.337,140.922,159.415,193019904,72.05,0.000
107,256,236.826,98.726,138.100,130535424,72.19,0.000
108,256,166.093,45.923,120.171,58601472,72.39,0.000
109,256,185.628,63.275,122.353,75005952,72.57,0.000
110,256,541.812,337.626,204.186,538546176,72.39,0.000
111,256,367.317,210.244,157.073,313356288,72.38,0.000
112,256,533.169,321.595,211.573,512114688,72.23,0.000
113,256,271.012,129.889,141.124,179920896,72.33,0.000
114,256,311.939,165.373,146.566,238522368,72.38,0.000
115,256,403.197,237.777,165.420,371085312,72.33,0.000
116,256,383.308,225.640,157.669,350220288,72.30,0.000
117,256,262.714,128.496,134.218,171110400,72.40,0.000
118,256,342.617,189.202,153.415,282636288,72.42,0.000
119,256,390.128,226.042,164.086,347959296,72.39,0.000
120,256,322.224,176.570,145.654,266637312,72.41,0.000
121,256,408.240,233.872,174.368,365985792,72.37,0.000
122,256,312.828,161.665,151.163,234405888,72.42,0.000
123,256,365.578,201.787,163.791,302628864,72.43,0.000
124,256,357.503,201.861,155.642,308600832,72.43,0.000
125,256,368.841,202.373,166.468,299212800,72.43,0.000
126,256,256.345,116.045,140.299,155516928,72.54,0.000
127,256,300.995,151.672,149.323,214351872,72.60,0.000
128,256,190.674,66.672,124.002,84627456,72.74,0.000
129,256,258.253,121.629,136.625,161660928,72.84,0.000
130,256,286.250,142.157,144.093,198758400,72.91,0.000
131,256,278.862,129.117,149.744,176443392,72.99,0.000
132,256,208.209,80.210,127.998,110419968,73.11,0.000
133,256,410.034,246.724,163.310,380534784,73.06,0.000
134,256,295.673,152.348,143.325,214757376,73.12,0.000
135,256,431.368,195.856,235.512,284835840,73.12,0.000
136,256,451.572,229.934,221.637,350625792,73.09,0.000
137,256,319.741,151.983,167.759,213540864,73.15,0.000
138,256,465.397,267.892,197.504,416354304,73.08,0.000
139,256,396.552,224.646,171.906,347381760,73.04,0.000
140,256,314.705,166.186,148.519,240783360,73.08,0.000
141,256,372.509,201.244,171.266,296140800,73.08,0.000
142,256,259.313,120.463,138.849,165777408,73.16,0.000
143,256,220.030,89.970,130.060,120508416,73.27,0.000
144,256,324.079,169.314,154.765,245305344,73.30,0.000
145,256,235.308,102.861,132.447,135462912,73.39,0.000
146,256,171.583,47.575,124.009,59006976,73.53,0.000
147,256,287.021,144.895,142.126,206352384,73.58,0.000
148,256,277.891,137.236,140.655,186875904,73.65,0.000
149,256,342.285,188.646,153.639,286052352,73.65,0.000
150,256,300.692,157.766,142.927,227450880,73.69,0.000
151,256,243.248,110.469,132.780,144273408,73.77,0.000
152,256,269.264,127.903,141.361,178704384,73.84,0.000
153,256,254.750,121.189,133.561,165371904,73.91,0.000
154,256,410.892,245.156,165.736,381517824,73.86,0.000
155,256,242.370,109.133,133.237,145084416,73.94,0.000
156,256,212.840,83.097,129.743,106131456,74.04,0.000
157,256,436.531,269.227,167.304,425459712,73.97,0.000
158,256,281.862,141.407,140.455,191397888,74.02,0.000
159,256,252.629,114.030,138.599,158994432,74.09,0.000
160,256,173.066,43.305,129.761,57151488,74.22,0.000
161,256,153.798,33.414,120.384,40169472,74.35,0.000
162,256,185.646,57.047,128.599,75005952,74.46,0.000
163,256,330.288,181.064,149.224,269647872,74.47,0.000
164,256,728.665,297.422,431.243,445747200,74.38,0.000
165,256,347.105,186.343,160.762,266403840,74.39,0.000
166,256,296.406,130.808,165.598,176443392,74.45,0.000
167,256,296.240,145.246,150.994,196325376,74.49,0.000
168,256,264.365,120.929,143.436,151633920,74.56,0.000
169,256,480.147,281.298,198.849,431603712,74.48,0.000
170,256,299.493,148.749,150.744,204730368,74.52,0.000
171,256,426.360,246.766,179.593,367669248,74.48,0.000
172,256,339.650,168.265,171.385,235855872,74.50,0.000
173,256,500.255,310.600,189.655,480989184,74.40,0.000
174,256,347.259,182.723,164.535,264142848,74.41,0.000
175,256,363.200,196.750,166.450,280952832,74.42,0.000
176,256,380.749,213.925,166.823,320483328,74.40,0.000
177,256,306.630,151.830,154.800,212090880,74.43,0.000
178,256,239.802,96.586,143.217,119697408,74.51,0.000
179,256,448.251,261.264,186.988,395550720,74.46,0.000
180,256,441.576,249.198,192.377,369291264,74.42,0.000
181,256,189.478,56.491,132.987,70078464,74.52,0.000
182,256,274.967,124.594,150.373,171921408,74.57,0.000
183,256,167.859,34.574,133.285,38719488,74.69,0.000
184,256,347.870,176.521,171.349,249827328,74.70,0.000
185,256,253.300,100.418,152.883,124968960,74.78,0.000
186,256,291.104,136.549,154.555,180559872,74.82,0.000
187,256,277.488,109.491,167.997,136912896,74.89,0.000
188,256,386.040,213.742,172.298,319033344,74.87,0.000
189,256,672.975,441.808,231.168,697257984,74.67,0.000
190,256,327.176,167.936,159.239,238755840,74.69,0.000
191,256,275.165,123.627,151.538,159633408,74.75,0.000
192,256,266.097,119.874,146.224,156561408,74.80,0.000
193,256,183.217,52.039,131.178,61267968,74.90,0.000
194,256,354.767,192.858,161.908,288952320,74.90,0.000
195,256,310.026,128.688,181.338,176443392,74.94,0.000
196,256,263.021,118.698,144.324,160677888,74.99,0.000
197,256,191.049,49.027,142.022,57790464,75.09,0.000
198,256,257.004,83.254,173.751,113319936,75.16,0.000
199,256,367.789,190.805,176.984,275791872,75.16,0.000
200,256,359.031,191.253,167.778,281530368,75.16,0.000
201,256,307.054,154.613,152.441,217829376,75.19,0.000
202,256,150.158,20.723,129.435,23764992,75.30,0.000
203,256,203.076,68.852,134.224,85438464,75.38,0.000
204,256,166.187,32.993,133.195,39358464,75.48,0.000
205,256,375.939,195.194,180.745,296484864,75.47,0.000
206,256,307.276,153.587,153.689,215568384,75.49,0.000
207,256,244.754,99.525,145.229,128507904,75.55,0.000
208,256,404.665,231.550,173.115,348598272,75.52,0.000
209,256,418.377,231.373,187.004,343904256,75.49,0.000
210,256,323.615,168.224,155.391,241827840,75.50,0.000
211,256,579.474,370.077,209.397,577904640,75.38,0.000
212,256,412.442,151.315,261.127,206524416,75.41,0.000
213,256,283.322,133.188,150.134,179109888,75.44,0.000
214,256,195.214,61.116,134.098,75411456,75.52,0.000
215,256,242.597,87.902,154.695,114130944,75.59,0.000
216,256,168.980,37.071,131.910,43646976,75.68,0.000
217,256,205.477,42.055,163.421,52457472,75.77,0.000
218,256,161.334,14.190,147.144,17215488,75.87,0.000
219,256,323.178,165.848,157.330,242638848,75.88,0.000
220,256,407.582,231.648,175.934,349003776,75.85,0.000
221,256,303.092,149.196,153.896,200613888,75.87,0.000
222,256,536.207,334.637,201.571,514781184,75.78,0.000
223,256,417.860,220.300,197.560,324599808,75.75,0.000
224,256,420.235,241.004,179.231,360886272,75.72,0.000
225,256,225.184,82.193,142.991,98365440,75.78,0.000
226,256,356.867,169.997,186.869,243449856,75.79,0.000
227,256,358.786,190.282,168.504,269881344,75.79,0.000
228,256,612.518,377.074,235.445,590020608,75.67,0.000
229,256,337.612,177.107,160.504,249360384,75.68,0.000
230,256,257.948,107.947,150.001,141606912,75.73,0.000
231,256,256.695,108.412,148.283,138940416,75.78,0.000
232,256,186.767,49.529,137.238,62484480,75.86,0.000
233,256,273.284,121.350,151.934,163344384,75.89,0.000
234,256,193.473,51.207,142.266,58195968,75.97,0.000
235,256,176.278,39.708,136.569,49385472,76.05,0.000
236,256,183.135,47.554,135.581,58195968,76.13,0.000
237,256,287.248,121.956,165.292,160677888,76.17,0.000
238,256,303.279,139.271,164.009,192847872,76.19,0.000
239,256,479.804,287.204,192.600,439369728,76.13,0.000
240,256,376.878,203.604,173.273,295096320,76.12,0.000
241,256,202.055,63.897,138.158,71933952,76.19,0.000
242,256,341.961,177.123,164.838,254115840,76.19,0.000
243,256,297.215,140.096,157.120,194064384,76.22,0.000
244,256,286.860,135.472,151.388,182992896,76.25,0.000
245,256,332.845,167.259,165.586,236089344,76.26,0.000
246,256,259.012,111.418,147.594,141201408,76.30,0.000
247,256,283.649,128.051,155.599,172154880,76.33,0.000
248,256,292.596,132.704,159.892,172965888,76.36,0.000
249,256,236.952,87.763,149.188,104509440,76.42,0.000
250,256,357.697,182.097,175.600,260493312,76.42,0.000
251,256,252.770,103.689,149.081,135462912,76.46,0.000
252,256,311.714,149.156,162.559,205369344,76.48,0.000
253,256,232.879,87.707,145.171,108625920,76.53,0.000
254,256,208.931,64.752,144.179,76222464,76.60,0.000
255,256,441.177,246.613,194.564,374218752,76.56,0.000
256,256,468.278,279.156,189.123,424992768,76.50,0.000
# summary tokens=256 s/tok=0.320 tok/s=3.123 read_MiB=57509.4 io_s=41.31 compute_s/tok=0.159 io_s/tok=0.161 cache_hit_pct=76.5 n_prompt=34 load_s=17.327 prefill_s=13.332 prefill_tps=2.55 stall_s/tok=0.000
