step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
109,256,623.954,453.971,169.983,947531776,-1.00,0.000
110,256,611.384,447.904,163.480,947519488,-1.00,0.000
111,256,601.256,440.125,161.131,947613696,-1.00,0.000
112,256,613.543,450.466,163.077,947630080,-1.00,0.000
113,256,609.022,445.305,163.717,947564544,-1.00,0.000
114,256,628.373,446.469,181.903,947675136,-1.00,0.000
115,256,606.723,444.690,162.033,947585024,-1.00,0.000
116,256,635.711,454.052,181.659,947539968,-1.00,0.000
117,256,616.809,449.072,167.737,947568640,-1.00,0.000
118,256,623.441,450.697,172.744,947593216,-1.00,0.000
119,256,627.406,449.575,177.831,947625984,-1.00,0.000
120,256,621.758,443.517,178.241,947519488,-1.00,0.000
121,256,628.686,445.116,183.571,947548160,-1.00,0.000
122,256,600.010,442.899,157.111,947625984,-1.00,0.000
123,256,608.514,444.648,163.866,947634176,-1.00,0.000
124,256,624.743,451.986,172.756,947527680,-1.00,0.000
125,256,610.165,443.803,166.362,947613696,-1.00,0.000
126,256,608.746,445.475,163.271,947609600,-1.00,0.000
127,256,626.555,448.794,177.762,947589120,-1.00,0.000
128,256,617.132,442.976,174.157,947601408,-1.00,0.000
129,256,620.634,449.922,170.711,947597312,-1.00,0.000
130,256,611.520,447.386,164.134,947576832,-1.00,0.000
131,256,608.164,446.858,161.306,947564544,-1.00,0.000
132,256,624.465,449.792,174.673,947564544,-1.00,0.000
133,256,615.100,447.420,167.680,947535872,-1.00,0.000
134,256,608.254,443.889,164.365,947593216,-1.00,0.000
135,256,618.007,452.673,165.334,947609600,-1.00,0.000
136,256,624.640,453.465,171.176,947535872,-1.00,0.000
137,256,607.359,441.934,165.424,947576832,-1.00,0.000
138,256,608.144,441.725,166.420,947617792,-1.00,0.000
139,256,611.382,449.241,162.141,947568640,-1.00,0.000
140,256,621.449,451.935,169.514,947539968,-1.00,0.000
141,256,606.345,442.346,164.000,947597312,-1.00,0.000
142,256,613.171,446.878,166.293,947605504,-1.00,0.000
143,256,615.091,444.750,170.341,947568640,-1.00,0.000
144,256,617.943,447.619,170.324,947601408,-1.00,0.000
145,256,624.392,451.164,173.229,947503104,-1.00,0.000
146,256,624.947,450.586,174.361,947527680,-1.00,0.000
147,256,604.260,442.154,162.105,947585024,-1.00,0.000
