step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
113,256,346.143,185.595,160.548,370335744,50.05,0.000
114,256,401.147,209.272,191.875,428875776,50.15,0.000
115,256,409.789,235.972,173.817,491999232,50.20,0.000
116,256,434.823,254.523,180.300,532230144,50.21,0.000
117,256,258.920,118.535,140.385,211279872,50.46,0.000
118,256,364.038,194.880,169.158,393056256,50.57,0.000
119,256,420.937,244.045,176.892,510897664,50.60,0.000
120,256,539.970,334.232,205.738,726700032,50.47,0.000
121,256,527.103,323.845,203.259,695746560,50.37,0.000
122,256,444.355,260.738,183.617,553905664,50.36,0.000
123,256,429.875,247.988,181.887,520691712,50.39,0.000
124,256,408.463,226.715,181.748,470728704,50.44,0.000
125,256,413.793,236.673,177.120,493277184,50.48,0.000
126,256,283.124,136.947,146.176,260026368,50.68,0.000
127,256,443.170,256.556,186.614,543878656,50.68,0.000
128,256,569.559,355.736,213.824,774463488,50.53,0.000
129,256,463.026,270.829,192.197,572166144,50.51,0.000
130,256,367.730,199.211,168.519,397344768,50.61,0.000
131,256,282.405,136.360,146.046,256548864,50.80,0.000
132,256,335.318,176.945,158.373,346914304,50.93,0.000
133,256,515.080,313.845,201.235,678297600,50.85,0.000
134,256,405.734,231.012,174.722,482377728,50.89,0.000
135,256,600.864,372.004,228.860,813182976,50.72,0.000
136,256,403.206,228.351,174.856,470900736,50.77,0.000
137,256,464.542,275.533,189.009,586948608,50.74,0.000
138,256,434.076,248.893,185.183,526602240,50.76,0.000
139,256,404.032,228.471,175.561,475656192,50.80,0.000
140,256,295.497,146.075,149.422,276025344,50.97,0.000
141,256,360.898,194.988,165.909,395722752,51.06,0.000
142,256,411.187,232.477,178.710,475827712,51.10,0.000
143,256,547.488,333.607,213.881,712728576,51.00,0.000
144,256,478.268,286.601,191.667,601903104,50.96,0.000
145,256,313.881,159.548,154.333,306978304,51.10,0.000
146,256,279.665,129.355,150.310,236900352,51.28,0.000
147,256,496.554,297.058,199.496,636334080,51.23,0.000
148,256,357.385,184.027,173.359,362508288,51.33,0.000
149,256,421.719,241.149,180.570,508169728,51.35,0.000
150,256,300.604,150.418,150.186,281358336,51.50,0.000
151,256,316.254,157.008,159.247,302051328,51.63,0.000
152,256,480.128,285.445,194.683,614829568,51.59,0.000
153,256,472.976,277.503,195.472,597147648,51.56,0.000
154,256,512.344,310.286,202.058,665776128,51.49,0.000
155,256,287.073,138.280,148.793,258404352,51.64,0.000
156,256,333.220,176.608,156.612,361057792,51.74,0.000
157,256,586.542,368.569,217.973,797011968,51.60,0.000
158,256,466.716,273.652,193.064,578887680,51.57,0.000
159,256,403.707,226.916,176.791,468062208,51.61,0.000
160,256,322.087,162.678,159.410,324771328,51.73,0.000
161,256,506.664,302.964,203.700,644505600,51.67,0.000
162,256,310.385,156.081,154.304,301645824,51.80,0.000
163,256,366.522,198.037,168.485,400588800,51.87,0.000
164,256,506.147,302.564,203.583,649432576,51.81,0.000
165,256,343.818,184.976,158.842,363724800,51.90,0.000
166,256,534.282,324.881,209.400,695980032,51.81,0.000
167,256,386.609,213.116,173.493,438091776,51.86,0.000
168,256,390.662,217.436,173.226,452063232,51.91,0.000
169,256,629.715,399.041,230.674,872017920,51.73,0.000
170,256,278.405,133.597,144.808,242233344,51.88,0.000
171,256,553.991,343.068,210.923,738582528,51.78,0.000
172,256,537.339,328.601,208.738,716439040,51.69,0.000
173,256,500.708,299.782,200.926,638595072,51.63,0.000
174,256,445.575,261.072,184.502,552284160,51.63,0.000
175,256,461.700,271.107,190.592,570138624,51.61,0.000
176,256,453.447,265.076,188.371,560455680,51.60,0.000
177,256,294.063,144.502,149.561,272953344,51.73,0.000
178,256,210.094,78.250,131.844,125841408,51.93,0.000
179,256,527.451,322.587,204.864,683863552,51.85,0.000
180,256,545.745,319.222,226.523,660738048,51.79,0.000
181,256,377.801,209.325,168.476,420065280,51.85,0.000
182,256,470.752,279.812,190.940,596508672,51.82,0.000
183,256,316.846,161.053,155.793,313933824,51.93,0.000
184,256,461.361,272.003,189.358,586543104,51.90,0.000
185,256,430.475,245.604,184.871,513097216,51.91,0.000
186,256,512.747,310.380,202.367,674648064,51.84,0.000
187,256,375.882,203.651,172.231,416182272,51.90,0.000
188,256,451.801,266.650,185.151,558661632,51.89,0.000
189,256,566.800,353.878,212.922,771858432,51.78,0.000
190,256,426.937,247.049,179.888,514670592,51.78,0.000
191,256,353.926,189.831,164.095,377118720,51.85,0.000
192,256,288.731,139.559,149.172,261881856,51.97,0.000
193,256,343.972,182.822,161.150,361696768,52.05,0.000
194,256,458.315,268.565,189.751,575877120,52.03,0.000
195,256,512.196,310.499,201.697,670765056,51.97,0.000
196,256,398.437,222.497,175.940,458612736,52.00,0.000
197,256,429.720,247.913,181.807,518959104,52.00,0.000
198,256,445.930,254.604,191.326,533851648,52.00,0.000
199,256,573.092,353.836,219.256,764203008,51.90,0.000
200,256,403.686,224.571,179.115,468639744,51.93,0.000
201,256,544.661,333.525,211.136,730582528,51.85,0.000
202,256,414.830,231.985,182.845,479944704,51.87,0.000
203,256,296.754,144.570,152.184,275619840,51.98,0.000
204,256,328.145,169.415,158.730,335671296,52.07,0.000
205,256,416.635,236.856,179.779,497098752,52.08,0.000
206,256,300.244,148.966,151.277,281358336,52.19,0.000
207,256,459.883,265.972,193.912,560516608,52.17,0.000
208,256,644.105,412.731,231.374,893988864,52.02,0.000
209,256,441.209,252.125,189.085,531824640,52.02,0.000
210,256,491.874,292.585,199.289,623001600,51.98,0.000
211,256,560.619,343.251,217.367,743104512,51.89,0.000
212,256,323.691,165.170,158.521,321294336,51.98,0.000
213,256,413.707,234.329,179.377,478088704,52.00,0.000
214,256,478.843,284.015,194.828,613957632,51.97,0.000
215,256,337.677,169.142,168.535,320483328,52.06,0.000
216,256,204.867,68.162,136.705,106770432,52.23,0.000
