step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
113,256,361.920,548.136,235.169,389570560,54.35,126.751
114,256,386.964,649.640,244.616,460169216,54.32,142.348
115,256,391.455,656.431,245.970,463712256,54.30,145.484
116,256,308.779,349.203,211.588,252133376,54.46,97.191
117,256,307.528,380.892,209.207,273063936,54.59,98.321
118,256,400.248,677.740,251.823,498999296,54.53,148.425
119,256,345.682,516.587,231.609,359682048,54.59,114.073
120,256,359.737,538.745,235.492,385110016,54.63,124.245
121,256,330.485,468.802,221.181,338079744,54.71,109.304
122,256,362.673,534.406,238.083,378580992,54.75,124.590
123,256,387.912,665.934,245.393,458080256,54.73,142.519
124,256,427.365,742.850,269.900,549097472,54.64,157.465
125,256,431.162,761.073,265.253,569384960,54.54,165.909
126,256,318.782,389.543,214.538,270192640,54.67,104.245
127,256,387.031,659.267,244.276,462139392,54.64,142.755
128,256,269.524,279.049,197.606,197926912,54.82,71.918
129,256,340.285,474.885,224.998,315596800,54.91,115.288
130,256,425.266,742.041,265.436,551985152,54.82,159.829
131,256,349.760,546.687,230.612,395055104,54.84,119.148
132,256,395.893,665.011,247.375,475500544,54.81,148.519
133,256,485.732,964.775,287.445,724414464,54.59,198.287
134,256,397.102,667.222,251.622,490545152,54.55,145.481
135,256,368.998,553.921,239.619,404008960,54.58,129.380
136,256,470.264,909.764,279.589,674738176,54.40,190.675
137,256,418.977,738.792,260.946,542457856,54.33,158.030
138,256,357.536,561.856,230.548,394493952,54.36,126.988
139,256,342.497,509.788,227.701,355434496,54.41,114.796
140,256,460.337,873.487,276.906,652414976,54.26,183.430
141,256,365.115,541.698,238.739,400310272,54.29,126.376
142,256,394.041,649.400,248.078,465215488,54.27,145.964
143,256,328.422,479.694,220.321,326397952,54.34,108.100
144,256,316.016,400.998,217.706,286056448,54.45,98.310
145,256,417.442,746.981,258.083,548835328,54.37,159.360
146,256,373.176,628.632,238.855,435523584,54.36,134.321
147,256,373.887,609.694,245.029,436318208,54.36,128.858
148,256,374.403,561.270,240.864,391458816,54.39,133.539
149,256,313.949,388.840,215.415,265084928,54.50,98.533
150,256,323.022,424.937,221.500,286658560,54.60,101.522
151,256,340.471,474.897,225.216,333705216,54.66,115.256
152,256,403.025,647.016,260.035,462553088,54.65,142.991
153,256,321.365,401.531,217.850,281804800,54.75,103.515
154,256,391.031,694.416,249.013,499122176,54.70,142.018
155,256,307.970,372.606,210.568,267411456,54.81,97.402
156,256,322.098,453.804,219.184,317153280,54.89,102.915
157,256,440.574,815.866,267.078,601792512,54.78,173.496
158,256,354.603,550.516,233.340,390848512,54.80,121.263
159,256,298.393,324.952,208.404,217542656,54.94,89.989
160,256,377.908,609.885,244.987,442810368,54.93,132.920
161,256,391.674,655.455,254.575,474542080,54.90,137.099
162,256,366.606,597.335,237.388,418279424,54.91,129.218
163,256,309.819,380.799,213.797,257114112,55.01,96.022
164,256,311.878,397.538,214.429,285331456,55.10,97.449
165,256,278.386,270.135,201.982,194424832,55.25,76.404
