step,steps,wall_ms,io_ms,compute_ms,read_bytes,cache_hit_pct,stall_ms
106,256,556.347,457.857,98.490,1101791232,-1.00,0.000
107,256,564.914,457.850,107.064,1101791232,-1.00,0.000
108,256,554.761,456.856,97.905,1101790720,-1.00,0.000
109,256,571.597,461.021,110.576,1101790720,-1.00,0.000
110,256,556.212,455.312,100.901,1101791232,-1.00,0.000
111,256,556.132,458.314,97.818,1101791232,-1.00,0.000
112,256,557.471,459.172,98.299,1101790720,-1.00,0.000
113,256,553.510,455.511,97.999,1101791232,-1.00,0.000
114,256,567.523,456.988,110.535,1101791232,-1.00,0.000
115,256,554.580,456.599,97.982,1101791232,-1.00,0.000
116,256,556.464,458.891,97.573,1101791232,-1.00,0.000
117,256,559.695,461.868,97.826,1101791232,-1.00,0.000
118,256,575.564,460.000,115.564,1101791232,-1.00,0.000
119,256,558.141,459.454,98.687,1101790720,-1.00,0.000
120,256,555.654,455.649,100.005,1101791232,-1.00,0.000
121,256,561.074,461.674,99.400,1101791232,-1.00,0.000
122,256,558.936,461.076,97.859,1101790720,-1.00,0.000
123,256,556.735,458.758,97.977,1101791232,-1.00,0.000
124,256,571.512,462.276,109.237,1101791232,-1.00,0.000
125,256,556.980,458.716,98.263,1101791232,-1.00,0.000
126,256,562.282,459.689,102.593,1101791232,-1.00,0.000
127,256,570.988,459.382,111.606,1101790720,-1.00,0.000
128,256,564.074,463.960,100.114,1101791232,-1.00,0.000
129,256,559.806,459.476,100.331,1101791232,-1.00,0.000
130,256,563.577,464.405,99.172,1101791232,-1.00,0.000
131,256,559.489,457.472,102.017,1101791232,-1.00,0.000
132,256,558.104,458.826,99.279,1101790720,-1.00,0.000
133,256,555.564,456.936,98.628,1101791232,-1.00,0.000
134,256,558.340,459.819,98.521,1101790720,-1.00,0.000
135,256,563.461,455.123,108.337,1101791232,-1.00,0.000
136,256,559.486,458.061,101.425,1101791232,-1.00,0.000
137,256,558.835,458.202,100.633,1101791232,-1.00,0.000
138,256,557.593,458.446,99.147,1101791232,-1.00,0.000
139,256,555.519,456.611,98.908,1101791232,-1.00,0.000
140,256,555.271,456.027,99.244,1101791232,-1.00,0.000
141,256,558.752,460.636,98.116,1101791232,-1.00,0.000
142,256,558.784,457.808,100.976,1101790720,-1.00,0.000
143,256,559.996,457.550,102.446,1101791232,-1.00,0.000
144,256,572.503,463.443,109.060,1101791232,-1.00,0.000
145,256,557.810,458.786,99.024,1101790720,-1.00,0.000
146,256,567.656,459.866,107.790,1101790720,-1.00,0.000
147,256,554.205,455.939,98.266,1101791232,-1.00,0.000
148,256,564.274,460.133,104.141,1101791232,-1.00,0.000
149,256,565.291,461.867,103.424,1101790720,-1.00,0.000
150,256,562.961,460.325,102.636,1101791232,-1.00,0.000
151,256,554.906,456.366,98.540,1101791232,-1.00,0.000
152,256,558.882,457.859,101.022,1101790720,-1.00,0.000
153,256,556.966,458.023,98.944,1101791232,-1.00,0.000
154,256,558.621,459.710,98.911,1101791232,-1.00,0.000
155,256,559.240,460.023,99.218,1101791232,-1.00,0.000
156,256,559.950,459.629,100.321,1101790720,-1.00,0.000
157,256,558.567,458.228,100.339,1101791232,-1.00,0.000
158,256,558.060,458.993,99.067,1101791232,-1.00,0.000
159,256,570.886,459.566,111.320,1101791232,-1.00,0.000
160,256,558.737,459.563,99.173,1101790720,-1.00,0.000
161,256,565.218,458.782,106.437,1101791232,-1.00,0.000
162,256,554.338,455.173,99.165,1101791232,-1.00,0.000
163,256,556.523,456.972,99.551,1101791232,-1.00,0.000
164,256,555.339,455.866,99.473,1101790720,-1.00,0.000
165,256,560.002,460.040,99.962,1101791232,-1.00,0.000
166,256,574.580,460.793,113.787,1101790720,-1.00,0.000
167,256,588.328,459.454,128.874,1101791232,-1.00,0.000
168,256,556.555,456.794,99.761,1101790720,-1.00,0.000
169,256,571.046,458.146,112.900,1101791232,-1.00,0.000
170,256,558.703,458.488,100.215,1101791232,-1.00,0.000
171,256,560.876,461.898,98.978,1101791232,-1.00,0.000
172,256,557.278,457.608,99.671,1101790720,-1.00,0.000
173,256,558.525,459.725,98.799,1101791232,-1.00,0.000
174,256,564.939,461.375,103.563,1101791232,-1.00,0.000
175,256,558.325,457.086,101.240,1101791232,-1.00,0.000
176,256,589.452,461.777,127.674,1101791232,-1.00,0.000
177,256,566.966,461.252,105.714,1101791232,-1.00,0.000
178,256,570.545,460.190,110.356,1101791232,-1.00,0.000
179,256,558.673,458.163,100.509,1101790720,-1.00,0.000
180,256,558.972,456.352,102.620,1101791232,-1.00,0.000
181,256,562.657,459.751,102.906,1101791232,-1.00,0.000
182,256,559.718,457.124,102.594,1101791232,-1.00,0.000
183,256,560.200,458.506,101.694,1101791232,-1.00,0.000
184,256,557.327,456.740,100.587,1101791232,-1.00,0.000
185,256,566.934,457.115,109.819,1101790720,-1.00,0.000
186,256,559.934,455.834,104.100,1101791232,-1.00,0.000
187,256,561.300,457.351,103.949,1101791232,-1.00,0.000
188,256,562.550,460.004,102.546,1101791232,-1.00,0.000
189,256,572.218,456.892,115.325,1101791232,-1.00,0.000
190,256,589.350,460.588,128.762,1101791232,-1.00,0.000
191,256,556.455,456.260,100.195,1101791232,-1.00,0.000
192,256,557.131,456.355,100.776,1101791232,-1.00,0.000
193,256,570.259,458.112,112.147,1101790720,-1.00,0.000
194,256,554.603,454.533,100.071,1101791232,-1.00,0.000
195,256,558.903,459.044,99.858,1101791232,-1.00,0.000
196,256,560.328,460.142,100.186,1101791232,-1.00,0.000
197,256,576.768,457.178,119.591,1101791232,-1.00,0.000
198,256,576.516,461.191,115.325,1101790720,-1.00,0.000
199,256,558.927,457.760,101.167,1101791232,-1.00,0.000
200,256,571.979,463.765,108.214,1101791232,-1.00,0.000
201,256,561.959,459.233,102.726,1101790720,-1.00,0.000
202,256,556.657,454.275,102.381,1101791232,-1.00,0.000
203,256,562.461,458.488,103.973,1101791232,-1.00,0.000
204,256,561.447,458.130,103.317,1101791232,-1.00,0.000
205,256,561.552,457.708,103.844,1101791232,-1.00,0.000
206,256,568.076,463.406,104.670,1101791232,-1.00,0.000
207,256,557.366,456.935,100.431,1101790720,-1.00,0.000
208,256,569.014,457.756,111.258,1101791232,-1.00,0.000
209,256,598.075,473.131,124.944,1101790720,-1.00,0.000
210,256,574.190,459.273,114.917,1101791232,-1.00,0.000
211,256,582.847,461.484,121.363,1101791232,-1.00,0.000
212,256,573.367,457.888,115.479,1101791232,-1.00,0.000
213,256,572.314,457.731,114.583,1101790720,-1.00,0.000
214,256,569.425,455.281,114.144,1101791232,-1.00,0.000
215,256,598.134,457.856,140.278,1101790720,-1.00,0.000
216,256,572.817,459.594,113.223,1101791232,-1.00,0.000
217,256,572.997,457.969,115.028,1101790720,-1.00,0.000
218,256,575.246,459.031,116.214,1101791232,-1.00,0.000
219,256,581.438,458.327,123.111,1101791232,-1.00,0.000
220,256,573.750,457.354,116.396,1101791232,-1.00,0.000
221,256,567.971,454.618,113.352,1101791232,-1.00,0.000
222,256,576.203,459.474,116.730,1101791232,-1.00,0.000
223,256,582.227,458.475,123.752,1101791232,-1.00,0.000
224,256,578.931,458.374,120.557,1101790720,-1.00,0.000
225,256,577.015,457.548,119.467,1101791232,-1.00,0.000
226,256,589.447,458.075,131.373,1101791232,-1.00,0.000
227,256,576.461,457.617,118.844,1101791232,-1.00,0.000
228,256,577.674,456.232,121.442,1101791232,-1.00,0.000
229,256,577.881,458.557,119.324,1101790720,-1.00,0.000
230,256,583.823,459.703,124.121,1101791232,-1.00,0.000
231,256,594.396,456.159,138.237,1101790720,-1.00,0.000
232,256,575.504,456.786,118.718,1101791232,-1.00,0.000
233,256,617.007,461.628,155.379,1101791232,-1.00,0.000
234,256,575.308,456.252,119.056,1101790720,-1.00,0.000
235,256,577.608,456.971,120.637,1101791232,-1.00,0.000
236,256,1201.331,603.227,598.105,1101791232,-1.00,0.000
237,256,1458.949,537.891,921.058,1101791232,-1.00,0.000
238,256,676.009,501.119,174.890,1101790720,-1.00,0.000
239,256,1022.946,545.757,477.189,1101791232,-1.00,0.000
